Function,CPU Time,Performance-core (P-core):Memory Bound(%),Performance-core (P-core):Memory Bound:L1 Bound(%),Performance-core (P-core):Memory Bound:L2 Bound(%),Performance-core (P-core):Memory Bound:L3 Bound(%),Performance-core (P-core):Memory Bound:DRAM Bound(%),Performance-core (P-core):Memory Bound:Store Bound(%),Efficient-core (E-core):Memory Bound(%),Efficient-core (E-core):Memory Bound:L1 Bound(%),Efficient-core (E-core):Memory Bound:L2 Bound(%),Efficient-core (E-core):Memory Bound:L3 Bound(%),Efficient-core (E-core):Memory Bound:DRAM Bound(%),Loads,Stores,LLC Miss Count,Module,Function (Full),Source File,Start Address
func@0x1403996f0,0.012999,100.0,14.1,0.0,14.1,42.4,0.0,0.0,0.0,0.0,0.0,0.0,18700561,1100033,0,nvlddmkm.sys,func@0x1403996f0,[Unknown],0x1403996f0
"std::_Atomic_storage<unsigned __int64,8>::load",0.012999,10.0,100.0,18.8,37.7,0.0,9.4,100.0,0.0,4.6,100.0,0.0,29800894,25100753,0,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x14024a9e0
"std::array<std::array<unsigned __int64,64>,16>::operator[]",0.012999,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,57601728,24000720,0,frankycpp_v1.5.exe,"std::array<std::array<unsigned __int64,64>,16>::operator[]",array,0x14023cf5b
chess::Move::operator==,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59801794,51301539,0,frankycpp_v1.5.exe,chess::Move::operator==,PVTable.h,0x14020b5e3
chess::Move::setValue,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53401602,10500315,0,frankycpp_v1.5.exe,chess::Move::setValue,move.h,0x1402428c4
chess::StaticMoveList<256>::empty,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,36101083,27400822,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::empty,staticmovelist.h,0x1402407d3
chess::operator-,0.011999,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,116903507,41301239,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x14027bb65
chess::operator-,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7700231,7000210,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x14027bc80
engine::TT::Entry::Entry,0.011999,,76.5,0.0,0.0,15.3,15.3,0.0,0.0,0.0,0.0,0.0,0,0,0,frankycpp_v1.5.exe,engine::TT::Entry::Entry(void),TT.h,0x14024b370
std::countr_zero,0.011999,33.3,0.0,0.0,0.0,0.0,95.8,0.0,0.0,,,,15300459,10700321,0,frankycpp_v1.5.exe,std::countr_zero,bit,0x140243870
std::max,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0.0,75602268,53901617,0,frankycpp_v1.5.exe,std::max,utility,0x14027bb7f
std::max,0.011999,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39301179,20300609,0,frankycpp_v1.5.exe,std::max,utility,0x14027bc85
chess::Move::type,0.010999,0.0,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131203936,52101563,0,frankycpp_v1.5.exe,chess::Move::type,move.h,0x14020b788
chess::Position::getPieceBb,0.010999,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20100603,11400342,0,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x1402490f7
chess::Square::pawnPush,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,112103363,49601488,0,frankycpp_v1.5.exe,chess::Square::pawnPush,square.h,0x14023b575
chess::StaticMoveList<256>::end,0.010999,0.0,0.0,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,40401212,15800474,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::end,staticmovelist.h,0x1402426ee
chess::StaticMoveList<256>::push_back,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26900807,23200696,0,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x1402432bc
chess::operator~,0.010999,75.0,0.0,23.0,23.0,0.0,0.0,44.5,89.0,0.0,0.0,0.0,33300999,9600288,0,frankycpp_v1.5.exe,chess::operator~,color.h,0x14023b68c
chess::valueOf,0.010999,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40501215,8500255,0,frankycpp_v1.5.exe,chess::valueOf,value.h,0x14020b7f8
func@0x1402077c0,0.010999,33.3,36.7,0.0,36.7,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0,1100033,0,ntoskrnl.exe,func@0x1402077c0,[Unknown],0x1402077c0
func@0x14030eb90,0.010999,100.0,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,25300759,8100243,0,ntoskrnl.exe,func@0x14030eb90,[Unknown],0x14030eb90
func@0x1403e7fe0,0.010999,100.0,100.0,0.0,0.0,100.0,0.0,0.0,44.5,0.0,0.0,0.0,7800234,400012,0,ntoskrnl.exe,func@0x1403e7fe0,[Unknown],0x1403e7fe0
"std::array<engine::PlyInfo,128>::operator[]",0.010999,0.0,0.0,36.7,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,19200576,13600408,0,frankycpp_v1.5.exe,"std::array<engine::PlyInfo,128>::operator[]",array,0x14020b402
"std::array<int,64>::operator[]",0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,60901827,18400552,0,frankycpp_v1.5.exe,"std::array<int,64>::operator[]",array,0x140248fd7
std::clamp,0.010999,33.3,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,70602118,16500495,0,frankycpp_v1.5.exe,std::clamp,algorithm,0x14020ba97
std::min,0.010999,33.3,100.0,0.0,0.0,0.0,0.0,,0.0,,,,5500165,9800294,0,frankycpp_v1.5.exe,std::min,utility,0x14020a870
KeAcquireInStackQueuedSpinLock,0.009999,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400132,3300099,0,ntoskrnl.exe,KeAcquireInStackQueuedSpinLock,[Unknown],0x1402866d0
_std_type_info_compare,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15400462,6600198,0,vcruntime140.dll,_std_type_info_compare,[Unknown],0x180005030
chess::Bitboard::operator bool,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54101623,31600948,0,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x140249175
chess::Bitboard::operator bool,0.009999,0.0,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17500525,12600378,0,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x140243954
chess::Bitboard::operator|=,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20900627,5900177,0,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x140248c50
chess::Bitboard::operator|=,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400252,7000210,0,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x140248c7d
chess::Move::value,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7700231,8800264,0,frankycpp_v1.5.exe,chess::Move::value,move.h,0x1402428c8
chess::operator+=,0.009999,100.0,0.0,0.0,66.8,0.0,0.0,38.0,0.0,0.0,0.0,0.0,7800234,5200156,0,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140248838
chess::operator~,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,17600528,6600198,0,frankycpp_v1.5.exe,chess::operator~,color.h,0x14024292d
func@0x1400ab280,0.009999,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,tcpip.sys,func@0x1400ab280,[Unknown],0x1400ab280
"std::array<std::array<int,64>,64>::operator[]",0.009999,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36201086,7500225,0,frankycpp_v1.5.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x140242845
chess::Bitboard::operator^=,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,38501155,28300849,0,frankycpp_v1.5.exe,chess::Bitboard::operator^=,bitboard.h,0x14027bbed
chess::Direction::pawnPush,0.008999,0.0,0.0,0.0,45.9,0.0,23.0,0.0,0.0,0.0,0.0,0.0,82602478,27900837,0,frankycpp_v1.5.exe,chess::Direction::pawnPush,direction.h,0x140242fa0
chess::Direction::pawnPush,0.008999,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.3,0.0,0.0,32700981,68802064,0,frankycpp_v1.5.exe,chess::Direction::pawnPush,direction.h,0x140242cca
chess::Move::stripped,0.008999,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22500675,13400402,0,frankycpp_v1.5.exe,chess::Move::stripped,move.h,0x1402407fc
chess::Move::to,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31200936,6600198,0,frankycpp_v1.5.exe,chess::Move::to,move.h,0x14023bd5e
chess::Position::getOccupiedBb,0.008999,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7900237,8500255,0,frankycpp_v1.5.exe,chess::Position::getOccupiedBb,Position.h,0x14024928f
chess::Value::operator int,0.008999,100.0,0.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800024,2600078,0,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14020c379
chess::operator+,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26600798,13000390,0,frankycpp_v1.5.exe,chess::operator+,value.h,0x14020b84d
chess::operator+,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200036,0,0,frankycpp_v1.5.exe,chess::operator+,direction.h,0x1402432d7
chess::operator+,0.008999,0.0,29.4,0.0,0.0,0.0,14.7,,0.0,0.0,0.0,0.0,10300309,223806714,0,frankycpp_v1.5.exe,chess::operator+,value.h,0x140248895
chess::operator-,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,16500495,19100573,0,frankycpp_v1.5.exe,chess::operator-,direction.h,0x140242d03
chess::operator-,0.008999,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,,,,107803234,26800804,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x140243551
chess::typeOf,0.008999,0.0,0.0,61.2,0.0,0.0,0.0,,0.0,,,,27000810,10000300,0,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x140242cff
chess::typeOf,0.008999,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,,,,23200696,32300969,0,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x140242d0e
engine::PawnTT::Entry::{ctor},0.008999,,45.9,23.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2200066,5500165,0,frankycpp_v1.5.exe,engine::PawnTT::Entry::{ctor},PawnTT.h,0x140246eae
func@0x1402085a0,0.008999,100.0,33.4,33.4,0.0,0.0,0.0,,0.0,,,,0,13200396,0,ntoskrnl.exe,func@0x1402085a0,[Unknown],0x1402085a0
func@0x140362160,0.008999,100.0,17.2,5.7,0.0,23.0,0.0,17.8,0.0,1.1,1.1,3.3,11400342,4400132,1100462,ntoskrnl.exe,func@0x140362160,[Unknown],0x140362160
func@0x1406b2290,0.008999,0.0,33.4,33.4,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,7100213,4100123,0,ntoskrnl.exe,func@0x1406b2290,[Unknown],0x1406b2290
"std::array<chess::Bitboard,64>::operator[]",0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,37701131,15500465,0,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14023bdd4
KeClockInterruptNotify,0.007999,33.3,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,2200066,0,0,ntoskrnl.exe,KeClockInterruptNotify,[Unknown],0x1402e2060
chess::Bitboard::operator&=,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700411,29300879,0,frankycpp_v1.5.exe,chess::Bitboard::operator&=,bitboard.h,0x140242cba
chess::Bitboard::{ctor},0.007999,0.0,0.0,0.0,0.0,0.0,19.3,,0.0,,,,23600708,37201116,0,frankycpp_v1.5.exe,chess::Bitboard::{ctor},bitboard.h,0x14023bc62
chess::Color::sign,0.007999,0.0,0.0,0.0,0.0,0.0,91.8,0.0,0.0,0.0,0.0,0.0,20300609,7000210,0,frankycpp_v1.5.exe,chess::Color::sign,color.h,0x14024973e
chess::Move::encode,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400222,17700531,0,frankycpp_v1.5.exe,chess::Move::encode,move.h,0x1402438a1
chess::Move::type,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2200066,3300099,0,frankycpp_v1.5.exe,chess::Move::type,move.h,0x14020be16
chess::Position::getNextPlayer,0.007999,0.0,0.0,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34501035,25500765,0,frankycpp_v1.5.exe,chess::Position::getNextPlayer,Position.h,0x14024277e
chess::Value::isValid,0.007999,100.0,36.7,0.0,36.7,0.0,0.0,3.8,57.2,0.0,0.0,0.0,19600588,7000210,0,frankycpp_v1.5.exe,chess::Value::isValid,value.h,0x14020c379
chess::moveValueGreaterComparator::operator(),0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900297,3300099,0,frankycpp_v1.5.exe,chess::moveValueGreaterComparator::operator(),move.h,0x140243d40
chess::operator&,0.007999,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,4100123,4100123,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14024313b
chess::operator&,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8600258,3800114,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x140240c9a
chess::operator+=,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,44801344,36801104,0,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140249011
chess::operator-,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1.3,0.7,0.0,28100843,28200846,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x140243231
chess::operator~,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.2,1.1,14000420,3600108,0,frankycpp_v1.5.exe,chess::operator~,color.h,0x14023ba17
engine::TT::getClusterIndex,0.007999,0.0,0.0,91.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1600048,400012,0,frankycpp_v1.5.exe,engine::TT::getClusterIndex,TT.h,0x14024abe5
func@0x140246b60,0.007999,0.0,50.1,16.7,0.0,0.0,0.0,33.4,33.4,0.0,0.0,0.0,12500375,5900177,0,ntoskrnl.exe,func@0x140246b60,[Unknown],0x140246b60
func@0x1402dd890,0.007999,50.0,0.0,0.0,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,2200066,0,0,ntoskrnl.exe,func@0x1402dd890,[Unknown],0x1402dd890
func@0x1402ffdb0,0.007999,100.0,52.5,0.0,35.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,8800264,7700231,0,ntoskrnl.exe,func@0x1402ffdb0,[Unknown],0x1402ffdb0
"std::array<chess::Move,128>::operator[]",0.007999,,100.0,33.4,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,3600108,11900357,0,frankycpp_v1.5.exe,"std::array<chess::Move,128>::operator[]",array,0x14020a7ae
std::min,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38701161,15100453,0,frankycpp_v1.5.exe,std::min,utility,0x14020b955
"std::ranges::_Med3_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3100093,4400132,0,frankycpp_v1.5.exe,"std::ranges::_Med3_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, class chess::Move *, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x140244a00
"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",0.007999,16.7,0.0,0.0,78.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,frankycpp_v1.5.exe,"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",memory,0x14020c7a6
ExFreePoolWithTag,0.007000,0.0,0.0,50.1,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0,4400132,0,ntoskrnl.exe,ExFreePoolWithTag,[Unknown],0x140b72cd0
RtlCopyMemory,0.007000,0.0,52.5,100.0,52.5,0.0,0.0,0.0,0.0,7.4,7.4,0.0,4400132,2600078,0,ntoskrnl.exe,RtlCopyMemory,[Unknown],0x1406bfc40
chess::Bitboard::operator^=,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,16000480,9800294,0,frankycpp_v1.5.exe,chess::Bitboard::operator^=,bitboard.h,0x14023bde2
chess::Bitboard::operator|=,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83502505,25400762,0,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x14027bbf3
chess::Direction::pawnPush,0.007000,0.0,0.0,0.0,0.0,0.0,81.6,0.0,0.0,0.0,0.0,0.0,10500315,12300369,0,frankycpp_v1.5.exe,chess::Direction::pawnPush,direction.h,0x140242a44
chess::Move::promotionType,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000390,6600198,0,frankycpp_v1.5.exe,chess::Move::promotionType,move.h,0x14023bdbe
chess::Move::{ctor},0.007000,50.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000750,12100363,0,frankycpp_v1.5.exe,chess::Move::{ctor},move.h,0x140243906
chess::Position::getNextPlayer,0.007000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1500045,800024,0,frankycpp_v1.5.exe,chess::Position::getNextPlayer,Position.h,0x1402433f9
chess::Position::getPiece,0.007000,100.0,0.0,40.8,0.0,0.0,0.0,53.4,0.0,0.0,0.0,0.0,17000510,7700231,0,frankycpp_v1.5.exe,chess::Position::getPiece,Position.h,0x14023cf2a
chess::Position::getPieceBb,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200396,2800084,0,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x14027bebd
chess::Position::getPieceBb,0.007000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10800324,5500165,0,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x14027bded
chess::Position::undoNullMove,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24500735,1100033,0,frankycpp_v1.5.exe,chess::Position::undoNullMove(void),Position.cpp,0x14023b980
chess::operator&,0.007000,0.0,0.0,0.0,56.5,0.0,0.0,,0.0,,,,21400642,1900057,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023ba54
chess::operator&,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,7100213,3400102,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x140248f87
chess::operator+,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,15400462,15100453,0,frankycpp_v1.5.exe,chess::operator+,direction.h,0x14023bae5
chess::operator-,0.007000,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900357,8100243,0,frankycpp_v1.5.exe,chess::operator-,depth.h,0x14020b96a
chess::operator|,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000420,9400282,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x140248f61
chess::operator|,0.007000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29800894,9600288,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x1402491ce
chess::operator|,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14900447,20400612,0,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x140242f85
chess::operator~,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20000600,4100123,0,frankycpp_v1.5.exe,chess::operator~,color.h,0x14020ca9a
chess::typeOf,0.007000,0.0,0.0,0.0,0.0,0.0,40.8,5.9,0.0,0.0,0.0,0.0,32000960,22400672,0,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14023ce1a
chess::typeOf,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,48101443,14000420,0,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14027bb46
func@0x140002700,0.007000,100.0,0.0,0.0,30.6,0.0,0.0,,0.0,,,,0,0,0,intelppm.sys,func@0x140002700,[Unknown],0x140002700
func@0x1400f7bd0,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12100363,1100033,0,nvlddmkm.sys,func@0x1400f7bd0,[Unknown],0x1400f7bd0
func@0x140247e70,0.007000,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34501035,2200066,0,ntoskrnl.exe,func@0x140247e70,[Unknown],0x140247e70
func@0x14024bb70,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800024,400012,0,ntoskrnl.exe,func@0x14024bb70,[Unknown],0x14024bb70
func@0x14024e4c0,0.007000,100.0,0.0,0.0,73.5,0.0,0.0,0.0,0.0,,,,3300099,11000330,0,ntoskrnl.exe,func@0x14024e4c0,[Unknown],0x14024e4c0
func@0x1402e2b20,0.007000,0.0,0.0,0.0,0.0,100.0,0.0,,0.0,,,,1100033,400012,0,ntoskrnl.exe,func@0x1402e2b20,[Unknown],0x1402e2b20
func@0x140da5a70,0.007000,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140da5a70,[Unknown],0x140da5a70
func@0x140da8ef0,0.007000,0.0,73.5,73.5,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140da8ef0,[Unknown],0x140da8ef0
func@0x140e1c190,0.007000,50.0,26.2,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,1100033,0,nvlddmkm.sys,func@0x140e1c190,[Unknown],0x140e1c190
"std::array<chess::Bitboard,8>::operator[]",0.007000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4400132,7400222,0,frankycpp_v1.5.exe,"std::array<chess::Bitboard,8>::operator[]",array,0x14024311e
"std::array<int,64>::operator[]",0.007000,0.0,0.0,36.7,0.0,0.0,36.7,100.0,0.0,0.0,0.0,0.0,13000390,12400372,0,frankycpp_v1.5.exe,"std::array<int,64>::operator[]",array,0x14020be34
std::countr_zero,0.007000,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31600948,11400342,0,frankycpp_v1.5.exe,std::countr_zero,bit,0x140248f40
RtlFreeHeap,0.006000,0.0,56.5,0.0,28.3,0.0,0.0,0.0,0.0,0.0,,0.0,8800264,2200066,550231,ntdll.dll,RtlFreeHeap,[Unknown],0x180078c30
RtlLookupEntryHashTable,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,RtlLookupEntryHashTable,[Unknown],0x1403f3f90
__builtin_array_init_helper<class chess::Value>,0.006000,0.0,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47001410,23500705,0,frankycpp_v1.5.exe,"__builtin_array_init_helper<class chess::Value>(class chess::Value *,unsigned __int64)",[Unknown],0x14027bf50
chess::Bitboard::popLSB,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2400072,9500285,0,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x140249268
chess::Bitboard::popLSB,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200396,8100243,0,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x1402436da
chess::Position::getEnPassantSquare,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5200156,8100243,0,frankycpp_v1.5.exe,chess::Position::getEnPassantSquare,Position.h,0x140242dd2
chess::operator&,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,77502325,30300909,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14027bd1e
chess::operator&,0.006000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36501095,15600468,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14027bd32
chess::operator&,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,52001560,40701221,0,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14027bd12
chess::operator+,0.006000,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6900207,400012,0,frankycpp_v1.5.exe,chess::operator+,value.h,0x14020a85a
chess::operator+=,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,23900717,11900357,0,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140249164
chess::operator-,0.006000,0.0,0.0,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800084,800024,0,frankycpp_v1.5.exe,chess::operator-,value.h,0x14020c804
chess::operator~,0.006000,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,14100423,12100363,0,frankycpp_v1.5.exe,chess::operator~,color.h,0x14023bee1
chess::operator~,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,8900267,10800324,0,frankycpp_v1.5.exe,chess::operator~,color.h,0x14020bdea
engine::Search::thread,0.006000,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,4800144,0,frankycpp_v1.5.exe,engine::Search::thread,Search.h,0x14020b3f4
func@0x140020af0,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140020af0,[Unknown],0x140020af0
func@0x14002a240,0.006000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,1100033,0,dxgmms2.sys,func@0x14002a240,[Unknown],0x14002a240
func@0x1402df390,0.006000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x1402df390,[Unknown],0x1402df390
