Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
chess::Move::encode,0.126992,0.126992,0.0,0.0,1386685000,39.1,39.1,0.373650,frankycpp_v1.5.exe,chess::Move::encode,move.h,0x1402435fd
chess::operator*,0.123992,0.123992,0.0,0.0,2590675000,54.6,54.6,0.218497,frankycpp_v1.5.exe,chess::operator*,value.h,0x140248a05
chess::StaticMoveList<256>::push_back,0.119992,0.119992,0.0,0.0,1135105000,34.1,34.1,0.551451,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140243606
"std::array<chess::Value,25>::operator[]",0.115992,0.115992,0.0,0.0,1512475000,39.8,39.8,0.394059,frankycpp_v1.5.exe,"std::array<chess::Value,25>::operator[]",array,0x140243519
engine::TT::prefetch,0.113992,0.113992,0.0,0.0,1817965000,59.5,59.5,0.313015,frankycpp_v1.5.exe,engine::TT::prefetch,TT.h,0x14020baf6
chess::typeOf,0.112992,0.112992,0.0,0.0,1551410000,41.2,41.2,0.393822,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14023cf44
engine::See::getLeastValuablePiece,0.110993,0.110993,0.0,0.0,1889845000,72.3,72.3,0.278922,frankycpp_v1.5.exe,"engine::See::getLeastValuablePiece(class chess::Position const &,class chess::Bitboard,class chess::Color)",See.cpp,0x14027bce0
engine::TT::Entry::{ctor},0.108993,0.108993,0.0,0.0,62895000,3.3,3.3,9.571429,frankycpp_v1.5.exe,engine::TT::Entry::{ctor},TT.h,0x14024ac0f
std::atomic<bool>::operator bool,0.106993,0.106993,0.0,0.0,1386685000,46.3,46.3,0.449244,frankycpp_v1.5.exe,std::atomic<bool>::operator bool,atomic,0x14020edf4
std::countr_zero,0.104993,0.104993,0.0,0.0,1209980000,44.4,44.4,0.398515,frankycpp_v1.5.exe,std::countr_zero,bit,0x140243472
chess::MoveGenerator::resetOnDemand,0.103993,0.103993,0.0,0.0,670880000,26.1,26.1,0.781250,frankycpp_v1.5.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020c553
chess::Position::getPiece,0.103993,0.103993,0.0,0.0,1731110000,50.0,50.0,0.287197,frankycpp_v1.5.exe,chess::Position::getPiece,Position.h,0x140249792
std::atomic<bool>::operator bool,0.103993,0.103993,0.0,0.0,476205000,19.7,19.7,0.798742,frankycpp_v1.5.exe,std::atomic<bool>::operator bool,atomic,0x14020ee5b
std::_Countr_zero_tzcnt<unsigned __int64>,0.100993,0.100993,0.0,0.0,1045255000,39.2,39.2,0.515759,frankycpp_v1.5.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140244e70
chess::Position::attacksTo,0.097993,0.097993,0.0,0.0,1563390000,49.7,49.7,0.304598,frankycpp_v1.5.exe,"chess::Position::attacksTo(class chess::Square,class chess::Color)",Position.cpp,0x14023bb70
"std::_Atomic_storage<unsigned __int64,8>::load",0.095994,0.095994,0.0,0.0,83860000,3.0,3.0,5.892857,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140246ec6
chess::Position::checkRepetitions,0.090994,0.090994,0.0,0.0,290515000,7.7,7.7,1.628866,frankycpp_v1.5.exe,chess::Position::checkRepetitions(int),Position.cpp,0x14023c0d0
chess::Position::getLastMove,0.090994,0.090994,0.0,0.0,1353740000,43.2,43.2,0.336283,frankycpp_v1.5.exe,chess::Position::getLastMove,Position.h,0x140242870
engine::Search::goodCapture,0.087994,0.087994,0.0,0.0,1488515000,42.0,42.0,0.291751,frankycpp_v1.5.exe,"engine::Search::goodCapture(class chess::Position const &,class chess::Move,bool)",Search.cpp,0x14020ca70
std::popcount,0.085994,0.085994,0.0,0.0,1168050000,55.6,55.6,0.402564,frankycpp_v1.5.exe,std::popcount,bit,0x1402491fb
chess::operator<,0.084994,0.084994,0.0,0.0,1605320000,55.7,55.7,0.307836,frankycpp_v1.5.exe,chess::operator<,value.h,0x14027bb88
"std::_Atomic_storage<unsigned __int64,8>::store",0.084994,0.084994,0.0,0.0,266555000,6.9,6.9,2.056180,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14024aaf6
engine::Search::checkDrawRepAnd50,0.082994,0.082994,0.0,0.0,119800000,6.1,6.1,3.250000,frankycpp_v1.5.exe,"engine::Search::checkDrawRepAnd50(class chess::Position const &,int)",Search.cpp,0x14020ee70
"std::_Atomic_storage<unsigned __int64,8>::load",0.082994,0.082994,0.0,0.0,131780000,5.8,5.8,2.750000,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140246ccb
chess::Color::sign,0.078995,0.078995,0.0,0.0,1039265000,45.0,45.0,0.365994,frankycpp_v1.5.exe,chess::Color::sign,color.h,0x140242b58
chess::operator*,0.078995,0.078995,0.0,0.0,1620295000,48.2,48.2,0.247689,frankycpp_v1.5.exe,chess::operator*,value.h,0x1402489fd
chess::typeOf,0.078995,0.078995,0.0,0.0,1072210000,47.4,47.4,0.326816,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14024352e
chess::StaticMoveList<256>::push_back,0.074995,0.074995,0.0,0.0,775705000,45.0,45.0,0.436293,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x14024354a
chess::Value::operator int,0.074995,0.074995,0.0,0.0,736770000,40.7,40.7,0.500000,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023cee6
"std::array<chess::Bitboard,64>::operator[]",0.074995,0.074995,0.0,0.0,542095000,34.4,34.4,0.580110,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14023b9ff
"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >",0.069995,0.069995,0.0,0.0,1060230000,33.1,33.1,0.403955,frankycpp_v1.5.exe,"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >(struct std::_Atomic_padded<bool> const &)",xatomic.h,0x14015c970
chess::Move::stripped,0.068995,0.068995,0.0,0.0,898500000,36.6,36.6,0.336667,frankycpp_v1.5.exe,chess::Move::stripped,move.h,0x1402427c0
chess::Value::operator int,0.067995,0.067995,0.0,0.0,646920000,32.2,32.2,0.671296,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023cfe6
std::ranges::_Partition_by_median_guess_common,0.067995,0.067995,0.0,0.0,362395000,15.1,15.1,1.057851,frankycpp_v1.5.exe,std::ranges::_Partition_by_median_guess_common,algorithm,0x140243c3f
chess::operator&,0.066996,0.066996,0.0,0.0,694840000,53.5,53.5,0.422414,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023ba2c
"std::_Atomic_reinterpret_as<__int64,unsigned __int64>",0.066996,0.066996,0.0,0.0,254575000,10.5,10.5,1.505882,frankycpp_v1.5.exe,"std::_Atomic_reinterpret_as<__int64,unsigned __int64>(unsigned __int64 const & __ptr64)",atomic,0x140248600
"std::array<chess::Move,64>::operator[]",0.066996,0.066996,0.0,0.0,1105155000,44.5,44.5,0.336043,frankycpp_v1.5.exe,"std::array<chess::Move,64>::operator[]",array,0x1402428a4
chess::operator+=,0.065996,0.065996,0.0,0.0,967385000,,,0.380805,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140249152
chess::operator&,0.064996,0.064996,0.0,0.0,1030280000,65.8,65.8,0.270349,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14027be67
chess::operator&,0.063996,0.063996,0.0,0.0,1069215000,40.5,40.5,0.327731,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14020b7a0
chess::Bitboard::operator|=,0.062996,0.062996,0.0,0.0,643925000,48.1,48.1,0.427907,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x14023ce56
chess::Value::{ctor},0.062996,0.062996,0.0,0.0,988350000,39.8,39.8,0.378788,frankycpp_v1.5.exe,chess::Value::{ctor},value.h,0x14027bf50
chess::Bitboard::popLSB,0.061996,0.061996,0.0,0.0,1027285000,53.3,53.3,0.279883,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x140243472
chess::operator&,0.060996,0.060996,0.0,0.0,991345000,62.1,62.1,0.326284,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023be2a
chess::operator++,0.060996,0.060996,0.0,0.0,931445000,44.9,44.9,0.366559,frankycpp_v1.5.exe,chess::operator++,piecetype.h,0x140243659
_security_check_cookie,0.059996,0.059996,0.0,0.0,506155000,29.6,29.6,0.692308,frankycpp_v1.5.exe,_security_check_cookie,amdsecgs.asm,0x1405f2350
chess::Value::operator int,0.059996,0.059996,0.0,0.0,637935000,27.3,27.3,0.666667,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023cff9
chess::Position::checkInsufficientMaterial,0.057996,0.057996,0.0,0.0,781695000,47.0,47.0,0.310345,frankycpp_v1.5.exe,chess::Position::checkInsufficientMaterial(void),Position.cpp,0x14023c1a0
chess::operator+,0.057996,0.057996,0.0,0.0,1311810000,45.6,45.6,0.264840,frankycpp_v1.5.exe,chess::operator+,value.h,0x140248a29
chess::MoveGenerator::isPseudoLegal,0.055996,0.055996,0.0,0.0,185690000,16.7,16.7,1.338710,frankycpp_v1.5.exe,"chess::MoveGenerator::isPseudoLegal(class chess::Position const &,class chess::Move)",MoveGenerator.cpp,0x140240980
chess::Position::getPieceBb,0.055996,0.055996,0.0,0.0,688850000,40.4,40.4,0.447826,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x140243440
chess::Bitboard::operator bool,0.054996,0.054996,0.0,0.0,1006320000,59.1,59.1,0.270833,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x140243455
chess::typeOf,0.054996,0.054996,0.0,0.0,985355000,69.9,69.9,0.185410,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14027bae1
chess::Bitboard::operator bool,0.053996,0.053996,0.0,0.0,572045000,34.4,34.4,0.429319,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x1402435b9
chess::MoveGenerator::getEvasionTargets,0.053996,0.053996,0.0,0.0,542095000,53.1,53.1,0.320442,frankycpp_v1.5.exe,chess::MoveGenerator::getEvasionTargets(class chess::Position const &),MoveGenerator.cpp,0x140242910
chess::Position::getNextPlayer,0.053996,0.053996,0.0,0.0,284525000,16.2,16.2,0.947368,frankycpp_v1.5.exe,chess::Position::getNextPlayer,Position.h,0x1402436ae
chess::operator<,0.053996,0.053996,0.0,0.0,874540000,62.3,62.3,0.291096,frankycpp_v1.5.exe,chess::operator<,file.h,0x140249770
chess::operator&,0.052996,0.052996,0.0,0.0,1009315000,53.8,53.8,0.296736,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023be88
chess::Value::operator int,0.051997,0.051997,0.0,0.0,616970000,36.6,36.6,0.456311,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023cef6
chess::operator&,0.051997,0.051997,0.0,0.0,862560000,,,0.277778,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023ba9b
std::popcount,0.051997,0.051997,0.0,0.0,709815000,45.8,45.8,0.341772,frankycpp_v1.5.exe,std::popcount,bit,0x140248f8e
chess::Move::operator==,0.050997,0.050997,0.0,0.0,925455000,52.3,52.3,0.336570,frankycpp_v1.5.exe,chess::Move::operator==,PVTable.h,0x14020b4cc
chess::operator&,0.049997,0.049997,0.0,0.0,826620000,50.1,50.1,0.344203,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023bab7
chess::operator&,0.048997,0.048997,0.0,0.0,694840000,44.7,44.7,0.431034,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023ba7c
chess::operator~,0.047997,0.047997,0.0,0.0,688850000,51.1,51.1,0.386957,frankycpp_v1.5.exe,chess::operator~,color.h,0x14023b5cb
chess::operator-,0.046997,0.046997,0.0,0.0,718800000,42.7,42.7,0.262500,frankycpp_v1.5.exe,chess::operator-,depth.h,0x14020b4f9
chess::Attacks::detail::Magic::index,0.045997,0.045997,0.0,0.0,572045000,38.6,38.6,0.465969,frankycpp_v1.5.exe,chess::Attacks::detail::Magic::index,attacks.h,0x140169515
chess::MoveGenerator::resetOnDemand,0.045997,0.045997,0.0,0.0,545090000,53.9,53.9,0.296703,frankycpp_v1.5.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020b3f9
std::atomic<unsigned __int64>::{ctor},0.044997,0.044997,0.0,0.0,2995000,1.6,1.6,87.000000,frankycpp_v1.5.exe,std::atomic<unsigned __int64>::{ctor},atomic,0x14024ac0f
