Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
engine::TT::put,32.210854,32.210854,0.0,0.0,25670145000,2.9,2.9,6.689301,frankycpp_v1.5.exe,"engine::TT::put(unsigned __int64,enum chess::Depth,class chess::Move,class chess::Value,enum chess::ValueType,class chess::Value)",TT.cpp,0x14024a990
engine::TT::probe,19.608694,19.608694,0.0,0.0,18431230000,3.7,3.7,5.519012,frankycpp_v1.5.exe,engine::TT::probe(unsigned __int64 const &),TT.cpp,0x14024abd0
engine::TT::prefetch,10.471303,10.471303,0.0,0.0,13878830000,4.8,4.8,3.936772,frankycpp_v1.5.exe,engine::TT::prefetch,TT.h,0x14020c771
engine::TT::prefetch,9.977335,9.977335,0.0,0.0,12749715000,5.0,5.0,4.050505,frankycpp_v1.5.exe,engine::TT::prefetch,TT.h,0x14020baf6
chess::Attacks::`anonymous namespace'::sliderLookup,6.956537,6.956537,0.0,0.0,92587430000,44.1,44.1,0.385521,frankycpp_v1.5.exe,"chess::Attacks::`anonymous namespace'::sliderLookup(const chess::PieceType, const class chess::Square, const class chess::Bitboard)",attacks.cpp,0x1401694e0
engine::Search::stopConditions,5.389641,5.389641,0.0,0.0,19123075000,14.6,14.6,1.457009,frankycpp_v1.5.exe,engine::Search::stopConditions(void),Search.cpp,0x14020edf0
chess::Attacks::attacks,5.065663,5.065663,0.0,0.0,65830100000,43.9,43.9,0.406824,frankycpp_v1.5.exe,"chess::Attacks::attacks(enum chess::PieceType,class chess::Square,class chess::Bitboard)",attacks.cpp,0x140169540
"std::_Atomic_storage<unsigned __int64,8>::store",4.012733,4.012733,0.0,0.0,2123455000,2.0,2.0,9.973202,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14024ab93
"std::_Atomic_storage<unsigned __int64,8>::load",3.198787,3.198787,0.0,0.0,6382345000,6.4,6.4,2.572970,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x14024ac03
engine::Evaluator::pieceEval,2.638824,2.638824,0.0,0.0,18778650000,22.9,22.9,0.742265,frankycpp_v1.5.exe,"engine::Evaluator::pieceEval(class chess::Position const &,struct chess::Score &,class chess::Color,enum chess::PieceType)",Evaluator.cpp,0x140248ec0
engine::Search::search,2.618826,2.618826,0.0,0.0,26263155000,35.8,35.8,0.504162,frankycpp_v1.5.exe,"engine::Search::search(class chess::Position &,enum chess::Depth,enum chess::Depth,class chess::Value,class chess::Value,enum engine::Search::NodeType,enum engine::Search::Do_Null)",Search.cpp,0x14020a770
"std::_Atomic_storage<unsigned __int64,8>::store",2.495834,2.495834,0.0,0.0,3213635000,3.7,3.7,3.979497,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14024aa78
engine::Search::qsearch,2.492834,2.492834,0.0,0.0,17041550000,24.7,24.7,0.735677,frankycpp_v1.5.exe,"engine::Search::qsearch(class chess::Position &,enum chess::Depth,class chess::Value,class chess::Value,enum engine::Search::NodeType)",Search.cpp,0x14020c1a0
engine::PawnTT::probe,1.766882,1.766882,0.0,0.0,7559380000,16.2,16.2,1.233360,frankycpp_v1.5.exe,engine::PawnTT::probe(unsigned __int64),PawnTT.cpp,0x140246e70
engine::Evaluator::evaluate,1.706886,1.706886,0.0,0.0,15714765000,29.9,29.9,0.550791,frankycpp_v1.5.exe,engine::Evaluator::evaluate(class chess::Position const &),Evaluator.cpp,0x1402487a0
engine::PawnTT::prefetch,1.684888,1.684888,0.0,0.0,272545000,1.1,1.1,31.494505,frankycpp_v1.5.exe,engine::PawnTT::prefetch,PawnTT.h,0x14020c79e
engine::Search::thread,1.571895,1.571895,0.0,0.0,374375000,1.0,1.0,21.584000,frankycpp_v1.5.exe,engine::Search::thread,Search.h,0x14020c783
chess::MoveGenerator::getNextPseudoLegalMove,1.565896,1.565896,0.0,0.0,16727075000,39.3,39.3,0.471979,frankycpp_v1.5.exe,"chess::MoveGenerator::getNextPseudoLegalMove(class chess::Position const &,enum chess::GenMode,bool)",MoveGenerator.cpp,0x1402406f0
chess::MoveGenerator::updateSortValues,1.513899,1.513899,0.0,0.0,17200285000,35.2,35.2,0.465088,frankycpp_v1.5.exe,"chess::MoveGenerator::updateSortValues(class chess::Position const &,class chess::StaticMoveList<256> *)",MoveGenerator.cpp,0x140242770
chess::MoveGenerator::fillOnDemandMoveList,1.479901,1.479901,0.0,0.0,14723420000,33.4,33.4,0.515867,frankycpp_v1.5.exe,"chess::MoveGenerator::fillOnDemandMoveList(class chess::Position const &,enum chess::GenMode,bool)",MoveGenerator.cpp,0x140242420
chess::MoveGenerator::generatePawnMoves,1.471902,1.471902,0.0,0.0,9215615000,19.0,19.0,0.831654,frankycpp_v1.5.exe,"chess::MoveGenerator::generatePawnMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool,class chess::Bitboard)",MoveGenerator.cpp,0x1402429a0
engine::Search::thread,1.379908,1.379908,0.0,0.0,353410000,1.1,1.1,19.483051,frankycpp_v1.5.exe,engine::Search::thread,Search.h,0x14020bb0c
"std::ranges::_Insertion_sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",1.360909,1.360909,0.0,0.0,12584990000,28.1,28.1,0.554022,frankycpp_v1.5.exe,"std::ranges::_Insertion_sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x14021b100
chess::Position::givesCheck,1.292914,1.292914,0.0,0.0,17733395000,44.8,44.8,0.389968,frankycpp_v1.5.exe,chess::Position::givesCheck(class chess::Move),Position.cpp,0x14023bd10
chess::Position::doMove,1.290914,1.290914,0.0,0.0,12794640000,35.9,35.9,0.480103,frankycpp_v1.5.exe,chess::Position::doMove(class chess::Move),Position.cpp,0x14023b180
chess::MoveGenerator::generateMoves,1.222919,1.222919,0.0,0.0,14828245000,39.2,39.2,0.425975,frankycpp_v1.5.exe,"chess::MoveGenerator::generateMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool,class chess::Bitboard)",MoveGenerator.cpp,0x1402433d0
engine::Evaluator::kingEval,1.052930,1.052930,0.0,0.0,17718420000,44.2,44.2,0.341785,frankycpp_v1.5.exe,"engine::Evaluator::kingEval(class chess::Position const &,struct chess::Score &,class chess::Color)",Evaluator.cpp,0x140249710
engine::Evaluator::rookEval,0.938937,0.938937,0.0,0.0,11342065000,36.5,36.5,0.419857,frankycpp_v1.5.exe,engine::Evaluator::rookEval,Evaluator.cpp,0x140249068
chess::Position::removePiece,0.857943,0.857943,0.0,0.0,9359375000,36.5,36.5,0.458880,frankycpp_v1.5.exe,chess::Position::removePiece(class chess::Square),Position.cpp,0x14023cf20
chess::Position::isAttacked,0.856943,0.856943,0.0,0.0,10880835000,49.3,49.3,0.394715,frankycpp_v1.5.exe,"chess::Position::isAttacked(class chess::Square,class chess::Color)",Position.cpp,0x14023b9e0
chess::Position::putPiece,0.844944,0.844944,0.0,0.0,8889160000,43.4,43.4,0.490903,frankycpp_v1.5.exe,"chess::Position::putPiece(enum chess::Piece,class chess::Square)",Position.cpp,0x14023ce10
std::_Checked_x86_x64_countr_zero<unsigned __int64>,0.695954,0.695954,0.0,0.0,8823270000,45.6,45.6,0.385268,frankycpp_v1.5.exe,std::_Checked_x86_x64_countr_zero<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140244e80
engine::See::see,0.659956,0.659956,0.0,0.0,9371355000,49.4,49.4,0.349952,frankycpp_v1.5.exe,"engine::See::see(class chess::Position const &,class chess::Move)",See.cpp,0x14027b9f0
func@0x1800126c0,0.571962,0.571962,0.0,0.0,0,1.0,1.0,,vcruntime140.dll,func@0x1800126c0,[Unknown],0x1800126c0
"std::_Atomic_storage<unsigned __int64,8>::load",0.554963,0.554963,0.0,0.0,766720000,6.3,6.3,3.597656,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140246ea2
engine::Evaluator::bishopEval,0.520965,0.520965,0.0,0.0,5504810000,30.9,30.9,0.488575,frankycpp_v1.5.exe,engine::Evaluator::bishopEval,Evaluator.cpp,0x1402491b8
engine::Evaluator::knightEval,0.470969,0.470969,0.0,0.0,3710805000,23.7,23.7,0.725585,frankycpp_v1.5.exe,engine::Evaluator::knightEval,Evaluator.cpp,0x140249270
std::_Checked_popcount<unsigned __int64>,0.448970,0.448970,0.0,0.0,4720120000,33.5,33.5,0.485406,frankycpp_v1.5.exe,std::_Checked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140220a90
chess::Position::undoMove,0.426972,0.426972,0.0,0.0,3689840000,35.7,35.7,0.570617,frankycpp_v1.5.exe,chess::Position::undoMove(void),Position.cpp,0x14023b660
engine::Evaluator::pawnEval,0.409973,0.409973,0.0,0.0,3366380000,37.5,37.5,0.647687,frankycpp_v1.5.exe,"engine::Evaluator::pawnEval(class chess::Position const &,struct chess::Score &)",Evaluator.cpp,0x140248ae0
engine::Evaluator::queenEval,0.402973,0.402973,0.0,0.0,6651895000,50.2,50.2,0.301216,frankycpp_v1.5.exe,engine::Evaluator::queenEval,Evaluator.cpp,0x140248f48
chess::Position::wasLegalMove,0.382974,0.382974,0.0,0.0,5753395000,54.5,54.5,0.304529,frankycpp_v1.5.exe,chess::Position::wasLegalMove(void),Position.cpp,0x14023bed0
"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",0.361976,0.361976,0.0,0.0,3408310000,30.7,30.7,0.524605,frankycpp_v1.5.exe,"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, __int64, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x140243be0
chess::Move::encode,0.341977,0.341977,0.0,0.0,3297495000,38.1,38.1,0.516803,frankycpp_v1.5.exe,chess::Move::encode,move.h,0x140243525
chess::moveValueGreaterComparator::operator(),0.333978,0.333978,0.0,0.0,3489175000,33.6,33.6,0.506438,frankycpp_v1.5.exe,chess::moveValueGreaterComparator::operator(),move.h,0x14021b120
chess::Bitboard::shifted,0.319979,0.319979,0.0,0.0,4399655000,40.2,40.2,0.409803,frankycpp_v1.5.exe,chess::Bitboard::shifted,bitboard.h,0x140242a9d
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.310979,0.310979,0.0,0.0,1338765000,12.2,12.2,1.293065,frankycpp_v1.5.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x1402486e0
chess::Position::getPieceBb,0.297980,0.297980,0.0,0.0,2764385000,31.3,31.3,0.564464,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x140248ed2
"std::array<int,64>::operator[]",0.278981,0.278981,0.0,0.0,3821620000,42.1,42.1,0.371473,frankycpp_v1.5.exe,"std::array<int,64>::operator[]",array,0x140242837
engine::Search::sendSearchUpdateToUci,0.275982,0.275982,0.0,0.0,35940000,0.3,0.3,35.500000,frankycpp_v1.5.exe,engine::Search::sendSearchUpdateToUci(void),Search.cpp,0x140212d00
engine::See::attacksTo,0.270982,0.270982,0.0,0.0,4908805000,59.8,59.8,0.294692,frankycpp_v1.5.exe,"engine::See::attacksTo(class chess::Position const &,class chess::Square,class chess::Color)",See.cpp,0x14027bd60
chess::MoveGenerator::generateKingMoves,0.266982,0.266982,0.0,0.0,2887180000,35.8,35.8,0.452282,frankycpp_v1.5.exe,"chess::MoveGenerator::generateKingMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool)",MoveGenerator.cpp,0x140243690
chess::Bitboard::operator bool,0.238984,0.238984,0.0,0.0,3021955000,43.8,43.8,0.391477,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x1402434c4
"std::array<chess::Bitboard,64>::operator[]",0.233984,0.233984,0.0,0.0,3075865000,47.2,47.2,0.379747,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x1401695d0
engine::See::revealedAttacks,0.229985,0.229985,0.0,0.0,3456230000,57.8,57.8,0.308492,frankycpp_v1.5.exe,"engine::See::revealedAttacks(class chess::Position const &,class chess::Square,class chess::Bitboard,class chess::Color)",See.cpp,0x14027beb0
func@0x1400e0a60,0.225985,0.225985,0.0,0.0,20965000,0.4,0.4,53.285714,nvlddmkm.sys,func@0x1400e0a60,[Unknown],0x1400e0a60
engine::Search::storeTt,0.213986,0.213986,0.0,0.0,1853905000,36.6,36.6,0.555735,frankycpp_v1.5.exe,"engine::Search::storeTt(class chess::Position const &,enum chess::Depth,enum chess::Depth,class chess::Move,class chess::Value,enum chess::ValueType,class chess::Value)",Search.cpp,0x14020cbb0
chess::Position::movePiece,0.207986,0.207986,0.0,0.0,2009645000,37.3,37.3,0.499255,frankycpp_v1.5.exe,"chess::Position::movePiece(class chess::Square,class chess::Square)",Position.cpp,0x14023cde0
std::popcount,0.198987,0.198987,0.0,0.0,1776035000,32.6,32.6,0.564924,frankycpp_v1.5.exe,std::popcount,bit,0x1402490b1
chess::Position::hasCheck,0.195987,0.195987,0.0,0.0,1269880000,22.1,22.1,0.794811,frankycpp_v1.5.exe,chess::Position::hasCheck(void),Position.cpp,0x14023bcc0
chess::Bitboard::operator^=,0.190987,0.190987,0.0,0.0,2461890000,38.6,38.6,0.406326,frankycpp_v1.5.exe,chess::Bitboard::operator^=,bitboard.h,0x14023cf75
"std::_Atomic_storage<unsigned __int64,8>::load",0.182988,0.182988,0.0,0.0,287520000,7.3,7.3,2.885417,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140246ec6
chess::Move::operator==,0.178988,0.178988,0.0,0.0,2291175000,40.5,40.5,0.401307,frankycpp_v1.5.exe,chess::Move::operator==,PVTable.h,0x1402428a6
"std::array<unsigned __int64,64>::operator[]",0.176988,0.176988,0.0,0.0,2551740000,37.0,37.0,0.423709,frankycpp_v1.5.exe,"std::array<unsigned __int64,64>::operator[]",array,0x14023cf62
"std::_Atomic_storage<unsigned __int64,8>::store",0.175988,0.175988,0.0,0.0,290515000,4.6,4.6,3.319588,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14024aaf6
std::_Unchecked_popcount<unsigned __int64>,0.170989,0.170989,0.0,0.0,2072540000,33.0,33.0,0.533237,frankycpp_v1.5.exe,std::_Unchecked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140220a80
std::atomic<bool>::operator bool,0.170989,0.170989,0.0,0.0,1659230000,37.8,37.8,0.489170,frankycpp_v1.5.exe,std::atomic<bool>::operator bool,atomic,0x14020edf4
chess::Position::checkRepetitions,0.165989,0.165989,0.0,0.0,50915000,1.4,1.4,14.411765,frankycpp_v1.5.exe,chess::Position::checkRepetitions(int),Position.cpp,0x14023c0d0
chess::makePiece,0.162989,0.162989,0.0,0.0,2857230000,52.4,52.4,0.308176,frankycpp_v1.5.exe,chess::makePiece,piece.h,0x140249799
chess::MoveGenerator::isPseudoLegal,0.161989,0.161989,0.0,0.0,973375000,19.3,19.3,0.861538,frankycpp_v1.5.exe,"chess::MoveGenerator::isPseudoLegal(class chess::Position const &,class chess::Move)",MoveGenerator.cpp,0x140240980
engine::TT::Entry::{ctor},0.161989,0.161989,0.0,0.0,179700000,5.1,5.1,4.750000,frankycpp_v1.5.exe,engine::TT::Entry::{ctor},TT.h,0x14024ac0f
chess::Square::{ctor},0.153990,0.153990,0.0,0.0,2605650000,49.6,49.6,0.332184,frankycpp_v1.5.exe,chess::Square::{ctor},square.h,0x14023bd45
chess::operator<,0.145990,0.145990,0.0,0.0,2321125000,37.7,37.7,0.304516,frankycpp_v1.5.exe,chess::operator<,rank.h,0x140249781
chess::StaticMoveList<256>::push_back,0.141991,0.141991,0.0,0.0,1353740000,35.9,35.9,0.537611,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140243606
chess::operator*,0.141991,0.141991,0.0,0.0,2950075000,49.6,49.6,0.205076,frankycpp_v1.5.exe,chess::operator*,value.h,0x140248a05
engine::See::getLeastValuablePiece,0.137991,0.137991,0.0,0.0,2171375000,68.7,68.7,0.219310,frankycpp_v1.5.exe,"engine::See::getLeastValuablePiece(class chess::Position const &,class chess::Bitboard,class chess::Color)",See.cpp,0x14027bce0
engine::Search::goodCapture,0.130991,0.130991,0.0,0.0,1587350000,42.3,42.3,0.377358,frankycpp_v1.5.exe,"engine::Search::goodCapture(class chess::Position const &,class chess::Move,bool)",Search.cpp,0x14020ca70
chess::MoveGenerator::resetOnDemand,0.129991,0.129991,0.0,0.0,712810000,22.6,22.6,0.861345,frankycpp_v1.5.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020c553
chess::Bitboard::operator bool,0.126992,0.126992,0.0,0.0,784690000,17.8,17.8,0.812977,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x14024924e
chess::Color::sign,0.125992,0.125992,0.0,0.0,1093175000,33.5,33.5,0.583562,frankycpp_v1.5.exe,chess::Color::sign,color.h,0x140242b58
chess::Position::getPieceBb,0.123992,0.123992,0.0,0.0,515140000,9.9,9.9,1.313953,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x1402429d1
"std::array<chess::Value,25>::operator[]",0.123992,0.123992,0.0,0.0,1665220000,46.3,46.3,0.375899,frankycpp_v1.5.exe,"std::array<chess::Value,25>::operator[]",array,0x140243519
chess::Position::attacksTo,0.122992,0.122992,0.0,0.0,1449580000,52.5,52.5,0.419421,frankycpp_v1.5.exe,"chess::Position::attacksTo(class chess::Square,class chess::Color)",Position.cpp,0x14023bb70
chess::Bitboard::shifted,0.121992,0.121992,0.0,0.0,1452575000,37.9,37.9,0.562887,frankycpp_v1.5.exe,chess::Bitboard::shifted(class chess::Direction),bitboard.h,0x140244c60
chess::Bitboard::operator|=,0.116992,0.116992,0.0,0.0,1680195000,43.4,43.4,0.365419,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x14023ce62
std::popcount,0.116992,0.116992,0.0,0.0,925455000,24.5,24.5,0.724919,frankycpp_v1.5.exe,std::popcount,bit,0x1402491fb
chess::typeOf,0.114992,0.114992,0.0,0.0,1446585000,39.3,39.3,0.383023,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14023cf44
std::_Countr_zero_tzcnt<unsigned __int64>,0.111993,0.111993,0.0,0.0,1218965000,30.6,30.6,0.486486,frankycpp_v1.5.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140244e70
chess::Move::encode,0.107993,0.107993,0.0,0.0,1311810000,38.4,38.4,0.479452,frankycpp_v1.5.exe,chess::Move::encode,move.h,0x1402435fd
chess::operator<,0.106993,0.106993,0.0,0.0,1668215000,56.1,56.1,0.285458,frankycpp_v1.5.exe,chess::operator<,value.h,0x14027bb88
_security_check_cookie,0.104993,0.104993,0.0,0.0,398335000,15.9,15.9,1.315789,frankycpp_v1.5.exe,_security_check_cookie,amdsecgs.asm,0x1405f2350
chess::Position::getLastMove,0.103993,0.103993,0.0,0.0,1383690000,43.3,43.3,0.378788,frankycpp_v1.5.exe,chess::Position::getLastMove,Position.h,0x140242870
std::atomic<bool>::operator bool,0.103993,0.103993,0.0,0.0,676870000,19.9,19.9,0.809735,frankycpp_v1.5.exe,std::atomic<bool>::operator bool,atomic,0x14020ee5b
chess::Position::getPiece,0.102993,0.102993,0.0,0.0,1955735000,53.8,53.8,0.307810,frankycpp_v1.5.exe,chess::Position::getPiece,Position.h,0x140249792
std::countr_zero,0.100993,0.100993,0.0,0.0,1281860000,41.7,41.7,0.530374,frankycpp_v1.5.exe,std::countr_zero,bit,0x140243472
engine::Search::checkDrawRepAnd50,0.099993,0.099993,0.0,0.0,23960000,1.8,1.8,19.000000,frankycpp_v1.5.exe,"engine::Search::checkDrawRepAnd50(class chess::Position const &,int)",Search.cpp,0x14020ee70
chess::operator++,0.098993,0.098993,0.0,0.0,943425000,41.1,41.1,0.409524,frankycpp_v1.5.exe,chess::operator++,piecetype.h,0x140243659
chess::operator*,0.095994,0.095994,0.0,0.0,1518465000,53.7,53.7,0.311637,frankycpp_v1.5.exe,chess::operator*,value.h,0x1402489fd
engine::Search::evaluate,0.094994,0.094994,0.0,0.0,799665000,36.8,36.8,0.513109,frankycpp_v1.5.exe,engine::Search::evaluate,Search.cpp,0x14020c47a
chess::Value::{ctor},0.093994,0.093994,0.0,0.0,1039265000,36.8,36.8,0.426513,frankycpp_v1.5.exe,chess::Value::{ctor},value.h,0x14027bf50
chess::operator+,0.093994,0.093994,0.0,0.0,1497500000,42.6,42.6,0.224000,frankycpp_v1.5.exe,chess::operator+,value.h,0x140248a29
chess::Move::stripped,0.083994,0.083994,0.0,0.0,958400000,36.0,36.0,0.475000,frankycpp_v1.5.exe,chess::Move::stripped,move.h,0x1402427c0
chess::StaticMoveList<256>::push_back,0.083994,0.083994,0.0,0.0,757735000,30.8,30.8,0.513834,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x14024354a
chess::operator&,0.083994,0.083994,0.0,0.0,1278865000,45.8,45.8,0.283372,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14020b7a0
"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >",0.083994,0.083994,0.0,0.0,1099165000,40.4,40.4,0.373297,frankycpp_v1.5.exe,"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >(struct std::_Atomic_padded<bool> const &)",xatomic.h,0x14015c970
std::ranges::_Partition_by_median_guess_common,0.081995,0.081995,0.0,0.0,395340000,15.7,15.7,1.030303,frankycpp_v1.5.exe,std::ranges::_Partition_by_median_guess_common,algorithm,0x140243c3f
std::countr_zero,0.080995,0.080995,0.0,0.0,449250000,18.9,18.9,0.720000,frankycpp_v1.5.exe,std::countr_zero,bit,0x1402491b0
chess::typeOf,0.078995,0.078995,0.0,0.0,1033275000,48.5,48.5,0.417391,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14024352e
"std::array<chess::Move,64>::operator[]",0.077995,0.077995,0.0,0.0,1236935000,45.5,45.5,0.348668,frankycpp_v1.5.exe,"std::array<chess::Move,64>::operator[]",array,0x1402428a4
chess::MoveGenerator::getEvasionTargets,0.074995,0.074995,0.0,0.0,790680000,47.7,47.7,0.344697,frankycpp_v1.5.exe,chess::MoveGenerator::getEvasionTargets(class chess::Position const &),MoveGenerator.cpp,0x140242910
chess::operator+=,0.073995,0.073995,0.0,0.0,161730000,8.2,8.2,2.833333,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140248b3f
chess::Position::getPieceBb,0.070995,0.070995,0.0,0.0,754740000,31.1,31.1,0.424603,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x140243440
chess::Position::getOccupiedBb,0.069995,0.069995,0.0,0.0,182695000,8.5,8.5,1.819672,frankycpp_v1.5.exe,chess::Position::getOccupiedBb,Position.h,0x14024928f
"std::_Atomic_storage<unsigned __int64,8>::store",0.069995,0.069995,0.0,0.0,149750000,8.4,8.4,2.420000,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14024ac4f
"std::array<chess::Bitboard,64>::operator[]",0.069995,0.069995,0.0,0.0,628950000,34.9,34.9,0.523810,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14023b9ff
chess::operator+=,0.068995,0.068995,0.0,0.0,898500000,41.6,41.6,0.533333,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140249152
"std::_Atomic_reinterpret_as<__int64,unsigned __int64>",0.068995,0.068995,0.0,0.0,227620000,11.0,11.0,1.460526,frankycpp_v1.5.exe,"std::_Atomic_reinterpret_as<__int64,unsigned __int64>(unsigned __int64 const & __ptr64)",atomic,0x140248600
chess::Move::operator==,0.067995,0.067995,0.0,0.0,1135105000,60.3,60.3,0.277045,frankycpp_v1.5.exe,chess::Move::operator==,PVTable.h,0x14020b4cc
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.067995,0.067995,0.0,0.0,2995000,0.7,0.7,103.000000,frankycpp_v1.5.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x14020c778
chess::Bitboard::popLSB,0.066996,0.066996,0.0,0.0,877535000,58.4,58.4,0.331058,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x140243472
chess::operator&,0.065996,0.065996,0.0,0.0,1189015000,61.6,61.6,0.261965,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14027be67
chess::operator<,0.065996,0.065996,0.0,0.0,928450000,51.9,51.9,0.309677,frankycpp_v1.5.exe,chess::operator<,file.h,0x140249770
chess::operator&,0.062996,0.062996,0.0,0.0,473210000,24.1,24.1,0.721519,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x140242b65
chess::Attacks::detail::Magic::index,0.061996,0.061996,0.0,0.0,637935000,34.7,34.7,0.478873,frankycpp_v1.5.exe,chess::Attacks::detail::Magic::index,attacks.h,0x140169515
chess::Bitboard::operator|=,0.061996,0.061996,0.0,0.0,688850000,41.4,41.4,0.439130,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x14023ce56
chess::MoveGenerator::resetOnDemand,0.061996,0.061996,0.0,0.0,640930000,27.9,27.9,0.434579,frankycpp_v1.5.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020b3f9
chess::operator&,0.061996,0.061996,0.0,0.0,739765000,55.8,55.8,0.425101,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023ba2c
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.060996,0.060996,0.0,0.0,11980000,0.4,0.4,24.000000,frankycpp_v1.5.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x14020bb01
chess::Bitboard::operator bool,0.058996,0.058996,0.0,0.0,853575000,56.5,56.5,0.392982,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x140243455
chess::Value::operator int,0.058996,0.058996,0.0,0.0,673875000,39.5,39.5,0.337778,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023cef6
chess::operator&,0.058996,0.058996,0.0,0.0,1165055000,49.3,49.3,0.269923,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023be2a
chess::operator&,0.056996,0.056996,0.0,0.0,865555000,60.2,60.2,0.266436,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023bab7
chess::operator~,0.056996,0.056996,0.0,0.0,688850000,51.3,51.3,0.404348,frankycpp_v1.5.exe,chess::operator~,color.h,0x14023b5cb
"std::array<std::array<chess::Move,64>,64>::operator[]",0.056996,0.056996,0.0,0.0,829615000,53.0,53.0,0.335740,frankycpp_v1.5.exe,"std::array<std::array<chess::Move,64>,64>::operator[]",array,0x1402428a0
chess::operator&,0.055996,0.055996,0.0,0.0,811645000,44.9,44.9,0.339483,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023ba7c
std::popcount,0.053996,0.053996,0.0,0.0,518135000,,,0.612717,frankycpp_v1.5.exe,std::popcount,bit,0x14024918d
