Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
"std::ranges::_Insertion_sort_common<Move *,moveValueGreaterComparator,std::identity>",1.197920,1.197920,0.0,0.0,10868855000,27.0,27.0,0.561036,frankycpp_v1.4.exe,"std::ranges::_Insertion_sort_common<Move *,moveValueGreaterComparator,std::identity>(class Move *, class Move *, struct moveValueGreaterComparator, struct std::identity)",algorithm,0x140218b90
Position::removePiece,1.108926,1.108926,0.0,0.0,8203305000,26.0,26.0,0.732019,frankycpp_v1.4.exe,Position::removePiece(class Square),Position.cpp,0x14023a800
Position::putPiece,1.031931,1.031931,0.0,0.0,8547730000,29.6,29.6,0.610021,frankycpp_v1.4.exe,"Position::putPiece(enum Piece,class Square)",Position.cpp,0x14023a6f0
Evaluator::kingEval,0.983934,0.983934,0.0,0.0,15729740000,44.9,44.9,0.336443,frankycpp_v1.4.exe,"Evaluator::kingEval(class Position const &,struct Score &,class Color)",Evaluator.cpp,0x140245e70
See::see,0.931938,0.931938,0.0,0.0,9335415000,34.8,34.8,0.557587,frankycpp_v1.4.exe,"See::see(class Position const &,class Move)",See.cpp,0x140277340
Evaluator::evaluate,0.871942,0.871942,0.0,0.0,11608620000,36.6,36.6,0.383127,frankycpp_v1.4.exe,Evaluator::evaluate(class Position const &),Evaluator.cpp,0x140244ee0
Position::isAttacked,0.761949,0.761949,0.0,0.0,8688495000,42.8,42.8,0.455360,frankycpp_v1.4.exe,"Position::isAttacked(class Square,class Color)",Position.cpp,0x1402392c0
Evaluator::rookEval,0.739951,0.739951,0.0,0.0,10458540000,42.4,42.4,0.391180,frankycpp_v1.4.exe,Evaluator::rookEval,Evaluator.cpp,0x1402457c8
std::_Checked_x86_x64_countr_zero<unsigned __int64>,0.666956,0.666956,0.0,0.0,9137745000,42.3,42.3,0.396591,frankycpp_v1.4.exe,std::_Checked_x86_x64_countr_zero<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241750
PawnTT::clear::__l2::<lambda_1>::operator(),0.591961,0.591961,0.0,0.0,581030000,4.0,4.0,4.871134,frankycpp_v1.4.exe,PawnTT::clear::__l2::<lambda_1>::operator(),PawnTT.cpp,0x140244137
Evaluator::bishopEval,0.588961,0.588961,0.0,0.0,6004975000,30.6,30.6,0.460848,frankycpp_v1.4.exe,Evaluator::bishopEval,Evaluator.cpp,0x140245918
Position::undoMove,0.587961,0.587961,0.0,0.0,3057895000,22.5,22.5,0.966699,frankycpp_v1.4.exe,Position::undoMove(void),Position.cpp,0x140238f40
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.541964,0.541964,0.0,0.0,2381025000,18.1,18.1,1.084277,frankycpp_v1.4.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x140244d20
Evaluator::queenEval,0.385974,0.385974,0.0,0.0,6801645000,56.8,56.8,0.285777,frankycpp_v1.4.exe,Evaluator::queenEval,Evaluator.cpp,0x1402456a8
std::_Checked_popcount<unsigned __int64>,0.378975,0.378975,0.0,0.0,4896825000,41.0,41.0,0.437309,frankycpp_v1.4.exe,std::_Checked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x14021e370
Position::wasLegalMove,0.349977,0.349977,0.0,0.0,6397320000,49.2,49.2,0.296348,frankycpp_v1.4.exe,Position::wasLegalMove(void),Position.cpp,0x1402397b0
moveValueGreaterComparator::operator(),0.341977,0.341977,0.0,0.0,3647910000,33.5,33.5,0.495074,frankycpp_v1.4.exe,moveValueGreaterComparator::operator(),move.h,0x140218bb0
Move::encode,0.339977,0.339977,0.0,0.0,3291505000,34.3,34.3,0.559600,frankycpp_v1.4.exe,Move::encode,move.h,0x140240ba5
See::attacksTo,0.328978,0.328978,0.0,0.0,4627275000,48.6,48.6,0.368932,frankycpp_v1.4.exe,"See::attacksTo(class Position const &,class Square,class Color)",See.cpp,0x1402776b0
Position::movePiece,0.309979,0.309979,0.0,0.0,1794005000,23.0,23.0,0.879800,frankycpp_v1.4.exe,"Position::movePiece(class Square,class Square)",Position.cpp,0x14023a6c0
Bitboard::shifted,0.298980,0.298980,0.0,0.0,4881850000,46.4,46.4,0.326380,frankycpp_v1.4.exe,Bitboard::shifted,bitboard.h,0x14024011d
Search::storeTt,0.274982,0.274982,0.0,0.0,2018630000,30.8,30.8,0.663205,frankycpp_v1.4.exe,"Search::storeTt(class Position const &,enum Depth,enum Depth,class Move,class Value,enum ValueType,class Value)",Search.cpp,0x14020a940
Bitboard::operator^=,0.270982,0.270982,0.0,0.0,2503820000,34.1,34.1,0.529904,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x14023a855
"std::array<int,64>::operator[]",0.263982,0.263982,0.0,0.0,3932435000,39.8,39.8,0.373953,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x14023feb7
MoveGenerator::generateKingMoves,0.259983,0.259983,0.0,0.0,3192670000,39.1,39.1,0.455910,frankycpp_v1.4.exe,"MoveGenerator::generateKingMoves(class Position const &,class StaticMoveList<256> *,enum GenMode,bool)",MoveGenerator.cpp,0x140240d10
func@0x1400e0a60,0.256983,0.256983,0.0,0.0,20965000,0.4,0.4,62.428571,nvlddmkm.sys,func@0x1400e0a60,[Unknown],0x1400e0a60
std::popcount,0.248983,0.248983,0.0,0.0,1871875000,19.7,19.7,0.726400,frankycpp_v1.4.exe,std::popcount,bit,0x14024595b
Search::sendSearchUpdateToUci,0.245984,0.245984,0.0,0.0,53910000,0.9,0.9,24.500000,frankycpp_v1.4.exe,Search::sendSearchUpdateToUci(void),Search.cpp,0x140210a80
Bitboard::operator bool,0.212986,0.212986,0.0,0.0,2608645000,35.5,35.5,0.421355,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240b44
"std::_Atomic_storage<unsigned __int64,8>::load",0.211986,0.211986,0.0,0.0,1192010000,15.4,15.4,1.067839,frankycpp_v1.4.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x14024527f
Position::hasCheck,0.205986,0.205986,0.0,0.0,781695000,12.5,12.5,1.444444,frankycpp_v1.4.exe,Position::hasCheck(void),Position.cpp,0x1402395a0
std::countr_zero,0.193987,0.193987,0.0,0.0,772710000,12.3,12.3,1.554264,frankycpp_v1.4.exe,std::countr_zero,bit,0x140245910
See::revealedAttacks,0.191987,0.191987,0.0,0.0,3234600000,57.1,57.1,0.350000,frankycpp_v1.4.exe,"See::revealedAttacks(class Position const &,class Square,class Bitboard,class Color)",See.cpp,0x140277800
Evaluator::pawnEval,0.186988,0.186988,0.0,0.0,1850910000,38.1,38.1,0.524272,frankycpp_v1.4.exe,"Evaluator::pawnEval(class Position const &,struct Score &)",Evaluator.cpp,0x140245220
std::atomic<bool>::operator bool,0.186988,0.186988,0.0,0.0,1689180000,32.4,32.4,0.560284,frankycpp_v1.4.exe,std::atomic<bool>::operator bool,atomic,0x14020cb74
_security_check_cookie,0.183988,0.183988,0.0,0.0,1320795000,25.2,25.2,0.671202,frankycpp_v1.4.exe,_security_check_cookie,amdsecgs.asm,0x1405edc90
"std::array<unsigned __int64,64>::operator[]",0.183988,0.183988,0.0,0.0,2177365000,29.7,29.7,0.464924,frankycpp_v1.4.exe,"std::array<unsigned __int64,64>::operator[]",array,0x14023a842
Move::operator==,0.181988,0.181988,0.0,0.0,2491840000,41.8,41.8,0.340144,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x14023ff26
std::countr_zero,0.181988,0.181988,0.0,0.0,1347750000,24.1,24.1,0.653333,frankycpp_v1.4.exe,std::countr_zero,bit,0x140240af2
"std::_Atomic_storage<unsigned __int64,8>::store",0.178988,0.178988,0.0,0.0,473210000,14.8,14.8,1.645570,frankycpp_v1.4.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x140244137
Square::{ctor},0.177988,0.177988,0.0,0.0,2437930000,39.8,39.8,0.336609,frankycpp_v1.4.exe,Square::{ctor},square.h,0x140239625
Position::getPieceBb,0.173988,0.173988,0.0,0.0,2938095000,56.7,56.7,0.342508,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140245632
Search::goodCapture,0.173988,0.173988,0.0,0.0,1608315000,29.4,29.4,0.499069,frankycpp_v1.4.exe,"Search::goodCapture(class Position const &,class Move,bool)",Search.cpp,0x14020a800
"std::array<Bitboard,64>::operator[]",0.167989,0.167989,0.0,0.0,2656565000,40.8,40.8,0.369786,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x140166e70
StaticMoveList<256>::push_back,0.162989,0.162989,0.0,0.0,1281860000,28.8,28.8,0.661215,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240c86
Evaluator::knightEval,0.159989,0.159989,0.0,0.0,4082185000,77.1,77.1,0.210565,frankycpp_v1.4.exe,Evaluator::knightEval,Evaluator.cpp,0x1402459d0
PawnTT::prefetch,0.159989,0.159989,0.0,0.0,38935000,1.0,1.0,19.384615,frankycpp_v1.4.exe,PawnTT::prefetch,PawnTT.h,0x14020a52e
Move::encode,0.158989,0.158989,0.0,0.0,1386685000,31.4,31.4,0.568035,frankycpp_v1.4.exe,Move::encode,move.h,0x140240c7d
Position::attacksTo,0.156990,0.156990,0.0,0.0,1452575000,39.3,39.3,0.498969,frankycpp_v1.4.exe,"Position::attacksTo(class Square,class Color)",Position.cpp,0x140239450
makePiece,0.154990,0.154990,0.0,0.0,2285185000,49.3,49.3,0.311927,frankycpp_v1.4.exe,makePiece,piece.h,0x140245ef9
std::ranges::_Insertion_sort_common,0.146990,0.146990,0.0,0.0,1410645000,25.4,25.4,0.619958,frankycpp_v1.4.exe,std::ranges::_Insertion_sort_common,algorithm,0x14021ab6a
Bitboard::operator bool,0.145990,0.145990,0.0,0.0,560065000,10.2,10.2,1.465241,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x1402459ae
Bitboard::shifted,0.145990,0.145990,0.0,0.0,1257900000,28.3,28.3,0.552381,frankycpp_v1.4.exe,Bitboard::shifted(class Direction),bitboard.h,0x140241530
std::popcount,0.144990,0.144990,0.0,0.0,2042590000,37.7,37.7,0.454545,frankycpp_v1.4.exe,std::popcount,bit,0x140245811
Value::{ctor},0.141991,0.141991,0.0,0.0,979365000,17.7,17.7,0.899083,frankycpp_v1.4.exe,Value::{ctor},value.h,0x1402778a0
std::_Unchecked_popcount<unsigned __int64>,0.139991,0.139991,0.0,0.0,2252240000,46.9,46.9,0.347074,frankycpp_v1.4.exe,std::_Unchecked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x14021e360
PawnTT::getHash,0.138991,0.138991,0.0,0.0,1141095000,25.7,25.7,0.574803,frankycpp_v1.4.exe,PawnTT::getHash,PawnTT.h,0x140245261
Position::checkRepetitions,0.138991,0.138991,0.0,0.0,68885000,1.2,1.2,10.173913,frankycpp_v1.4.exe,Position::checkRepetitions(int),Position.cpp,0x1402399b0
[ntoskrnl.exe],0.138991,0.138991,0.0,0.0,149750000,10.0,10.0,4.740000,ntoskrnl.exe,[ntoskrnl.exe],[Unknown],0x0
_chkstk,0.138991,0.138991,0.0,0.0,1395670000,31.1,31.1,0.568670,frankycpp_v1.4.exe,_chkstk,chkstk.asm,0x1405ee9e0
"std::array<HistoryState,512>::operator[]",0.134991,0.134991,0.0,0.0,290515000,7.8,7.8,2.422680,frankycpp_v1.4.exe,"std::array<HistoryState,512>::operator[]",array,0x140238ad8
"std::array<Value,25>::operator[]",0.131991,0.131991,0.0,0.0,1476535000,44.7,44.7,0.346856,frankycpp_v1.4.exe,"std::array<Value,25>::operator[]",array,0x140240b99
Bitboard::operator|=,0.129991,0.129991,0.0,0.0,1332775000,34.4,34.4,0.559551,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14023a742
See::getLeastValuablePiece,0.125992,0.125992,0.0,0.0,2099495000,62.2,62.2,0.305278,frankycpp_v1.4.exe,"See::getLeastValuablePiece(class Position const &,class Bitboard,class Color)",See.cpp,0x140277630
typeOf,0.125992,0.125992,0.0,0.0,1051245000,27.6,27.6,0.777778,frankycpp_v1.4.exe,typeOf,piece.h,0x14023a824
operator<,0.123992,0.123992,0.0,0.0,2126450000,46.5,46.5,0.340845,frankycpp_v1.4.exe,operator<,rank.h,0x140245ee1
Position::getEndPosValue,0.122992,0.122992,0.0,0.0,601995000,15.8,15.8,1.029851,frankycpp_v1.4.exe,Position::getEndPosValue,Position.h,0x140244f7f
operator&,0.114992,0.114992,0.0,0.0,1808980000,47.5,47.5,0.420530,frankycpp_v1.4.exe,operator&,bitboard.h,0x1402095aa
Position::getPiece,0.111993,0.111993,0.0,0.0,1536435000,44.5,44.5,0.348928,frankycpp_v1.4.exe,Position::getPiece,Position.h,0x140245ef2
StaticMoveList<256>::push_back,0.108993,0.108993,0.0,0.0,826620000,26.2,26.2,0.673913,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240bca
Position::getLastMove,0.104993,0.104993,0.0,0.0,1236935000,35.0,35.0,0.401937,frankycpp_v1.4.exe,Position::getLastMove,Position.h,0x14023fef0
operator+=,0.103993,0.103993,0.0,0.0,655905000,18.7,18.7,0.968037,frankycpp_v1.4.exe,operator+=,value.h,0x140245902
std::_Countr_zero_tzcnt<unsigned __int64>,0.097993,0.097993,0.0,0.0,1200995000,37.4,37.4,0.458853,frankycpp_v1.4.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241740
"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",0.097993,0.097993,0.0,0.0,32945000,2.2,2.2,14.545455,frankycpp_v1.4.exe,"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",memory,0x140246e45
operator*,0.094994,0.094994,0.0,0.0,2455900000,49.0,49.0,0.215854,frankycpp_v1.4.exe,operator*,value.h,0x140245145
std::atomic<bool>::operator bool,0.094994,0.094994,0.0,0.0,727785000,21.5,21.5,0.773663,frankycpp_v1.4.exe,std::atomic<bool>::operator bool,atomic,0x14020cbdb
"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >",0.092994,0.092994,0.0,0.0,1168050000,29.3,29.3,0.456410,frankycpp_v1.4.exe,"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >(struct std::_Atomic_padded<bool> const &)",xatomic.h,0x14015c7e0
MoveGenerator::resetOnDemand,0.089994,0.089994,0.0,0.0,610980000,27.5,27.5,0.764706,frankycpp_v1.4.exe,MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020a2e1
Search::checkDrawRepAnd50,0.088994,0.088994,0.0,0.0,23960000,1.0,1.0,20.250000,frankycpp_v1.4.exe,"Search::checkDrawRepAnd50(class Position const &,int)",Search.cpp,0x14020cbf0
operator*,0.087994,0.087994,0.0,0.0,1817965000,60.9,60.9,0.255354,frankycpp_v1.4.exe,operator*,value.h,0x14024513d
operator<,0.087994,0.087994,0.0,0.0,1689180000,48.5,48.5,0.290780,frankycpp_v1.4.exe,operator<,value.h,0x1402774d8
typeOf,0.084994,0.084994,0.0,0.0,1063225000,42.8,42.8,0.332394,frankycpp_v1.4.exe,typeOf,piece.h,0x140240bae
Color::sign,0.081995,0.081995,0.0,0.0,1003325000,33.6,33.6,0.402985,frankycpp_v1.4.exe,Color::sign,color.h,0x1402401d8
operator++,0.081995,0.081995,0.0,0.0,940430000,28.3,28.3,0.388535,frankycpp_v1.4.exe,operator++,piecetype.h,0x140240cd9
"std::array<Move,64>::operator[]",0.081995,0.081995,0.0,0.0,1293840000,52.3,52.3,0.333333,frankycpp_v1.4.exe,"std::array<Move,64>::operator[]",array,0x14023ff24
std::ranges::_Stable_sort_fn::operator(),0.080995,0.080995,0.0,0.0,673875000,38.8,38.8,0.608889,frankycpp_v1.4.exe,std::ranges::_Stable_sort_fn::operator(),algorithm,0x14023fcb7
Position::getPieceBb,0.077995,0.077995,0.0,0.0,646920000,34.6,34.6,0.634259,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140240ac0
"std::_For_each_ivdep<PawnTT::Entry *,`PawnTT::clear'::`2'::<lambda_1> >",0.076995,0.076995,0.0,0.0,98835000,5.8,5.8,2.878788,frankycpp_v1.4.exe,"std::_For_each_ivdep<PawnTT::Entry *,`PawnTT::clear'::`2'::<lambda_1> >(struct PawnTT::Entry *, struct PawnTT::Entry *, class PawnTT::clear::__l2::<lambda_1>)",execution,0x140244120
operator-,0.075995,0.075995,0.0,0.0,949415000,47.3,47.3,0.397476,frankycpp_v1.4.exe,operator-,depth.h,0x140209309
Move::type,0.074995,0.074995,0.0,0.0,329450000,10.7,10.7,1.554545,frankycpp_v1.4.exe,Move::type,move.h,0x14027735d
Value::operator int,0.074995,0.074995,0.0,0.0,566055000,33.2,33.2,0.640212,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023a7d6
operator+=,0.074995,0.074995,0.0,0.0,413310000,19.6,19.6,1.036232,frankycpp_v1.4.exe,operator+=,value.h,0x1402458fa
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.070995,0.070995,0.0,0.0,572045000,26.7,26.7,0.706806,frankycpp_v1.4.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x140244e30
Value::operator int,0.066996,0.066996,0.0,0.0,356405000,28.3,28.3,0.747899,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023a8c6
Move::from,0.065996,0.065996,0.0,0.0,446255000,23.8,23.8,0.778523,frankycpp_v1.4.exe,Move::from,move.h,0x1402092ec
Move::stripped,0.065996,0.065996,0.0,0.0,871545000,29.9,29.9,0.453608,frankycpp_v1.4.exe,Move::stripped,move.h,0x14023fe40
"std::_For_each_ivdep<TT::Entry *,`TT::clear'::`2'::<lambda_1> >",0.065996,0.065996,0.0,0.0,446255000,40.5,40.5,0.597315,frankycpp_v1.4.exe,"std::_For_each_ivdep<TT::Entry *,`TT::clear'::`2'::<lambda_1> >(struct TT::Entry *, struct TT::Entry *, class TT::clear::__l2::<lambda_1>)",execution,0x140247aa0
operator+,0.063996,0.063996,0.0,0.0,1251910000,53.1,53.1,0.282297,frankycpp_v1.4.exe,operator+,value.h,0x140245169
Bitboard::popLSB,0.062996,0.062996,0.0,0.0,790680000,33.4,33.4,0.473485,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140240af2
Bitboard::operator|=,0.059996,0.059996,0.0,0.0,730780000,38.6,38.6,0.401639,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14023a736
MoveGenerator::resetOnDemand,0.059996,0.059996,0.0,0.0,488185000,28.8,28.8,0.417178,frankycpp_v1.4.exe,MoveGenerator::resetOnDemand,MoveGenerator.h,0x140209201
Value::isCheckMate,0.059996,0.059996,0.0,0.0,652910000,46.3,46.3,0.431193,frankycpp_v1.4.exe,Value::isCheckMate,value.h,0x14020a9a4
Value::operator int,0.059996,0.059996,0.0,0.0,667885000,34.1,34.1,0.524664,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023a8d9
operator&,0.059996,0.059996,0.0,0.0,425290000,27.4,27.4,0.704225,frankycpp_v1.4.exe,operator&,bitboard.h,0x1402401e5
StaticMoveList<256>::push_back,0.058996,0.058996,0.0,0.0,467220000,21.8,21.8,0.705128,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x1402403c6
operator&,0.058996,0.058996,0.0,0.0,757735000,46.5,46.5,0.474308,frankycpp_v1.4.exe,operator&,bitboard.h,0x14023930c
Value::operator int,0.056996,0.056996,0.0,0.0,521130000,33.4,33.4,0.758621,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023a7c6
operator+=,0.056996,0.056996,0.0,0.0,829615000,50.3,50.3,0.386282,frankycpp_v1.4.exe,operator+=,value.h,0x1402458b2
operator&,0.055996,0.055996,0.0,0.0,643925000,30.2,30.2,0.390698,frankycpp_v1.4.exe,operator&,bitboard.h,0x14023935c
Search::valueToTt,0.054996,0.054996,0.0,0.0,503160000,42.9,42.9,0.458333,frankycpp_v1.4.exe,"Search::valueToTt(class Value,enum Depth)",Search.cpp,0x14020a9a0
Bitboard::operator^=,0.053996,0.053996,0.0,0.0,341430000,17.9,17.9,0.798246,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x14023a849
Move::operator==,0.053996,0.053996,0.0,0.0,1198000000,48.2,48.2,0.342500,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x1402092dc
Position::clearEnPassant,0.052996,0.052996,0.0,0.0,452245000,29.6,29.6,0.629139,frankycpp_v1.4.exe,Position::clearEnPassant,Position.cpp,0x140238dfc
Bitboard::operator bool,0.051997,0.051997,0.0,0.0,1066220000,43.6,43.6,0.370787,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240ad5
Move::type,0.051997,0.051997,0.0,0.0,655905000,45.6,45.6,0.246575,frankycpp_v1.4.exe,Move::type,move.h,0x140209592
Position::getPieceBb,0.051997,0.051997,0.0,0.0,524125000,44.7,44.7,0.462857,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x14024586e
operator&,0.051997,0.051997,0.0,0.0,640930000,,,0.415888,frankycpp_v1.4.exe,operator&,bitboard.h,0x14023937b
operator&,0.051997,0.051997,0.0,0.0,1308815000,54.7,54.7,0.254005,frankycpp_v1.4.exe,operator&,bitboard.h,0x1402777b7
operator+=,0.051997,0.051997,0.0,0.0,730780000,38.9,38.9,0.413934,frankycpp_v1.4.exe,operator+=,value.h,0x14024598e
colorOf,0.050997,0.050997,0.0,0.0,386355000,23.1,23.1,0.713178,frankycpp_v1.4.exe,colorOf,piece.h,0x14023a702
moveValueGreaterComparator::operator(),0.050997,0.050997,0.0,0.0,344425000,25.0,25.0,0.565217,frankycpp_v1.4.exe,moveValueGreaterComparator::operator(),move.h,0x14021ab80
operator<,0.050997,0.050997,0.0,0.0,787685000,52.2,52.2,0.357414,frankycpp_v1.4.exe,operator<,file.h,0x140245ed0
Move::to,0.048997,0.048997,0.0,0.0,566055000,38.1,38.1,0.370370,frankycpp_v1.4.exe,Move::to,move.h,0x1402095b5
StaticMoveList<256>::empty,0.048997,0.048997,0.0,0.0,383360000,32.8,32.8,0.515625,frankycpp_v1.4.exe,StaticMoveList<256>::empty,staticmovelist.h,0x14023f9cd
operator&,0.048997,0.048997,0.0,0.0,700830000,54.2,54.2,0.346154,frankycpp_v1.4.exe,operator&,bitboard.h,0x140239721
"std::array<std::array<Move,64>,64>::operator[]",0.047997,0.047997,0.0,0.0,802660000,45.9,45.9,0.358209,frankycpp_v1.4.exe,"std::array<std::array<Move,64>,64>::operator[]",array,0x14023ff20
