Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
MoveGenerator::generatePawnMoves,1.382908,1.382908,0.0,0.0,8898145000,19.5,19.5,0.805453,frankycpp_v1.4.exe,"MoveGenerator::generatePawnMoves(class Position const &,class StaticMoveList<256> *,enum GenMode,bool,class Bitboard)",MoveGenerator.cpp,0x140240020
Position::givesCheck,1.332911,1.332911,0.0,0.0,18434225000,41.2,41.2,0.377742,frankycpp_v1.4.exe,Position::givesCheck(class Move),Position.cpp,0x1402395f0
Search::thread,1.325912,1.325912,0.0,0.0,185690000,1.0,1.0,35.677419,frankycpp_v1.4.exe,Search::thread,Search.h,0x14020990f
Position::putPiece,1.109926,1.109926,0.0,0.0,8691490000,28.8,28.8,0.611303,frankycpp_v1.4.exe,"Position::putPiece(enum Piece,class Square)",Position.cpp,0x14023a6f0
"std::ranges::_Insertion_sort_common<Move *,moveValueGreaterComparator,std::identity>",1.102927,1.102927,0.0,0.0,10871850000,28.3,28.3,0.584848,frankycpp_v1.4.exe,"std::ranges::_Insertion_sort_common<Move *,moveValueGreaterComparator,std::identity>(class Move *, class Move *, struct moveValueGreaterComparator, struct std::identity)",algorithm,0x140218b90
Evaluator::evaluate,1.019932,1.019932,0.0,0.0,13285820000,38.4,38.4,0.393147,frankycpp_v1.4.exe,Evaluator::evaluate(class Position const &),Evaluator.cpp,0x140244ee0
Evaluator::kingEval,0.984934,0.984934,0.0,0.0,17412930000,46.0,46.0,0.334881,frankycpp_v1.4.exe,"Evaluator::kingEval(class Position const &,struct Score &,class Color)",Evaluator.cpp,0x140245e70
See::see,0.937938,0.937938,0.0,0.0,9697810000,34.2,34.2,0.538295,frankycpp_v1.4.exe,"See::see(class Position const &,class Move)",See.cpp,0x140277340
Evaluator::rookEval,0.857943,0.857943,0.0,0.0,11677505000,43.1,43.1,0.381893,frankycpp_v1.4.exe,Evaluator::rookEval,Evaluator.cpp,0x1402457c8
Position::isAttacked,0.749950,0.749950,0.0,0.0,8790325000,43.0,43.0,0.414310,frankycpp_v1.4.exe,"Position::isAttacked(class Square,class Color)",Position.cpp,0x1402392c0
std::_Checked_x86_x64_countr_zero<unsigned __int64>,0.712953,0.712953,0.0,0.0,10787990000,45.8,45.8,0.358134,frankycpp_v1.4.exe,std::_Checked_x86_x64_countr_zero<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241750
Evaluator::bishopEval,0.631958,0.631958,0.0,0.0,6762710000,33.4,33.4,0.475642,frankycpp_v1.4.exe,Evaluator::bishopEval,Evaluator.cpp,0x140245918
PawnTT::clear::__l2::<lambda_1>::operator(),0.584961,0.584961,0.0,0.0,631945000,4.2,4.2,4.213270,frankycpp_v1.4.exe,PawnTT::clear::__l2::<lambda_1>::operator(),PawnTT.cpp,0x140244137
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.555963,0.555963,0.0,0.0,2515800000,19.5,19.5,1.032143,frankycpp_v1.4.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x140244d20
Position::undoMove,0.471969,0.471969,0.0,0.0,2710475000,25.1,25.1,0.912707,frankycpp_v1.4.exe,Position::undoMove(void),Position.cpp,0x140238f40
Evaluator::queenEval,0.405973,0.405973,0.0,0.0,7882840000,53.0,53.0,0.288754,frankycpp_v1.4.exe,Evaluator::queenEval,Evaluator.cpp,0x1402456a8
Position::wasLegalMove,0.405973,0.405973,0.0,0.0,6244575000,55.0,55.0,0.336691,frankycpp_v1.4.exe,Position::wasLegalMove(void),Position.cpp,0x1402397b0
std::_Checked_popcount<unsigned __int64>,0.397973,0.397973,0.0,0.0,5984010000,38.4,38.4,0.383383,frankycpp_v1.4.exe,std::_Checked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x14021e370
Move::encode,0.310979,0.310979,0.0,0.0,3570040000,33.8,33.8,0.508389,frankycpp_v1.4.exe,Move::encode,move.h,0x140240ba5
Bitboard::shifted,0.300980,0.300980,0.0,0.0,4711135000,49.5,49.5,0.298792,frankycpp_v1.4.exe,Bitboard::shifted,bitboard.h,0x14024011d
See::attacksTo,0.300980,0.300980,0.0,0.0,4938755000,49.5,49.5,0.328078,frankycpp_v1.4.exe,"See::attacksTo(class Position const &,class Square,class Color)",See.cpp,0x1402776b0
std::popcount,0.296980,0.296980,0.0,0.0,2105485000,23.2,23.2,0.687055,frankycpp_v1.4.exe,std::popcount,bit,0x14024595b
moveValueGreaterComparator::operator(),0.293980,0.293980,0.0,0.0,3791670000,32.3,32.3,0.462875,frankycpp_v1.4.exe,moveValueGreaterComparator::operator(),move.h,0x140218bb0
MoveGenerator::generateKingMoves,0.282981,0.282981,0.0,0.0,3135765000,43.9,43.9,0.446991,frankycpp_v1.4.exe,"MoveGenerator::generateKingMoves(class Position const &,class StaticMoveList<256> *,enum GenMode,bool)",MoveGenerator.cpp,0x140240d10
Position::movePiece,0.271982,0.271982,0.0,0.0,2072540000,20.4,20.4,0.708092,frankycpp_v1.4.exe,"Position::movePiece(class Square,class Square)",Position.cpp,0x14023a6c0
"std::array<int,64>::operator[]",0.268982,0.268982,0.0,0.0,4004315000,37.8,37.8,0.373224,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x14023feb7
"std::_Atomic_storage<unsigned __int64,8>::load",0.259983,0.259983,0.0,0.0,1317800000,16.9,16.9,1.050000,frankycpp_v1.4.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x14024527f
Search::storeTt,0.248983,0.248983,0.0,0.0,2048580000,30.9,30.9,0.608187,frankycpp_v1.4.exe,"Search::storeTt(class Position const &,enum Depth,enum Depth,class Move,class Value,enum ValueType,class Value)",Search.cpp,0x14020a940
Search::sendSearchUpdateToUci,0.247983,0.247983,0.0,0.0,32945000,1.0,1.0,39.818182,frankycpp_v1.4.exe,Search::sendSearchUpdateToUci(void),Search.cpp,0x140210a80
Position::hasCheck,0.244984,0.244984,0.0,0.0,727785000,10.3,10.3,1.716049,frankycpp_v1.4.exe,Position::hasCheck(void),Position.cpp,0x1402395a0
std::countr_zero,0.244984,0.244984,0.0,0.0,1081195000,11.2,11.2,1.290859,frankycpp_v1.4.exe,std::countr_zero,bit,0x140245910
Bitboard::operator bool,0.235984,0.235984,0.0,0.0,3087845000,43.2,43.2,0.337536,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240b44
Bitboard::operator^=,0.235984,0.235984,0.0,0.0,2761390000,34.0,34.0,0.515184,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x14023a855
func@0x1400e0a60,0.221985,0.221985,0.0,0.0,26955000,0.3,0.3,45.333333,nvlddmkm.sys,func@0x1400e0a60,[Unknown],0x1400e0a60
Position::getPieceBb,0.210986,0.210986,0.0,0.0,1326785000,19.0,19.0,0.801354,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140240051
See::revealedAttacks,0.209986,0.209986,0.0,0.0,3210640000,56.5,56.5,0.332090,frankycpp_v1.4.exe,"See::revealedAttacks(class Position const &,class Square,class Bitboard,class Color)",See.cpp,0x140277800
Position::getPieceBb,0.205986,0.205986,0.0,0.0,3402320000,56.7,56.7,0.358275,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140245632
std::popcount,0.202986,0.202986,0.0,0.0,2333105000,36.2,36.2,0.426187,frankycpp_v1.4.exe,std::popcount,bit,0x140245811
Evaluator::knightEval,0.199987,0.199987,0.0,0.0,4582350000,76.2,76.2,0.200000,frankycpp_v1.4.exe,Evaluator::knightEval,Evaluator.cpp,0x1402459d0
Move::operator==,0.190987,0.190987,0.0,0.0,2458895000,41.8,41.8,0.393423,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x14023ff26
"std::array<unsigned __int64,64>::operator[]",0.184988,0.184988,0.0,0.0,2090510000,36.0,36.0,0.464183,frankycpp_v1.4.exe,"std::array<unsigned __int64,64>::operator[]",array,0x14023a842
Evaluator::pawnEval,0.181988,0.181988,0.0,0.0,2060560000,46.7,46.7,0.466570,frankycpp_v1.4.exe,"Evaluator::pawnEval(class Position const &,struct Score &)",Evaluator.cpp,0x140245220
std::_Unchecked_popcount<unsigned __int64>,0.178988,0.178988,0.0,0.0,2398995000,43.0,43.0,0.395755,frankycpp_v1.4.exe,std::_Unchecked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x14021e360
std::countr_zero,0.178988,0.178988,0.0,0.0,1467550000,25.4,25.4,0.597959,frankycpp_v1.4.exe,std::countr_zero,bit,0x140240af2
Square::{ctor},0.177988,0.177988,0.0,0.0,2527780000,45.4,45.4,0.354265,frankycpp_v1.4.exe,Square::{ctor},square.h,0x140239625
Search::goodCapture,0.176988,0.176988,0.0,0.0,1820960000,31.9,31.9,0.473684,frankycpp_v1.4.exe,"Search::goodCapture(class Position const &,class Move,bool)",Search.cpp,0x14020a800
Value::{ctor},0.176988,0.176988,0.0,0.0,1078200000,19.2,19.2,0.877778,frankycpp_v1.4.exe,Value::{ctor},value.h,0x1402778a0
_security_check_cookie,0.173988,0.173988,0.0,0.0,1350745000,25.8,25.8,0.654102,frankycpp_v1.4.exe,_security_check_cookie,amdsecgs.asm,0x1405edc90
std::atomic<bool>::operator bool,0.172988,0.172988,0.0,0.0,1722125000,33.4,33.4,0.532174,frankycpp_v1.4.exe,std::atomic<bool>::operator bool,atomic,0x14020cb74
Bitboard::operator bool,0.164989,0.164989,0.0,0.0,679865000,12.3,12.3,1.246696,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x1402459ae
Position::getEndPosValue,0.161989,0.161989,0.0,0.0,637935000,18.5,18.5,0.990610,frankycpp_v1.4.exe,Position::getEndPosValue,Position.h,0x140244f7f
Bitboard::shifted,0.159989,0.159989,0.0,0.0,1344755000,32.9,32.9,0.541203,frankycpp_v1.4.exe,Bitboard::shifted(class Direction),bitboard.h,0x140241530
"std::array<Bitboard,64>::operator[]",0.159989,0.159989,0.0,0.0,2587680000,41.7,41.7,0.343750,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x140166e70
_chkstk,0.154990,0.154990,0.0,0.0,1407650000,38.8,38.8,0.538298,frankycpp_v1.4.exe,_chkstk,chkstk.asm,0x1405ee9e0
Position::checkRepetitions,0.150990,0.150990,0.0,0.0,41930000,1.1,1.1,18.428571,frankycpp_v1.4.exe,Position::checkRepetitions(int),Position.cpp,0x1402399b0
operator+=,0.150990,0.150990,0.0,0.0,808650000,19.8,19.8,0.985185,frankycpp_v1.4.exe,operator+=,value.h,0x140245902
std::ranges::_Insertion_sort_common,0.150990,0.150990,0.0,0.0,1272875000,21.4,21.4,0.656471,frankycpp_v1.4.exe,std::ranges::_Insertion_sort_common,algorithm,0x14021ab6a
Bitboard::operator|=,0.149990,0.149990,0.0,0.0,1299830000,32.3,32.3,0.654378,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14023a742
typeOf,0.148990,0.148990,0.0,0.0,1272875000,27.7,27.7,0.571765,frankycpp_v1.4.exe,typeOf,piece.h,0x14023a824
Move::encode,0.141991,0.141991,0.0,0.0,1431610000,30.3,30.3,0.569038,frankycpp_v1.4.exe,Move::encode,move.h,0x140240c7d
"std::_Atomic_storage<unsigned __int64,8>::store",0.138991,0.138991,0.0,0.0,554075000,13.8,13.8,1.454054,frankycpp_v1.4.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x140244137
operator*,0.136991,0.136991,0.0,0.0,2647580000,56.4,56.4,0.254525,frankycpp_v1.4.exe,operator*,value.h,0x140245145
StaticMoveList<256>::push_back,0.135991,0.135991,0.0,0.0,1386685000,29.2,29.2,0.568035,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240c86
[ntoskrnl.exe],0.133991,0.133991,0.0,0.0,272545000,11.6,11.6,2.395604,ntoskrnl.exe,[ntoskrnl.exe],[Unknown],0x0
std::_Countr_zero_tzcnt<unsigned __int64>,0.132991,0.132991,0.0,0.0,1123125000,40.3,40.3,0.549333,frankycpp_v1.4.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241740
makePiece,0.131991,0.131991,0.0,0.0,2737430000,51.8,51.8,0.284464,frankycpp_v1.4.exe,makePiece,piece.h,0x140245ef9
operator&,0.130991,0.130991,0.0,0.0,1961725000,42.4,42.4,0.354198,frankycpp_v1.4.exe,operator&,bitboard.h,0x1402095aa
operator<,0.126992,0.126992,0.0,0.0,2276200000,50.2,50.2,0.317105,frankycpp_v1.4.exe,operator<,rank.h,0x140245ee1
See::getLeastValuablePiece,0.122992,0.122992,0.0,0.0,2009645000,60.9,60.9,0.327869,frankycpp_v1.4.exe,"See::getLeastValuablePiece(class Position const &,class Bitboard,class Color)",See.cpp,0x140277630
"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >",0.121992,0.121992,0.0,0.0,1159065000,28.7,28.7,0.490956,frankycpp_v1.4.exe,"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >(struct std::_Atomic_padded<bool> const &)",xatomic.h,0x14015c7e0
Position::attacksTo,0.120992,0.120992,0.0,0.0,1488515000,35.3,35.3,0.458753,frankycpp_v1.4.exe,"Position::attacksTo(class Square,class Color)",Position.cpp,0x140239450
"std::array<HistoryState,512>::operator[]",0.111993,0.111993,0.0,0.0,254575000,7.4,7.4,2.470588,frankycpp_v1.4.exe,"std::array<HistoryState,512>::operator[]",array,0x140238ad8
PawnTT::prefetch,0.110993,0.110993,0.0,0.0,35940000,1.8,1.8,17.500000,frankycpp_v1.4.exe,PawnTT::prefetch,PawnTT.h,0x14020a52e
std::atomic<bool>::operator bool,0.109993,0.109993,0.0,0.0,646920000,18.0,18.0,0.763889,frankycpp_v1.4.exe,std::atomic<bool>::operator bool,atomic,0x14020cbdb
Value::operator int,0.106993,0.106993,0.0,0.0,853575000,20.7,20.7,0.736842,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023a8d9
Position::getLastMove,0.103993,0.103993,0.0,0.0,1380695000,40.8,40.8,0.396963,frankycpp_v1.4.exe,Position::getLastMove,Position.h,0x14023fef0
"std::array<Value,25>::operator[]",0.099993,0.099993,0.0,0.0,1434605000,37.8,37.8,0.419624,frankycpp_v1.4.exe,"std::array<Value,25>::operator[]",array,0x140240b99
"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",0.098993,0.098993,0.0,0.0,26955000,1.2,1.2,17.888889,frankycpp_v1.4.exe,"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",memory,0x140246e45
StaticMoveList<256>::push_back,0.094994,0.094994,0.0,0.0,913475000,30.8,30.8,0.508197,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240bca
operator*,0.094994,0.094994,0.0,0.0,1877865000,41.2,41.2,0.277512,frankycpp_v1.4.exe,operator*,value.h,0x14024513d
Value::operator int,0.093994,0.093994,0.0,0.0,575040000,28.4,28.4,0.687500,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023a7d6
operator<,0.092994,0.092994,0.0,0.0,1811975000,53.1,53.1,0.280992,frankycpp_v1.4.exe,operator<,value.h,0x1402774d8
PawnTT::getHash,0.091994,0.091994,0.0,0.0,976370000,31.1,31.1,0.500000,frankycpp_v1.4.exe,PawnTT::getHash,PawnTT.h,0x140245261
Position::getPiece,0.090994,0.090994,0.0,0.0,1755070000,43.9,43.9,0.284983,frankycpp_v1.4.exe,Position::getPiece,Position.h,0x140245ef2
Color::sign,0.089994,0.089994,0.0,0.0,1021295000,31.6,31.6,0.445748,frankycpp_v1.4.exe,Color::sign,color.h,0x1402401d8
Search::checkDrawRepAnd50,0.085994,0.085994,0.0,0.0,17970000,0.7,0.7,25.000000,frankycpp_v1.4.exe,"Search::checkDrawRepAnd50(class Position const &,int)",Search.cpp,0x14020cbf0
operator+=,0.084994,0.084994,0.0,0.0,533110000,,,0.808989,frankycpp_v1.4.exe,operator+=,value.h,0x1402458fa
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.084994,0.084994,0.0,0.0,563060000,20.4,20.4,0.712766,frankycpp_v1.4.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x140244e30
Value::operator int,0.083994,0.083994,0.0,0.0,709815000,28.0,28.0,0.556962,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023a7c6
std::ranges::_Stable_sort_fn::operator(),0.080995,0.080995,0.0,0.0,673875000,30.7,30.7,0.662222,frankycpp_v1.4.exe,std::ranges::_Stable_sort_fn::operator(),algorithm,0x14023fcb7
Value::operator int,0.079995,0.079995,0.0,0.0,548085000,15.2,15.2,0.956284,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023a8c6
MoveGenerator::resetOnDemand,0.078995,0.078995,0.0,0.0,506155000,26.9,26.9,0.952663,frankycpp_v1.4.exe,MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020a2e1
typeOf,0.078995,0.078995,0.0,0.0,1215970000,41.9,41.9,0.391626,frankycpp_v1.4.exe,typeOf,piece.h,0x140240bae
operator++,0.077995,0.077995,0.0,0.0,964390000,37.2,37.2,0.518634,frankycpp_v1.4.exe,operator++,piecetype.h,0x140240cd9
Move::from,0.072995,0.072995,0.0,0.0,461230000,26.1,26.1,0.584416,frankycpp_v1.4.exe,Move::from,move.h,0x1402092ec
operator+,0.072995,0.072995,0.0,0.0,1509480000,52.1,52.1,0.291667,frankycpp_v1.4.exe,operator+,value.h,0x140245169
operator+=,0.071995,0.071995,0.0,0.0,874540000,47.7,47.7,0.393836,frankycpp_v1.4.exe,operator+=,value.h,0x14024598e
Move::stripped,0.070995,0.070995,0.0,0.0,982360000,36.3,36.3,0.371951,frankycpp_v1.4.exe,Move::stripped,move.h,0x14023fe40
Move::type,0.070995,0.070995,0.0,0.0,407320000,,,1.095588,frankycpp_v1.4.exe,Move::type,move.h,0x14027735d
Position::getPieceBb,0.069995,0.069995,0.0,0.0,793675000,31.2,31.2,0.430189,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140240ac0
"std::array<Move,64>::operator[]",0.067995,0.067995,0.0,0.0,1362725000,42.8,42.8,0.336264,frankycpp_v1.4.exe,"std::array<Move,64>::operator[]",array,0x14023ff24
operator+=,0.066996,0.066996,0.0,0.0,1084190000,38.9,38.9,0.314917,frankycpp_v1.4.exe,operator+=,value.h,0x1402458b2
Attacks::detail::Magic::index,0.064996,0.064996,0.0,0.0,458235000,42.2,42.2,0.542484,frankycpp_v1.4.exe,Attacks::detail::Magic::index,attacks.h,0x140166db5
Bitboard::operator|=,0.064996,0.064996,0.0,0.0,640930000,34.0,34.0,0.448598,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14023a736
Position::getNextPlayer,0.064996,0.064996,0.0,0.0,299500000,16.6,16.6,1.170000,frankycpp_v1.4.exe,Position::getNextPlayer,Position.h,0x140240d2e
colorOf,0.063996,0.063996,0.0,0.0,434275000,23.0,23.0,0.710345,frankycpp_v1.4.exe,colorOf,piece.h,0x14023a702
operator-,0.063996,0.063996,0.0,0.0,958400000,44.0,44.0,0.375000,frankycpp_v1.4.exe,operator-,depth.h,0x140209309
Move::operator==,0.060996,0.060996,0.0,0.0,1150080000,47.8,47.8,0.281250,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x1402092dc
operator&,0.060996,0.060996,0.0,0.0,877535000,51.1,51.1,0.320819,frankycpp_v1.4.exe,operator&,bitboard.h,0x14023970a
"std::array<Bitboard,64>::operator[]",0.058996,0.058996,0.0,0.0,625955000,24.5,24.5,0.550239,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x1402392df
Bitboard::operator bool,0.057996,0.057996,0.0,0.0,1096170000,43.3,43.3,0.357923,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240ad5
Position::checkInsufficientMaterial,0.057996,0.057996,0.0,0.0,817635000,21.0,21.0,0.468864,frankycpp_v1.4.exe,Position::checkInsufficientMaterial(void),Position.cpp,0x140239a80
operator<,0.057996,0.057996,0.0,0.0,1003325000,40.0,40.0,0.355224,frankycpp_v1.4.exe,operator<,file.h,0x140245ed0
operator&,0.056996,0.056996,0.0,0.0,829615000,46.7,46.7,0.389892,frankycpp_v1.4.exe,operator&,bitboard.h,0x14023930c
Bitboard::popLSB,0.055996,0.055996,0.0,0.0,754740000,40.9,40.9,0.464286,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140240af2
Bitboard::operator^=,0.054996,0.054996,0.0,0.0,344425000,18.6,18.6,0.826087,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x14023a849
func@0x1406ace80,0.053996,0.053996,0.0,0.0,68885000,12.6,12.6,4.521739,ntoskrnl.exe,func@0x1406ace80,[Unknown],0x1406ace80
operator&,0.053996,0.053996,0.0,0.0,1347750000,65.3,65.3,0.288889,frankycpp_v1.4.exe,operator&,bitboard.h,0x1402777b7
"std::_For_each_ivdep<PawnTT::Entry *,`PawnTT::clear'::`2'::<lambda_1> >",0.053996,0.053996,0.0,0.0,89850000,5.8,5.8,3.400000,frankycpp_v1.4.exe,"std::_For_each_ivdep<PawnTT::Entry *,`PawnTT::clear'::`2'::<lambda_1> >(struct PawnTT::Entry *, struct PawnTT::Entry *, class PawnTT::clear::__l2::<lambda_1>)",execution,0x140244120
colorOf,0.051997,0.051997,0.0,0.0,389350000,32.8,32.8,0.530769,frankycpp_v1.4.exe,colorOf,piece.h,0x14023a829
operator&,0.051997,0.051997,0.0,0.0,596005000,,,0.477387,frankycpp_v1.4.exe,operator&,bitboard.h,0x14023937b
"std::array<std::array<Move,64>,64>::operator[]",0.051997,0.051997,0.0,0.0,850580000,,,0.267606,frankycpp_v1.4.exe,"std::array<std::array<Move,64>,64>::operator[]",array,0x14023ff20
Bitboard::operator bool,0.050997,0.050997,0.0,0.0,551080000,31.0,31.0,0.548913,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240c39
Position::getPieceBb,0.050997,0.050997,0.0,0.0,700830000,46.7,46.7,0.358974,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x14024586e
operator&,0.050997,0.050997,0.0,0.0,619965000,36.0,36.0,0.439614,frankycpp_v1.4.exe,operator&,bitboard.h,0x14023935c
"std::_For_each_ivdep<TT::Entry *,`TT::clear'::`2'::<lambda_1> >",0.050997,0.050997,0.0,0.0,335440000,29.8,29.8,0.928571,frankycpp_v1.4.exe,"std::_For_each_ivdep<TT::Entry *,`TT::clear'::`2'::<lambda_1> >(struct TT::Entry *, struct TT::Entry *, class TT::clear::__l2::<lambda_1>)",execution,0x140247aa0
Move::to,0.048997,0.048997,0.0,0.0,491180000,,,0.426829,frankycpp_v1.4.exe,Move::to,move.h,0x1402095b5
operator&,0.048997,0.048997,0.0,0.0,691845000,51.8,51.8,0.294372,frankycpp_v1.4.exe,operator&,bitboard.h,0x140239721
