Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L1 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L2 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:L3 Bound(%),Memory Bound:Performance-core (P-core):Memory Bound:DRAM Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L1 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L2 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:L3 Bound(%),Memory Bound:Efficient-core (E-core):Memory Bound:DRAM Bound(%),Vectorization(%),Vectorization:% of FP Ops(%),Vectorization:FP Ops: Packed(%),Vectorization:FP Ops: Scalar(%),Vectorization:Vector Instruction Set,Vectorization:Loop Type,Instructions Retired,CPI Rate,Average CPU Frequency
Move::encode,0.011999,0.011999,0.0,0.0,0.0,0.0,47.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74875000,0.480000,2995199502.000000
[Loop at line 874 in MoveGenerator::generateKingMoves],0.011999,0.011999,0.0,0.0,0.0,0.0,27.8,0.0,13.9,0.0,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,104825000,0.400000,3494399419.000000
[Loop@0x14000115b in func@0x1400010e0],0.011999,0.011999,0.0,0.0,100.0,100.0,70.3,8.8,8.8,0.0,60.1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,0,,5740799045.500000
func@0x140208780,0.011999,0.011999,0.0,0.0,,,35.1,0.0,26.4,0.0,50.1,0.0,20.0,20.0,10.0,0.0,0.0,0.0,0.0,SSE(128),,14975000,4.200000,5241599128.500000
operator&,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,263560000,0.227273,4991999170.000000
operator|,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,0.361111,3244799460.500000
operator~,0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,100.0,73.5,0.0,0.0,0.0,0.0,0.0,,,71880000,0.125000,748799875.500000
"std::array<std::array<int,64>,64>::operator[]",0.011999,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,,,203660000,0.573529,9734398381.500000
valueOf,0.011999,0.011999,0.0,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119800000,0.475000,4742399211.500000
Bitboard::{ctor},0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.5,0.0,0.0,0.0,0.0,0.0,,,89850000,0.333333,2722908638.181818
Direction::pawnPush,0.010999,0.010999,0.0,0.0,33.3,33.3,0.0,9.3,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,113810000,0.684211,7079562459.272728
PVTable::clear,0.010999,0.010999,0.0,0.0,25.0,25.0,31.3,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83860000,0.785714,5990399004.000000
Position::getKingSquare,0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,104825000,0.285714,2722908638.181818
[Loop at line 717 in MoveGenerator::generatePawnMoves],0.010999,0.010999,0.0,0.0,0.0,0.0,39.3,0.0,9.8,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,152745000,0.529412,7351853323.090909
"[Loop at line 8928 in std::ranges::_Stable_sort_fn::_Buffered_merge_sort_common<Move *,moveValueGreaterComparator,std::identity>]",0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68885000,0.652174,4084362957.272727
operator&,0.010999,0.010999,0.0,0.0,16.7,16.7,41.7,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89850000,0.366667,2995199502.000000
operator+,0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,218635000,0.369863,7351853323.090909
operator+,0.010999,0.010999,0.0,0.0,0.0,0.0,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,0.428571,6534980731.636363
operator+=,0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,269550000,0.288889,7079562459.272728
operator+=,0.010999,0.010999,0.0,0.0,0.0,0.0,37.1,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,176705000,0.254237,4084362957.272727
operator-,0.010999,0.010999,0.0,0.0,0.0,0.0,11.9,11.9,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,152745000,0.411765,5718108140.181818
operator|,0.010999,0.010999,0.0,0.0,50.0,50.0,0.0,23.8,0.0,0.0,,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,,,59900000,0.450000,2450617774.363636
operator|,0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.7,0.0,7.7,18.5,1.5,0.0,0.0,0.0,0.0,,,83860000,0.464286,3539781229.636364
"std::_Tree<std::_Tset_traits<boost::archive::detail::basic_iarchive_impl::cobject_type,std::less<boost::archive::detail::basic_iarchive_impl::cobject_type>,std::allocator<boost::archive::detail::basic_iarchive_impl::cobject_type>,0> >::insert",0.010999,0.010999,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,161730000,0.277778,4084362957.272727
std::countr_zero,0.010999,0.010999,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,0.333333,1633745182.909091
std::max,0.010999,0.010999,0.0,0.0,,,0.0,0.0,83.5,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,65890000,0.363636,2178326910.545455
"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",0.010999,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,200665000,0.462687,8441016778.363637
typeOf,0.010999,0.010999,0.0,0.0,0.0,0.0,16.7,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,134775000,0.488889,5990399004.000000
Bitboard::operator&=,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116805000,0.307692,3594239402.400000
Move::operator==,0.009999,0.009999,0.0,0.0,0.0,0.0,17.6,0.0,8.8,0.0,,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,,,299500000,0.260000,7787518705.200000
Move::operator==,0.009999,0.009999,0.0,0.0,0.0,0.0,33.4,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,0.714286,4492799253.000000
Move::setValue,0.009999,0.009999,0.0,0.0,0.0,0.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,185690000,0.322581,5990399004.000000
Move::to,0.009999,0.009999,0.0,0.0,0.0,0.0,8.3,8.3,0.0,0.0,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,206655000,0.318841,6589438904.400001
Move::to,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,161730000,0.518519,8386558605.599999
Position::getNextPlayer,0.009999,0.009999,0.0,0.0,100.0,100.0,19.6,0.0,19.6,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,137770000,0.586957,8087038655.400001
Square::rank,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122795000,0.536585,6589438904.400001
Value::isValid,0.009999,0.009999,0.0,0.0,50.0,50.0,38.5,0.0,77.1,0.0,42.9,0.0,2.9,17.2,0.0,0.0,0.0,0.0,0.0,,,11980000,5.000000,5990399004.000000
[Loop at line 70 in TT::resize],0.009999,0.009999,0.0,0.0,100.0,100.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83860000,0.642857,5391359103.600000
[Loop@0x1402bafa0 in func@0x1402bae00],0.009999,0.009999,0.0,0.0,,,0.0,83.5,0.0,100.0,52.1,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,SSE(128),,5990000,6.500000,3893759352.600000
func@0x140246b60,0.009999,0.009999,0.0,0.0,100.0,100.0,83.5,0.0,55.6,0.0,0.0,0.0,20.0,30.1,0.0,0.0,0.0,0.0,0.0,,,14975000,2.000000,2995199502.000000
func@0x1403e7fe0,0.009999,0.009999,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,8985000,3.333333,2995199502.000000
func@0x1406b9dae,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,2995000,4.000000,1198079800.800000
operator+=,0.009999,0.009999,0.0,0.0,0.0,0.0,8.8,8.8,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,100.0,,,212645000,0.295775,6289918954.200000
operator|,0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89850000,0.633333,5690879053.800000
operator|,0.009999,0.009999,0.0,0.0,0.0,0.0,33.4,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,71880000,0.666667,4792319203.200000
operator|,0.009999,0.009999,0.0,0.0,9.1,9.1,46.4,0.0,9.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,179700000,0.316667,5690879053.800000
"std::array<int,64>::operator[]",0.009999,0.009999,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,7.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,47920000,1.125000,5391359103.600000
"std::ranges::_Stable_sort_fn::_Buffered_merge_sort_common<Move *,moveValueGreaterComparator,std::identity>",0.009999,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83860000,0.964286,8087038655.400001
Bitboard::operator|=,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86855000,0.241379,2329599612.666667
Bitboard::operator|=,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,0.410714,7654398727.333333
Move::encode,0.008999,0.008999,0.0,0.0,14.3,14.3,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,101830000,0.323529,3660799391.333333
Move::setValue,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50915000,0.529412,2995199502.000000
Move::stripped,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,65890000,0.772727,5657599059.333333
Square::file,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,0.583333,2329599612.666667
func@0x140def930,0.008999,0.008999,0.0,0.0,66.7,66.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,13.000000,4326399280.666667
memcpy,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17970000,3.500000,6988798838.000000
operator&,0.008999,0.008999,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83860000,0.321429,2995199502.000000
operator&,0.008999,0.008999,0.0,0.0,0.0,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,134775000,0.466667,6988798838.000000
operator&,0.008999,0.008999,0.0,0.0,0.0,0.0,20.9,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,100.0,,,164725000,0.309091,5657599059.333333
operator&,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,,,140765000,0.106383,1663999723.333333
operator&,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,83.5,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,35940000,0.583333,2329599612.666667
operator-=,0.008999,0.008999,0.0,0.0,50.0,50.0,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,38935000,0.923077,3993599336.000000
operator~,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,77870000,0.576923,4991999170.000000
"std::array<Bitboard,64>::operator[]",0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119800000,0.550000,7321598782.666667
"std::array<int,64>::operator[]",0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,104825000,0.400000,4659199225.333333
"std::array<int,64>::operator[]",0.008999,0.008999,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,86855000,0.241379,2329599612.666667
std::countr_zero,0.008999,0.008999,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,80865000,0.555556,4991999170.000000
std::countr_zero,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,3.3,3.3,0.0,0.0,0.0,0.0,0.0,,,104825000,0.457143,5324799114.666666
std::popcount,0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,77870000,0.307692,2662399557.333333
"std::ranges::_Stable_sort_fn::_Stable_sort_common_buffered<Move *,moveValueGreaterComparator,std::identity>",0.008999,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,26955000,1.111111,3327999446.666667
Bitboard::popLSB,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50915000,0.705882,4492799253.000000
Bitboard::popLSB,0.007999,0.007999,0.0,0.0,0.0,0.0,15.9,0.0,7.9,0.0,22.9,0.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,,,83860000,1.000000,10483198257.000000
Move::from,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,,,32945000,0.727273,2995199502.000000
Position::getOccupiedBb,0.007999,0.007999,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,56905000,1.157895,8236798630.500000
Search::thread,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,104825000,0.371429,4867199190.750000
[Loop at line 803 in MoveGenerator::generatePawnMoves],0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119800000,0.375000,5615999066.250000
[Loop@0x1400f7b01 in func@0x1400f7ad0],0.007999,0.007999,0.0,0.0,100.0,100.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,11980000,1.250000,1871999688.750000
[Loop@0x140399770 in func@0x1403996f0],0.007999,0.007999,0.0,0.0,66.7,66.7,0.0,92.7,55.6,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,4.500000,3369599439.750000
__builtin_array_init_helper<class Value>,0.007999,0.007999,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,197670000,0.287879,7113598817.250000
func@0x1400e0af0,0.007999,0.007999,0.0,0.0,83.3,83.3,89.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5990000,7.500000,5615999066.250000
func@0x1402077c0,0.007999,0.007999,0.0,0.0,100.0,100.0,0.0,0.0,55.6,55.6,,0.0,,,,0.0,0.0,0.0,0.0,,,5990000,3.000000,2246399626.500000
func@0x140300e50,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,0,,2246399626.500000
operator&,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,98835000,0.212121,2620799564.250000
operator&,0.007999,0.007999,0.0,0.0,0.0,0.0,,0.0,,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,65890000,0.363636,2995199502.000000
operator-,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,53910000,0.055556,374399937.750000
operator-,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,59900000,0.400000,2995199502.000000
operator|,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,152745000,0.274510,5241599128.500000
operator|,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,146755000,0.408163,7487998755.000000
operator|,0.007999,0.007999,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,17.4,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,0.714286,5615999066.250000
operator~,0.007999,0.007999,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,89850000,0.266667,2995199502.000000
std::min,0.007999,0.007999,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122795000,0.341463,5241599128.500000
typeOf,0.007999,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,,,116805000,0.307692,4492799253.000000
Bitboard::operator bool,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119800000,0.450000,7701941576.571429
Bitboard::operator bool,0.007000,0.007000,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,83860000,0.535714,6418284647.142857
Evaluator::valueFromScore,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,92845000,0.580645,7701941576.571429
Move::encode,0.007000,0.007000,0.0,0.0,33.3,33.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,95840000,0.593750,8129827219.714286
Move::operator==,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74875000,0.440000,4706742074.571428
Move::type,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,104825000,0.485714,7274055933.428571
MoveGenerator::generateCastling,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29950000,0.500000,2139428215.714286
Position::getPieceBb,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,122795000,0.390244,6846170290.285714
Position::getPieceBb,0.007000,0.007000,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,107820000,0.277778,4278856431.428572
[Loop@0x140246eb0 in func@0x140246da0],0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,SSE(128),,56905000,0.789474,6418284647.142857
[Loop@0x180005040 in _std_type_info_compare],0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140765000,0.212766,4278856431.428572
func@0x14024c9fb,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,55.6,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,2.000000,4278856431.428572
func@0x1402b9dc0,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,83.5,0.0,18.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,3.000000,6418284647.142857
func@0x1402ffdb0,0.007000,0.007000,0.0,0.0,50.0,50.0,0.0,0.0,69.6,27.8,,0.0,,,,0.0,0.0,0.0,0.0,SSE(128),,17970000,2.000000,5134627717.714286
func@0x1404ea188,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,33.4,0.0,0.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,23960000,1.125000,3850970788.285715
func@0x1406acd40,0.007000,0.007000,0.0,0.0,33.3,33.3,0.0,62.6,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2995000,8.000000,3423085145.142857
func@0x1406be083,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SSE(128),,0,,427885643.142857
operator&,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,32945000,0.272727,1283656929.428571
operator&,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,92845000,0.709677,9413484149.142857
operator&,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,182695000,0.295082,7701941576.571429
operator+=,0.007000,0.007000,0.0,0.0,0.0,0.0,41.7,20.9,20.9,0.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,74875000,0.360000,3850970788.285715
operator-,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,100.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,5990000,1.500000,1283656929.428571
operator-=,0.007000,0.007000,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,,,20965000,1.714286,5134627717.714286
operator|,0.007000,0.007000,0.0,0.0,25.0,25.0,0.0,15.2,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,131780000,0.272727,5134627717.714286
operator~,0.007000,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,41.7,0.0,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,62895000,0.476190,4278856431.428572
"std::array<Bitboard,8>::operator[]",0.007000,0.007000,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,14975000,2.400000,5134627717.714286
"std::array<Bitboard,8>::operator[]",0.007000,0.007000,0.0,0.0,0.0,0.0,83.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,47920000,0.437500,2995199502.000000
"std::array<std::array<unsigned __int64,64>,16>::operator[]",0.007000,0.007000,0.0,0.0,0.0,0.0,74.2,0.0,18.5,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,167720000,0.321429,7701941576.571429
Bitboard::operator^=,0.006000,0.006000,0.0,0.0,0.0,0.0,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68885000,0.391304,4492799253.000000
Bitboard::operator|=,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,98835000,0.272727,4492799253.000000
Bitboard::popLSB,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,68885000,0.434783,4991999170.000000
Bitboard::{ctor},0.006000,0.006000,0.0,0.0,33.3,33.3,6.2,6.2,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,197670000,0.469697,15475197427.000000
Evaluator::valueFromScore,0.006000,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,50915000,0.294118,2495999585.000000
