Function,CPU Time,Performance-core (P-core):Memory Bound(%),Performance-core (P-core):Memory Bound:L1 Bound(%),Performance-core (P-core):Memory Bound:L2 Bound(%),Performance-core (P-core):Memory Bound:L3 Bound(%),Performance-core (P-core):Memory Bound:DRAM Bound(%),Performance-core (P-core):Memory Bound:Store Bound(%),Efficient-core (E-core):Memory Bound(%),Efficient-core (E-core):Memory Bound:L1 Bound(%),Efficient-core (E-core):Memory Bound:L2 Bound(%),Efficient-core (E-core):Memory Bound:L3 Bound(%),Efficient-core (E-core):Memory Bound:DRAM Bound(%),Loads,Stores,LLC Miss Count,Module,Function (Full),Source File,Start Address
engine::Search::thread,0.321979,14.8,11.0,0.6,1.9,9.7,0.0,0.0,44.5,0.0,0.0,0.0,665219956,171605148,0,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x1402212c6
chess::MoveGenerator::getNextPseudoLegalMove,0.304980,0.0,14.7,0.0,0.7,0.7,0.0,,0.0,,,,1203236096,598117943,550231,frankycpp_v1.8.exe,"chess::MoveGenerator::getNextPseudoLegalMove(class chess::Position const &,enum chess::GenMode,bool)",MoveGenerator.cpp,0x140260df0
engine::TT::put,0.303980,2.5,12.3,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820024600,564016920,0,frankycpp_v1.8.exe,"engine::TT::put(unsigned __int64,enum chess::Depth,class chess::Move,class chess::Value,enum chess::ValueType,class chess::Value)",TT.cpp,0x14026d390
chess::MoveGenerator::updateSortValues,0.292981,1.0,6.8,0.0,4.7,0.7,0.7,0.0,0.0,,,,786923607,333309999,0,frankycpp_v1.8.exe,"chess::MoveGenerator::updateSortValues(class chess::Position const &,class chess::StaticMoveList<256> *)",MoveGenerator.cpp,0x140262e70
engine::Evaluator::rookEval,0.288981,2.4,5.6,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1287438622,791323739,550231,frankycpp_v1.8.exe,"engine::Evaluator::rookEval(class chess::Position const &,struct chess::Score &,class chess::Color,class chess::Color,class chess::Square)",Evaluator.cpp,0x14026a9c0
chess::MoveGenerator::fillOnDemandMoveList,0.287981,0.0,6.7,0.7,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,955228656,674320229,0,frankycpp_v1.8.exe,"chess::MoveGenerator::fillOnDemandMoveList(class chess::Position const &,enum chess::GenMode,bool)",MoveGenerator.cpp,0x140262b20
"std::ranges::_Insertion_sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",0.286981,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,360810824,268408052,0,frankycpp_v1.8.exe,"std::ranges::_Insertion_sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x140236d80
std::_Checked_popcount<unsigned __int64>,0.278982,0.0,9.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043931317,548216446,0,frankycpp_v1.8.exe,std::_Checked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241510
"std::_Atomic_storage<unsigned __int64,8>::load",0.273982,48.8,3.8,0.0,8.5,52.4,0.0,0.0,0.0,0.0,0.0,0.0,220006600,209406282,0,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140267581
chess::Position::givesCheck,0.268982,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015730471,451013530,0,frankycpp_v1.8.exe,chess::Position::givesCheck(class chess::Move),Position.cpp,0x14025c510
engine::Search::thread,0.257983,5.8,4.5,4.5,0.0,11.4,0.8,53.4,0.0,0.0,0.0,0.0,544916347,156204686,0,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x140220604
engine::Evaluator::threatEval,0.251983,0.0,9.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087932637,587817634,0,frankycpp_v1.8.exe,"engine::Evaluator::threatEval(class chess::Position const &,struct chess::Score &,class chess::Color)",Evaluator.cpp,0x14026b1e0
engine::Evaluator::evaluate,0.226985,1.9,13.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028230846,577617328,0,frankycpp_v1.8.exe,engine::Evaluator::evaluate(class chess::Position const &),Evaluator.cpp,0x140269890
chess::MoveGenerator::generateMoves,0.220985,0.0,7.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653119593,509315279,0,frankycpp_v1.8.exe,"chess::MoveGenerator::generateMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool,class chess::Bitboard)",MoveGenerator.cpp,0x140263ad0
engine::Evaluator::coordinationEval,0.210986,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,621918657,260707821,0,frankycpp_v1.8.exe,"engine::Evaluator::coordinationEval(class chess::Position const &,struct chess::Score &,class chess::Color)",Evaluator.cpp,0x14026b380
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.203986,27.5,0.0,11.6,15.5,15.5,0.0,33.4,0.0,0.0,0.0,15.8,558616758,395811874,6602772,frankycpp_v1.8.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x140268d20
chess::Position::removePiece,0.179988,0.0,4.4,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,666720001,382211466,0,frankycpp_v1.8.exe,chess::Position::removePiece(class chess::Square),Position.cpp,0x14025d720
chess::Position::doMove,0.176988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,630118903,301109033,0,frankycpp_v1.8.exe,chess::Position::doMove(class chess::Move),Position.cpp,0x14025b980
chess::Position::putPiece,0.169989,2.2,2.4,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,590017700,438913167,0,frankycpp_v1.8.exe,"chess::Position::putPiece(enum chess::Piece,class chess::Square)",Position.cpp,0x14025d610
chess::Position::isAttacked,0.158989,10.3,6.1,0.0,1.2,15.9,0.0,0.0,0.0,,,,690220706,378411352,1100462,frankycpp_v1.8.exe,"chess::Position::isAttacked(class chess::Square,class chess::Color)",Position.cpp,0x14025c1e0
engine::Evaluator::bishopEval,0.142991,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,596617898,311309339,0,frankycpp_v1.8.exe,engine::Evaluator::bishopEval,Evaluator.cpp,0x14026a5b8
engine::Evaluator::knightEval,0.137991,0.0,5.7,0.0,1.4,0.0,0.0,0.0,0.0,,,,603618108,552616578,1100462,frankycpp_v1.8.exe,"engine::Evaluator::knightEval(class chess::Position const &,struct chess::Score &,class chess::Color,class chess::Color,class chess::Square)",Evaluator.cpp,0x14026a6d0
engine::See::see,0.109993,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,465713971,243107293,0,frankycpp_v1.8.exe,"engine::See::see(class chess::Position const &,class chess::Move)",See.cpp,0x14029e620
engine::TT::probe,0.109993,35.9,10.7,0.0,0.0,40.8,0.0,0.0,0.0,0.0,0.0,0.0,112203366,96802904,550231,frankycpp_v1.8.exe,engine::TT::probe(unsigned __int64 const &),TT.cpp,0x14026d5d0
chess::MoveGenerator::generatePawnMoves,0.107993,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,,,,259607788,295208856,0,frankycpp_v1.8.exe,"chess::MoveGenerator::generatePawnMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool,class chess::Bitboard)",MoveGenerator.cpp,0x1402630a0
"std::_Atomic_storage<unsigned __int64,8>::store",0.104993,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,287108613,167605028,0,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14026d478
engine::Evaluator::queenEval,0.089994,0.0,0.0,4.1,2.1,0.0,0.0,,0.0,,,,367811034,243107293,0,frankycpp_v1.8.exe,engine::Evaluator::queenEval,Evaluator.cpp,0x14026a3b9
std::_Unchecked_popcount<unsigned __int64>,0.084994,0.0,18.1,0.0,2.3,0.0,0.0,0.0,0.0,,,,287908637,124303729,0,frankycpp_v1.8.exe,std::_Unchecked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241500
chess::Position::undoMove,0.076995,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253807614,154804644,0,frankycpp_v1.8.exe,chess::Position::undoMove(void),Position.cpp,0x14025be60
engine::Evaluator::pawnEval,0.075995,0.0,12.8,0.0,2.6,2.6,0.0,0.0,0.0,,,,295208856,176405292,550231,frankycpp_v1.8.exe,"engine::Evaluator::pawnEval(class chess::Position const &,struct chess::Score &)",Evaluator.cpp,0x140269e60
chess::Position::wasLegalMove,0.072995,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259307779,172405172,0,frankycpp_v1.8.exe,chess::Position::wasLegalMove(void),Position.cpp,0x14025c6d0
"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",0.066996,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,,,,121003630,33000990,0,frankycpp_v1.8.exe,"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, __int64, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x1402642e0
chess::Bitboard::shifted,0.065996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224406732,313509405,0,frankycpp_v1.8.exe,chess::Bitboard::shifted,bitboard.h,0x14026319d
"std::array<unsigned __int64,64>::operator[]",0.064996,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242007260,117003510,0,frankycpp_v1.8.exe,"std::array<unsigned __int64,64>::operator[]",array,0x14025d762
chess::MoveGenerator::generateKingMoves,0.063996,0.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,166504995,126903807,0,frankycpp_v1.8.exe,"chess::MoveGenerator::generateKingMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool)",MoveGenerator.cpp,0x140263d90
chess::Move::encode,0.061996,5.6,0.0,9.0,0.0,3.0,0.0,,0.0,,,,159504785,117003510,0,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x140263c25
chess::Bitboard::operator^=,0.059996,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240607218,138304149,0,frankycpp_v1.8.exe,chess::Bitboard::operator^=,bitboard.h,0x14025d775
"std::array<int,64>::operator[]",0.059996,0.0,6.6,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172005160,46201386,0,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x140262f37
chess::Bitboard::operator bool,0.058996,0.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,146304389,96802904,0,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x140263bc4
chess::makePiece,0.055996,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116603498,51701551,0,frankycpp_v1.8.exe,chess::makePiece,piece.h,0x14026ae4c
chess::moveValueGreaterComparator::operator(),0.052996,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,108903267,51701551,0,frankycpp_v1.8.exe,chess::moveValueGreaterComparator::operator(),move.h,0x140236da0
engine::See::revealedAttacks,0.050997,0.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167205016,88002640,0,frankycpp_v1.8.exe,"engine::See::revealedAttacks(class chess::Position const &,class chess::Square,class chess::Bitboard,class chess::Color)",See.cpp,0x14029eae0
chess::operator&,0.049997,0.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216706501,63801914,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b296
std::popcount,0.049997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,227706831,69302079,0,frankycpp_v1.8.exe,std::popcount,bit,0x14026b2af
"std::_Atomic_storage<unsigned __int64,8>::load",0.048997,0.0,9.2,0.0,4.6,0.0,0.0,0.0,0.0,,,,176005280,79202376,0,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x14026d3e0
std::_Countr_zero_tzcnt<unsigned __int64>,0.046997,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,128003840,78102343,0,frankycpp_v1.8.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140265570
engine::See::attacksTo,0.042997,0.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,202106063,156604698,550231,frankycpp_v1.8.exe,"engine::See::attacksTo(class chess::Position const &,class chess::Square,class chess::Color)",See.cpp,0x14029e990
engine::TT::Entry::{ctor},0.041997,100.0,0.0,9.7,0.0,100.0,0.0,,0.0,,,,7700231,9900297,0,frankycpp_v1.8.exe,engine::TT::Entry::{ctor},TT.h,0x14026d60f
std::countr_zero,0.040997,0.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103803114,88002640,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x140263b72
engine::Search::sendSearchUpdateToUci,0.039997,11.1,0.0,4.9,0.0,4.9,0.0,0.0,0.0,,,,29700891,6600198,0,frankycpp_v1.8.exe,engine::Search::sendSearchUpdateToUci(void),Search.cpp,0x14022aa80
chess::Position::movePiece,0.038997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,154404632,92402772,0,frankycpp_v1.8.exe,"chess::Position::movePiece(class chess::Square,class chess::Square)",Position.cpp,0x14025d5e0
"std::array<chess::Bitboard,64>::operator[]",0.038997,9.1,0.0,0.0,0.0,5.7,0.0,0.0,0.0,,,,159504785,139004170,0,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14016ca40
chess::Move::operator==,0.036998,0.0,6.1,6.1,0.0,0.0,0.0,0.0,0.0,,,,92402772,17600528,0,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x140262fa6
chess::StaticMoveList<256>::push_back,0.036998,0.0,16.7,0.0,8.3,0.0,0.0,0.0,0.0,,,,45101353,41801254,0,frankycpp_v1.8.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140263d06
chess::Square::{ctor},0.035998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209006270,85802574,0,frankycpp_v1.8.exe,chess::Square::{ctor},square.h,0x14025c545
chess::operator<,0.035998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,92402772,24200726,0,frankycpp_v1.8.exe,chess::operator<,rank.h,0x14026ae34
chess::operator&,0.034998,0.0,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187005610,59401782,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026aa85
engine::Search::storeTt,0.034998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,181505445,47301419,0,frankycpp_v1.8.exe,"engine::Search::storeTt(class chess::Position const &,enum chess::Depth,enum chess::Depth,class chess::Move,class chess::Value,enum chess::ValueType,class chess::Value)",Search.cpp,0x1402216f0
chess::Position::getPiece,0.033998,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87302619,36301089,0,frankycpp_v1.8.exe,chess::Position::getPiece,Position.h,0x14026ae45
chess::operator*,0.033998,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122103663,62701881,0,frankycpp_v1.8.exe,chess::operator*,value.h,0x140269d85
engine::PawnTT::Entry::Entry,0.033998,7.7,20.8,34.6,0.0,0.0,0.0,0.0,0.0,,,,176005280,146704401,0,frankycpp_v1.8.exe,engine::PawnTT::Entry::Entry(struct engine::PawnTT::Entry const &),PawnTT.cpp,0x1402665d0
"std::_Atomic_storage<unsigned __int64,8>::store",0.033998,57.1,0.0,0.0,0.0,52.5,0.0,0.0,0.0,,,,39601188,35201056,0,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14026d68f
chess::MoveGenerator::isPseudoLegal,0.032998,0.0,0.0,6.8,6.8,0.0,0.0,0.0,0.0,,,,69302079,35201056,0,frankycpp_v1.8.exe,"chess::MoveGenerator::isPseudoLegal(class chess::Position const &,class chess::Move)",MoveGenerator.cpp,0x140261080
chess::Position::hasCheck,0.031998,57.1,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,40701221,28600858,0,frankycpp_v1.8.exe,chess::Position::hasCheck(void),Position.cpp,0x14025c4c0
chess::Bitboard::operator|=,0.029998,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,,,,120303609,89102673,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14025d662
"std::_Atomic_storage<unsigned __int64,8>::store",0.029998,0.0,10.8,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,118803564,72602178,0,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14026d593
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.029998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107803234,42901287,0,frankycpp_v1.8.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x1402212bb
chess::operator&,0.028998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000660,2200066,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b116
engine::PawnTT::probe,0.028998,0.0,27.5,0.0,18.4,9.2,0.0,0.0,0.0,0.0,0.0,0.0,156204686,139704191,0,frankycpp_v1.8.exe,engine::PawnTT::probe(unsigned __int64),PawnTT.cpp,0x140267540
std::countr_zero,0.028998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180405412,90202706,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x140269a70
chess::Bitboard::popLSB,0.026998,0.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69302079,25300759,0,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x14026b3f0
engine::Search::goodCapture,0.025998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98702961,39601188,0,frankycpp_v1.8.exe,"engine::Search::goodCapture(class chess::Position const &,class chess::Move,bool)",Search.cpp,0x1402215b0
chess::Bitboard::shifted,0.024998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,85102553,66001980,0,frankycpp_v1.8.exe,chess::Bitboard::shifted(class chess::Direction),bitboard.h,0x140265360
chess::MoveGenerator::resetOnDemand,0.024998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,70402112,8800264,0,frankycpp_v1.8.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14022109e
chess::operator+,0.024998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79202376,24200726,0,frankycpp_v1.8.exe,chess::operator+,value.h,0x140269db1
chess::typeOf,0.024998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,100103003,49501485,0,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14025d744
chess::Move::stripped,0.023998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,37401122,9900297,0,frankycpp_v1.8.exe,chess::Move::stripped,move.h,0x140262ec0
"std::array<chess::Value,25>::operator[]",0.023998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67102013,49501485,0,frankycpp_v1.8.exe,"std::array<chess::Value,25>::operator[]",array,0x140263c19
chess::Bitboard::operator|=,0.022998,0.0,33.4,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121003630,84702541,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a70b
chess::operator<,0.022998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,74802244,48401452,0,frankycpp_v1.8.exe,chess::operator<,value.h,0x14029e7b8
chess::Position::attacksTo,0.020999,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,64901947,67102013,0,frankycpp_v1.8.exe,"chess::Position::attacksTo(class chess::Square,class chess::Color)",Position.cpp,0x14025c370
chess::Value::operator int,0.020999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41801254,32300969,0,frankycpp_v1.8.exe,chess::Value::operator int,value.h,0x14025d7f9
chess::operator&,0.020999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,52801584,17600528,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b27d
chess::operator&,0.020999,0.0,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92802784,89102673,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029ea97
chess::operator++,0.020999,0.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,58301749,60501815,0,frankycpp_v1.8.exe,chess::operator++,piecetype.h,0x140263d59
"std::array<chess::Move,64>::operator[]",0.020999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66001980,14300429,0,frankycpp_v1.8.exe,"std::array<chess::Move,64>::operator[]",array,0x140262fa4
chess::Position::getPieceBb,0.019999,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126503795,39601188,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b28b
engine::Search::thread,0.019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,21300639,6600198,0,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x140221095
engine::See::getLeastValuablePiece,0.019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130203906,64201926,0,frankycpp_v1.8.exe,"engine::See::getLeastValuablePiece(class chess::Position const &,class chess::Bitboard,class chess::Color)",See.cpp,0x14029e910
"std::array<chess::Bitboard,64>::operator[]",0.019999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93502805,78102343,0,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14026a6ee
chess::Bitboard::popLSB,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53901617,30800924,0,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x14026aee0
chess::MoveGenerator::resetOnDemand,0.018999,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39601188,7700231,0,frankycpp_v1.8.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14021ff2e
chess::operator&,0.018999,100.0,0.0,0.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,47301419,34101023,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14025c27c
chess::operator~,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36301089,15400462,0,frankycpp_v1.8.exe,chess::operator~,color.h,0x140220264
std::countr_zero,0.018999,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90202706,78502355,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x140269a30
std::min,0.018999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20900627,4400132,0,frankycpp_v1.8.exe,std::min,utility,0x14026b0c1
chess::Bitboard::operator|=,0.017999,0.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79202376,61601848,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14025d656
