Function,CPU Time,Performance-core (P-core):Memory Bound(%),Performance-core (P-core):Memory Bound:L1 Bound(%),Performance-core (P-core):Memory Bound:L2 Bound(%),Performance-core (P-core):Memory Bound:L3 Bound(%),Performance-core (P-core):Memory Bound:DRAM Bound(%),Performance-core (P-core):Memory Bound:Store Bound(%),Efficient-core (E-core):Memory Bound(%),Efficient-core (E-core):Memory Bound:L1 Bound(%),Efficient-core (E-core):Memory Bound:L2 Bound(%),Efficient-core (E-core):Memory Bound:L3 Bound(%),Efficient-core (E-core):Memory Bound:DRAM Bound(%),Loads,Stores,LLC Miss Count,Module,Function (Full),Source File,Start Address
chess::moveValueGreaterComparator::operator(),0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200396,4400132,0,frankycpp_v1.8.exe,chess::moveValueGreaterComparator::operator(),move.h,0x140264480
chess::operator+=,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,61601848,45101353,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026ac23
chess::operator|,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,50601518,33000990,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14029ea3a
chess::operator|,0.011999,0.0,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26800804,12100363,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c3fd
std::max,0.011999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63501905,34101023,0,frankycpp_v1.8.exe,std::max,utility,0x14029e8b5
chess::Bitboard::operator^=,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68602058,42901287,0,frankycpp_v1.8.exe,chess::Bitboard::operator^=,bitboard.h,0x14029e81d
chess::Bitboard::operator~,0.010999,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15400462,3300099,0,frankycpp_v1.8.exe,chess::Bitboard::operator~,bitboard.h,0x14026b0e7
chess::Move::operator==,0.010999,0.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500825,7700231,0,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x140260eff
chess::Position::getPieceBb,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,44001320,8800264,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b211
chess::Position::getPieceBb,0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,58701761,37801134,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14029e95a
chess::Value::operator int,0.010999,0.0,20.4,0.0,0.0,0.0,0.0,,0.0,,,,49901497,37401122,0,frankycpp_v1.8.exe,chess::Value::operator int,value.h,0x14025d7be
engine::TT::Entry::Entry,0.010999,0.0,100.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0,0,frankycpp_v1.8.exe,engine::TT::Entry::Entry(void),TT.h,0x14026dd70
func@0x140255da0,0.010999,0.0,0.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x140255da0,[Unknown],0x140255da0
func@0x140cbc720,0.010999,100.0,21.6,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140cbc720,[Unknown],0x140cbc720
"std::array<chess::Bitboard,8>::operator[]",0.010999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26400792,16500495,0,frankycpp_v1.8.exe,"std::array<chess::Bitboard,8>::operator[]",array,0x1402636ba
chess::Bitboard::operator|=,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,106003180,58701761,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x140269a78
chess::Bitboard::operator~,0.009999,0.0,17.5,17.5,0.0,0.0,0.0,0.0,0.0,,,,30800924,25300759,550231,frankycpp_v1.8.exe,chess::Bitboard::operator~,bitboard.h,0x14026a00a
chess::Direction::{ctor},0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26400792,7700231,0,frankycpp_v1.8.exe,chess::Direction::{ctor},direction.h,0x1402636cd
chess::Move::from,0.009999,60.0,12.7,0.0,12.7,0.0,0.0,0.0,0.0,,,,50601518,27500825,0,frankycpp_v1.8.exe,chess::Move::from,move.h,0x14025bfff
chess::Value::operator int,0.009999,0.0,43.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,93902817,51701551,0,frankycpp_v1.8.exe,chess::Value::operator int,value.h,0x14025d6f6
chess::colorOf,0.009999,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,3300099,0,frankycpp_v1.8.exe,chess::colorOf,piece.h,0x1402610f1
chess::operator&,0.009999,66.7,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,,0.0,26400792,16500495,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a037
chess::operator&,0.009999,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84002520,37401122,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x140263bb5
chess::operator+,0.009999,0.0,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41801254,15400462,0,frankycpp_v1.8.exe,chess::operator+,value.h,0x140220311
chess::operator+=,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42901287,28600858,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026a4cf
chess::operator-,0.009999,100.0,91.8,0.0,23.0,0.0,0.0,0.0,0.0,,,,41101233,24200726,0,frankycpp_v1.8.exe,chess::operator-,value.h,0x140221375
chess::operator|,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56101683,24200726,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14029ea08
chess::operator~,0.009999,0.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,33401002,8800264,0,frankycpp_v1.8.exe,chess::operator~,color.h,0x14025be8c
chess::typeOf,0.009999,0.0,33.4,0.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24200726,24200726,0,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14026340e
chess::valueOf,0.009999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37401122,14300429,0,frankycpp_v1.8.exe,chess::valueOf,value.h,0x1402202c0
engine::Search::valueFromTt,0.009999,100.0,0.0,0.0,78.7,0.0,0.0,0.0,0.0,,,,6600198,2200066,0,frankycpp_v1.8.exe,"engine::Search::valueFromTt(class chess::Value,enum chess::Depth)",Search.cpp,0x140221790
std::countr_zero,0.009999,0.0,0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,0.0,0.0,35201056,41501245,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a520
"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",0.009999,0.0,36.7,0.0,0.0,0.0,0.0,0.0,0.0,,,,12100363,4400132,0,frankycpp_v1.8.exe,"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",memory,0x1402212e9
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.009999,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,34101023,22000660,0,frankycpp_v1.8.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x1402205f9
chess::Bitboard::operator bool,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42901287,27200816,0,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026a546
chess::Bitboard::operator|=,0.008999,0.0,38.7,38.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,23100693,7700231,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a054
chess::Bitboard::{ctor},0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,47301419,35201056,0,frankycpp_v1.8.exe,chess::Bitboard::{ctor},bitboard.h,0x14026ab03
chess::Color::iterator::operator++,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000330,2200066,0,frankycpp_v1.8.exe,chess::Color::iterator::operator++,color.h,0x14026a21c
chess::Move::operator==,0.008999,50.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,33000990,8100243,0,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x140262eca
chess::Move::setValue,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,30100903,5500165,0,frankycpp_v1.8.exe,chess::Move::setValue,move.h,0x140262fc4
chess::Position::getGamePhaseFactor,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,84702541,33000990,0,frankycpp_v1.8.exe,chess::Position::getGamePhaseFactor,Position.h,0x14026991b
chess::Position::getNextPlayer,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500495,12100363,0,frankycpp_v1.8.exe,chess::Position::getNextPlayer,Position.h,0x140263dae
chess::Position::getPieceBb,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29700891,9200276,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b3bc
chess::StaticMoveList<256>::empty,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39601188,29700891,0,frankycpp_v1.8.exe,chess::StaticMoveList<256>::empty,staticmovelist.h,0x140262de2
chess::StaticMoveList<256>::end,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,33000990,17600528,0,frankycpp_v1.8.exe,chess::StaticMoveList<256>::end,staticmovelist.h,0x140262dee
chess::StaticMoveList<256>::push_back,0.008999,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,,,,16900507,38901167,0,frankycpp_v1.8.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140263f9a
chess::operator&,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500825,11000330,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029e936
chess::operator&,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,111103333,42901287,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026aa8d
chess::operator&,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,45501365,12500375,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b49d
chess::operator+,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000990,17600528,0,frankycpp_v1.8.exe,chess::operator+,depth.h,0x140220207
chess::operator+=,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34101023,12100363,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026b348
chess::operator+=,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25300759,11000330,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026b4f9
chess::operator+=,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,26800804,23100693,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026ac13
chess::operator-,0.008999,0.0,100.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200396,7700231,0,frankycpp_v1.8.exe,chess::operator-,value.h,0x1402639e4
chess::operator-,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29700891,9900297,0,frankycpp_v1.8.exe,chess::operator-,value.h,0x14029e795
chess::operator~,0.008999,0.0,26.2,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,2200066,0,frankycpp_v1.8.exe,chess::operator~,color.h,0x14025c4df
engine::Search::evaluate,0.008999,14.3,33.4,0.0,0.0,0.0,0.0,,0.0,,,,120003600,40701221,0,frankycpp_v1.8.exe,engine::Search::evaluate,Search.cpp,0x140220fc7
func@0x14029ea20,0.008999,100.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,,,,5900177,0,0,ntoskrnl.exe,func@0x14029ea20,[Unknown],0x14029ea20
func@0x1402eb8ad,0.008999,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8800264,2200066,0,ntoskrnl.exe,func@0x1402eb8ad,[Unknown],0x1402eb8ad
func@0x18001d470,0.008999,20.0,17.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34101023,42901287,0,ntdll.dll,func@0x18001d470,[Unknown],0x18001d470
std::countr_zero,0.008999,0.0,0.0,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,31900957,11000330,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a5b0
std::min,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,27500825,5500165,0,frankycpp_v1.8.exe,std::min,utility,0x140220437
std::popcount,0.008999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,36001080,14300429,0,frankycpp_v1.8.exe,std::popcount,bit,0x14026b272
chess::Bitboard::shifted,0.007999,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12100363,8800264,0,frankycpp_v1.8.exe,chess::Bitboard::shifted,bitboard.h,0x140263537
chess::Bitboard::{ctor},0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100693,40001200,0,frankycpp_v1.8.exe,chess::Bitboard::{ctor},bitboard.h,0x14025c462
chess::Move::encode,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11000330,6600198,0,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x14026401e
chess::Move::operator==,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32300969,11400342,0,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x140262ee9
chess::Position::getPieceBb,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22000660,2200066,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b16a
chess::Square::rank,0.007999,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17600528,2600078,0,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026a1ea
chess::StaticMoveList<128>::push_back,0.007999,0.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700231,1100033,0,frankycpp_v1.8.exe,chess::StaticMoveList<128>::push_back,staticmovelist.h,0x140220616
chess::operator&,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17600528,4400132,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a088
chess::operator&,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19800594,9900297,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a5fa
chess::operator-,0.007999,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500825,8800264,0,frankycpp_v1.8.exe,chess::operator-,value.h,0x140263c51
chess::operator|,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,50301509,22400672,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c5cd
engine::Evaluator::valueFromScore,0.007999,0.0,0.0,0.0,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56101683,58301749,0,frankycpp_v1.8.exe,engine::Evaluator::valueFromScore,Evaluator.cpp,0x14026998c
func@0x140256400,0.007999,0.0,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,4400132,0,ntoskrnl.exe,func@0x140256400,[Unknown],0x140256400
func@0x140294a20,0.007999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900297,3300099,0,ntoskrnl.exe,func@0x140294a20,[Unknown],0x140294a20
"std::array<chess::HistoryState,1024>::operator[]",0.007999,40.0,73.5,10.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,35201056,15400462,0,frankycpp_v1.8.exe,"std::array<chess::HistoryState,1024>::operator[]",array,0x14025be9a
chess::Bitboard::operator bool,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40701221,20900627,0,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026a68b
chess::Bitboard::operator|=,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,20900627,18000540,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x140269a38
chess::Bitboard::operator|=,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,24200726,22800684,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x140269a95
chess::Move::encode,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13200396,6600198,0,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x140263fa1
chess::Move::operator==,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24200726,17600528,0,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x1402200fb
chess::Move::type,0.007000,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30800924,11000330,0,frankycpp_v1.8.exe,chess::Move::type,move.h,0x14029e63d
chess::Position::getKingSquare,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75902277,12100363,0,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x140269a05
chess::Position::getPieceBb,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23100693,8800264,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b23f
chess::Square::file,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19800594,12100363,0,frankycpp_v1.8.exe,chess::Square::file,square.h,0x14025bd93
chess::operator&,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,5500165,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14025c42f
chess::operator+,0.007000,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41101233,14700441,0,frankycpp_v1.8.exe,chess::operator+,value.h,0x140220315
chess::operator+=,0.007000,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50601518,26400792,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026a639
chess::operator-,0.007000,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,,,,27900837,26400792,0,frankycpp_v1.8.exe,chess::operator-,value.h,0x140263931
chess::operator>=,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,36301089,13200396,0,frankycpp_v1.8.exe,chess::operator>=,value.h,0x14022162d
chess::operator|,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13200396,3300099,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026b224
chess::operator|,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26400792,25300759,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c410
chess::operator~,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20200606,16500495,0,frankycpp_v1.8.exe,chess::operator~,color.h,0x140263fd4
chess::typeOf,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900297,8800264,0,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x1402633ff
chess::typeOf,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20900627,5500165,0,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14029e776
engine::PVTable::clear,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900297,4800144,0,frankycpp_v1.8.exe,engine::PVTable::clear,PVTable.h,0x14021f2b6
engine::Search::thread,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,25300759,7700231,0,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x1402204b9
func@0x1402947e0,0.007000,50.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,4800144,0,0,ntoskrnl.exe,func@0x1402947e0,[Unknown],0x1402947e0
"std::array<int,64>::operator[]",0.007000,0.0,0.0,0.0,0.0,0.0,73.5,0.0,0.0,0.0,0.0,0.0,13200396,3300099,0,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x140220419
"std::array<std::array<int,64>,64>::operator[]",0.007000,0.0,0.0,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20900627,4400132,0,frankycpp_v1.8.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x140262f45
std::countr_zero,0.007000,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35201056,27500825,0,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a6a0
std::popcount,0.007000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500825,14300429,0,frankycpp_v1.8.exe,std::popcount,bit,0x14026a41c
"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",0.007000,0.0,45.9,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500165,1100033,0,frankycpp_v1.8.exe,"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",memory,0x14026a2d6
RtlFreeHeap,0.006000,0.0,0.0,40.8,40.8,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntdll.dll,RtlFreeHeap,[Unknown],0x180078ba0
_std_type_info_compare,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38501155,31900957,0,vcruntime140.dll,_std_type_info_compare,[Unknown],0x180005030
chess::Bitboard::operator|=,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500495,7700231,0,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a007
chess::Move::encode,0.006000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700231,11000330,0,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x140263928
chess::Move::setValue,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,20900627,1100033,0,frankycpp_v1.8.exe,chess::Move::setValue,move.h,0x140262ef1
chess::Move::stripped,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500825,16500495,0,frankycpp_v1.8.exe,chess::Move::stripped,move.h,0x140260efc
chess::Move::to,0.006000,100.0,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,2200066,0,frankycpp_v1.8.exe,chess::Move::to,move.h,0x1402610a2
chess::Move::{ctor},0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000330,11000330,0,frankycpp_v1.8.exe,chess::Move::{ctor},move.h,0x140263f84
chess::Move::{ctor},0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21300639,8800264,0,frankycpp_v1.8.exe,chess::Move::{ctor},move.h,0x140264006
chess::Position::getKingSquare,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14300429,10300309,0,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x14026adb9
chess::Position::getPieceBb,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,33000990,45101353,0,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026a7b8
chess::Square::rank,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19800594,14700441,0,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026aac5
chess::Value::operator int,0.006000,0.0,0.0,0.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,0,0,frankycpp_v1.8.exe,chess::Value::operator int,value.h,0x140220edc
chess::moveValueGreaterComparator::operator(),0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500165,3300099,0,frankycpp_v1.8.exe,chess::moveValueGreaterComparator::operator(),move.h,0x140264440
chess::operator&,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,4400132,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a048
chess::operator&,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500495,24200726,0,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a498
chess::operator+=,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14300429,15800474,0,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026a762
chess::operator|,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23500705,18700561,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026a3b9
chess::operator|,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18700561,13200396,0,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x140264080
chess::operator~,0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000330,3300099,0,frankycpp_v1.8.exe,chess::operator~,color.h,0x1402215da
engine::TT::getClusterIndex,0.006000,0.0,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27500825,18700561,0,frankycpp_v1.8.exe,engine::TT::getClusterIndex,TT.h,0x14026d3a1
func@0x1403220b0,0.006000,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,1100033,0,ntoskrnl.exe,func@0x1403220b0,[Unknown],0x1403220b0
"std::array<std::array<chess::Bitboard,64>,2>::operator[]",0.006000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200396,13200396,0,frankycpp_v1.8.exe,"std::array<std::array<chess::Bitboard,64>,2>::operator[]",array,0x14026a7e0
"std::array<std::array<int,64>,64>::operator[]",0.006000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700231,5500165,0,frankycpp_v1.8.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x14022090e
