Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
std::atomic<unsigned __int64>::{ctor},0.012999,0.012999,0.0,0.0,161730000,,,0.870370,frankycpp_v1.8.exe,std::atomic<unsigned __int64>::{ctor},atomic,0x1402665df
std::countr_zero,0.012999,0.012999,0.0,0.0,143760000,40.6,40.6,0.500000,frankycpp_v1.8.exe,std::countr_zero,bit,0x140263de4
std::countr_zero,0.012999,0.012999,0.0,0.0,146755000,,,0.306122,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a6a0
std::popcount,0.012999,0.012999,0.0,0.0,86855000,,,0.551724,frankycpp_v1.8.exe,std::popcount,bit,0x14026b4a5
chess::Bitboard::operator|=,0.011999,0.011999,0.0,0.0,167720000,58.3,58.3,0.321429,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x140269a95
chess::Bitboard::operator|=,0.011999,0.011999,0.0,0.0,206655000,57.7,57.7,0.173913,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a3f6
chess::Bitboard::operator~,0.011999,0.011999,0.0,0.0,131780000,28.0,28.0,0.613636,frankycpp_v1.8.exe,chess::Bitboard::operator~,bitboard.h,0x14026b0e7
chess::Move::operator==,0.011999,0.011999,0.0,0.0,140765000,19.3,19.3,0.319149,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x140262ee9
chess::Position::getLastMove,0.011999,0.011999,0.0,0.0,341430000,40.2,40.2,0.368421,frankycpp_v1.8.exe,chess::Position::getLastMove,Position.h,0x140262f7b
chess::Square::{ctor},0.011999,0.011999,0.0,0.0,86855000,42.3,42.3,0.655172,frankycpp_v1.8.exe,chess::Square::{ctor},square.h,0x14025b9c5
chess::colorOf,0.011999,0.011999,0.0,0.0,254575000,,,0.294118,frankycpp_v1.8.exe,chess::colorOf,piece.h,0x14025d622
chess::operator&,0.011999,0.011999,0.0,0.0,56905000,18.3,18.3,1.947368,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b26f
chess::operator&,0.011999,0.011999,0.0,0.0,155740000,,,0.288462,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a7c9
chess::operator-,0.011999,0.011999,0.0,0.0,134775000,48.3,48.3,0.355556,frankycpp_v1.8.exe,chess::operator-,value.h,0x140263c51
engine::Search::valueFromTt,0.011999,0.011999,0.0,0.0,83860000,,,0.678571,frankycpp_v1.8.exe,"engine::Search::valueFromTt(class chess::Value,enum chess::Depth)",Search.cpp,0x140221790
func@0x1400010e0,0.011999,0.011999,0.0,0.0,2995000,1.1,1.1,26.000000,intelppm.sys,func@0x1400010e0,[Unknown],0x1400010e0
std::clamp,0.011999,0.011999,0.0,0.0,257570000,44.0,44.0,0.279070,frankycpp_v1.8.exe,std::clamp,algorithm,0x140220581
chess::Bitboard::operator bool,0.010999,0.010999,0.0,0.0,131780000,29.5,29.5,0.636364,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026a68b
chess::Move::operator==,0.010999,0.010999,0.0,0.0,188685000,46.5,46.5,0.476190,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x1402211ce
chess::Position::getNextPlayer,0.010999,0.010999,0.0,0.0,59900000,,,1.000000,frankycpp_v1.8.exe,chess::Position::getNextPlayer,Position.h,0x1402630c3
chess::Position::getPieceBb,0.010999,0.010999,0.0,0.0,101830000,35.0,35.0,0.382353,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b3bc
chess::colorOf,0.010999,0.010999,0.0,0.0,23960000,12.7,12.7,1.625000,frankycpp_v1.8.exe,chess::colorOf,piece.h,0x1402610f1
chess::operator&,0.010999,0.010999,0.0,0.0,194675000,,,0.384615,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029e94e
chess::operator+,0.010999,0.010999,0.0,0.0,320465000,,,0.261682,frankycpp_v1.8.exe,chess::operator+,value.h,0x140221228
chess::operator+=,0.010999,0.010999,0.0,0.0,245590000,,,0.353659,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026ac23
chess::operator-,0.010999,0.010999,0.0,0.0,32945000,14.5,14.5,1.545455,frankycpp_v1.8.exe,chess::operator-,value.h,0x14022080e
chess::operator|,0.010999,0.010999,0.0,0.0,149750000,88.1,88.1,0.320000,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c410
"std::array<chess::HistoryState,1024>::operator[]",0.010999,0.010999,0.0,0.0,113810000,,,0.736842,frankycpp_v1.8.exe,"std::array<chess::HistoryState,1024>::operator[]",array,0x14025b9f8
"std::array<std::array<chess::Bitboard,64>,2>::operator[]",0.010999,0.010999,0.0,0.0,191680000,,,0.375000,frankycpp_v1.8.exe,"std::array<std::array<chess::Bitboard,64>,2>::operator[]",array,0x14026a7bb
std::countr_zero,0.010999,0.010999,0.0,0.0,134775000,32.2,32.2,0.400000,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a5b0
chess::Bitboard::operator bool,0.009999,0.009999,0.0,0.0,176705000,,,0.305085,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026a546
chess::Bitboard::operator&=,0.009999,0.009999,0.0,0.0,56905000,,,0.473684,frankycpp_v1.8.exe,chess::Bitboard::operator&=,bitboard.h,0x1402633ba
chess::Bitboard::operator|=,0.009999,0.009999,0.0,0.0,89850000,,,0.333333,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x140269a38
chess::Bitboard::operator|=,0.009999,0.009999,0.0,0.0,137770000,56.6,56.6,0.369565,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a054
chess::Bitboard::shifted,0.009999,0.009999,0.0,0.0,77870000,15.4,15.4,0.807692,frankycpp_v1.8.exe,chess::Bitboard::shifted,bitboard.h,0x140263537
chess::Bitboard::{ctor},0.009999,0.009999,0.0,0.0,155740000,,,0.365385,frankycpp_v1.8.exe,chess::Bitboard::{ctor},bitboard.h,0x14026ab03
chess::Move::operator==,0.009999,0.009999,0.0,0.0,116805000,29.9,29.9,0.384615,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x140262eca
chess::Move::{ctor},0.009999,0.009999,0.0,0.0,119800000,44.1,44.1,0.400000,frankycpp_v1.8.exe,chess::Move::{ctor},move.h,0x140264006
chess::Position::getOccupiedBb,0.009999,0.009999,0.0,0.0,65890000,23.4,23.4,0.681818,frankycpp_v1.8.exe,chess::Position::getOccupiedBb,Position.h,0x14026b3e5
chess::Position::getPieceBb,0.009999,0.009999,0.0,0.0,281530000,58.9,58.9,0.308511,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14029e95a
chess::Position::getPieceBb,0.009999,0.009999,0.0,0.0,218635000,55.6,55.6,0.205479,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026a7b8
chess::operator&,0.009999,0.009999,0.0,0.0,47920000,20.8,20.8,0.687500,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x140261331
chess::operator&,0.009999,0.009999,0.0,0.0,143760000,,,0.354167,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029e962
chess::operator+=,0.009999,0.009999,0.0,0.0,95840000,,,0.562500,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026b348
chess::operator+=,0.009999,0.009999,0.0,0.0,227620000,58.8,58.8,0.315789,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026a4cf
chess::operator-,0.009999,0.009999,0.0,0.0,131780000,22.9,22.9,0.386364,frankycpp_v1.8.exe,chess::operator-,value.h,0x1402639e4
chess::operator-,0.009999,0.009999,0.0,0.0,134775000,45.8,45.8,0.444444,frankycpp_v1.8.exe,chess::operator-,value.h,0x140263931
engine::Evaluator::valueFromScore,0.009999,0.009999,0.0,0.0,293510000,70.3,70.3,0.132653,frankycpp_v1.8.exe,engine::Evaluator::valueFromScore,Evaluator.cpp,0x14026998c
func@0x140256400,0.009999,0.009999,0.0,0.0,20965000,7.2,7.2,1.714286,ntoskrnl.exe,func@0x140256400,[Unknown],0x140256400
"std::array<chess::Move,128>::operator[]",0.009999,0.009999,0.0,0.0,11980000,2.9,2.9,6.250000,frankycpp_v1.8.exe,"std::array<chess::Move,128>::operator[]",array,0x140220cfb
"std::array<std::array<int,64>,64>::operator[]",0.009999,0.009999,0.0,0.0,116805000,41.7,41.7,0.384615,frankycpp_v1.8.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x140262f45
chess::Bitboard::operator bool,0.008999,0.008999,0.0,0.0,161730000,43.9,43.9,0.370370,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026b018
chess::Bitboard::operator bool,0.008999,0.008999,0.0,0.0,95840000,40.7,40.7,0.343750,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x140264054
chess::Bitboard::operator|=,0.008999,0.008999,0.0,0.0,122795000,30.5,30.5,0.439024,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a007
chess::Bitboard::popLSB,0.008999,0.008999,0.0,0.0,50915000,32.5,32.5,0.705882,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x140263ce4
chess::Color::iterator::operator++,0.008999,0.008999,0.0,0.0,65890000,27.8,27.8,0.636364,frankycpp_v1.8.exe,chess::Color::iterator::operator++,color.h,0x14026a21c
chess::Move::encode,0.008999,0.008999,0.0,0.0,125790000,29.5,29.5,0.238095,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x14026401e
chess::Move::encode,0.008999,0.008999,0.0,0.0,239600000,46.0,46.0,0.362500,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x14026343d
chess::Move::setValue,0.008999,0.008999,0.0,0.0,71880000,37.8,37.8,0.333333,frankycpp_v1.8.exe,chess::Move::setValue,move.h,0x140262ed2
chess::Position::getPieceBb,0.008999,0.008999,0.0,0.0,83860000,,,0.571429,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b211
chess::Rank::promotionFor,0.008999,0.008999,0.0,0.0,116805000,42.1,42.1,0.641026,frankycpp_v1.8.exe,chess::Rank::promotionFor,rank.h,0x1402637ff
chess::operator&,0.008999,0.008999,0.0,0.0,185690000,48.2,48.2,0.290323,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029e942
chess::operator&,0.008999,0.008999,0.0,0.0,275540000,,,0.195652,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14025c46d
chess::operator&,0.008999,0.008999,0.0,0.0,284525000,52.7,52.7,0.147368,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026aa8d
chess::operator&,0.008999,0.008999,0.0,0.0,128785000,56.4,56.4,0.302326,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b188
chess::operator&,0.008999,0.008999,0.0,0.0,38935000,,,0.384615,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026139a
chess::operator+,0.008999,0.008999,0.0,0.0,38935000,83.3,83.3,0.153846,frankycpp_v1.8.exe,chess::operator+,direction.h,0x14025c2e5
chess::operator|,0.008999,0.008999,0.0,0.0,260565000,38.0,38.0,0.390805,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14029ea08
chess::valueOf,0.008999,0.008999,0.0,0.0,158735000,,,0.320755,frankycpp_v1.8.exe,chess::valueOf,value.h,0x1402202c0
engine::Search::thread,0.008999,0.008999,0.0,0.0,53910000,13.1,13.1,1.000000,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x140220e4f
func@0x180010e40,0.008999,0.008999,0.0,0.0,2995000,0.0,0.0,12.000000,vcruntime140.dll,func@0x180010e40,[Unknown],0x180010e40
"std::_Atomic_storage<unsigned __int64,8>::load",0.008999,0.008999,0.0,0.0,20965000,17.4,17.4,1.285714,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x14026d6b7
"std::array<chess::Bitboard,8>::operator[]",0.008999,0.008999,0.0,0.0,119800000,39.7,39.7,0.500000,frankycpp_v1.8.exe,"std::array<chess::Bitboard,8>::operator[]",array,0x1402636ba
std::max,0.008999,0.008999,0.0,0.0,215640000,38.8,38.8,0.458333,frankycpp_v1.8.exe,std::max,utility,0x14029e8b5
std::min,0.008999,0.008999,0.0,0.0,107820000,33.8,33.8,0.472222,frankycpp_v1.8.exe,std::min,utility,0x140220437
chess::Bitboard::operator|=,0.007999,0.007999,0.0,0.0,131780000,36.6,36.6,0.522727,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a078
chess::Bitboard::operator|=,0.007999,0.007999,0.0,0.0,134775000,,,0.288889,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a3e9
chess::Bitboard::{ctor},0.007999,0.007999,0.0,0.0,158735000,68.3,68.3,0.396226,frankycpp_v1.8.exe,chess::Bitboard::{ctor},bitboard.h,0x14025c462
chess::Move::encode,0.007999,0.007999,0.0,0.0,68885000,40.7,40.7,0.608696,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x140263fa1
chess::Move::operator==,0.007999,0.007999,0.0,0.0,86855000,,,0.275862,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x1402200fb
chess::Square::pawnPush,0.007999,0.007999,0.0,0.0,179700000,45.2,45.2,0.350000,frankycpp_v1.8.exe,chess::Square::pawnPush,square.h,0x14025bd75
chess::operator&,0.007999,0.007999,0.0,0.0,116805000,29.1,29.1,0.333333,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a037
chess::operator+,0.007999,0.007999,0.0,0.0,110815000,,,0.513514,frankycpp_v1.8.exe,chess::operator+,value.h,0x140220315
chess::operator+=,0.007999,0.007999,0.0,0.0,83860000,32.4,32.4,0.392857,frankycpp_v1.8.exe,chess::operator+=,value.h,0x140269d74
chess::operator-,0.007999,0.007999,0.0,0.0,92845000,53.5,53.5,0.225806,frankycpp_v1.8.exe,chess::operator-,value.h,0x14029e8b0
chess::operator|,0.007999,0.007999,0.0,0.0,50915000,,,0.823529,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026b224
chess::operator|,0.007999,0.007999,0.0,0.0,74875000,39.0,39.0,0.520000,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026a5b8
chess::operator|,0.007999,0.007999,0.0,0.0,38935000,,,0.307692,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14016ca06
chess::operator|,0.007999,0.007999,0.0,0.0,125790000,56.1,56.1,0.190476,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c3fd
chess::operator~,0.007999,0.007999,0.0,0.0,32945000,,,1.090909,frankycpp_v1.8.exe,chess::operator~,color.h,0x1402215da
chess::typeOf,0.007999,0.007999,0.0,0.0,92845000,,,0.516129,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x1402633ff
chess::typeOf,0.007999,0.007999,0.0,0.0,101830000,50.0,50.0,0.617647,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14026340e
engine::Search::thread,0.007999,0.007999,0.0,0.0,101830000,42.4,42.4,0.264706,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x1402204b9
func@0x1402947e0,0.007999,0.007999,0.0,0.0,14975000,,,1.400000,ntoskrnl.exe,func@0x1402947e0,[Unknown],0x1402947e0
"std::array<std::array<int,64>,64>::operator[]",0.007999,0.007999,0.0,0.0,68885000,29.4,29.4,0.521739,frankycpp_v1.8.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x14025bd5f
std::countr_zero,0.007999,0.007999,0.0,0.0,74875000,39.3,39.3,0.520000,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a1d4
"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",0.007999,0.007999,0.0,0.0,5990000,14.8,14.8,3.000000,frankycpp_v1.8.exe,"std::unique_ptr<engine::PawnTT::Entry [0],std::default_delete<engine::PawnTT::Entry [0]> >::operator[]",memory,0x14026a2d6
chess::Bitboard::operator bool,0.007000,0.007000,0.0,0.0,101830000,36.8,36.8,0.382353,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x140269a64
chess::Bitboard::operator bool,0.007000,0.007000,0.0,0.0,92845000,45.5,45.5,0.419355,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026b06b
chess::Bitboard::operator bool,0.007000,0.007000,0.0,0.0,74875000,25.0,25.0,0.760000,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026abbf
chess::Bitboard::operator|=,0.007000,0.007000,0.0,0.0,170715000,49.2,49.2,0.105263,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14029e823
chess::Direction::pawnPush,0.007000,0.007000,0.0,0.0,140765000,,,0.191489,frankycpp_v1.8.exe,chess::Direction::pawnPush,direction.h,0x1402636a0
chess::Move::to,0.007000,0.007000,0.0,0.0,5990000,16.7,16.7,3.500000,frankycpp_v1.8.exe,chess::Move::to,move.h,0x1402610a2
chess::Move::value,0.007000,0.007000,0.0,0.0,65890000,44.7,44.7,0.318182,frankycpp_v1.8.exe,chess::Move::value,move.h,0x140262fc8
chess::Move::{ctor},0.007000,0.007000,0.0,0.0,44925000,53.7,53.7,0.600000,frankycpp_v1.8.exe,chess::Move::{ctor},move.h,0x140263f84
chess::Position::getKingSquare,0.007000,0.007000,0.0,0.0,545090000,100.0,100.0,0.082418,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x140269a05
chess::Position::getNextPlayer,0.007000,0.007000,0.0,0.0,80865000,21.2,21.2,0.407407,frankycpp_v1.8.exe,chess::Position::getNextPlayer,Position.h,0x140263dae
chess::Square::rank,0.007000,0.007000,0.0,0.0,80865000,33.1,33.1,0.259259,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026a79f
chess::Square::rank,0.007000,0.007000,0.0,0.0,74875000,45.0,45.0,0.520000,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026aac5
chess::Square::rank,0.007000,0.007000,0.0,0.0,26955000,16.1,16.1,0.555556,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026a1e2
chess::operator&,0.007000,0.007000,0.0,0.0,107820000,,,0.416667,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029e936
chess::operator&,0.007000,0.007000,0.0,0.0,107820000,67.6,67.6,0.222222,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x140263e2b
chess::operator&,0.007000,0.007000,0.0,0.0,110815000,36.8,36.8,0.675676,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a5fa
chess::operator+,0.007000,0.007000,0.0,0.0,110815000,45.7,45.7,0.378378,frankycpp_v1.8.exe,chess::operator+,value.h,0x140220d8c
chess::operator-,0.007000,0.007000,0.0,0.0,77870000,36.2,36.2,0.153846,frankycpp_v1.8.exe,chess::operator-,depth.h,0x14022044c
chess::operator-,0.007000,0.007000,0.0,0.0,0,2.9,2.9,,frankycpp_v1.8.exe,chess::operator-,value.h,0x140221354
chess::operator-=,0.007000,0.007000,0.0,0.0,26955000,22.9,22.9,1.222222,frankycpp_v1.8.exe,chess::operator-=,depth.h,0x14022047a
chess::operator>=,0.007000,0.007000,0.0,0.0,77870000,38.7,38.7,0.807692,frankycpp_v1.8.exe,chess::operator>=,value.h,0x14022162d
chess::operator^=,0.007000,0.007000,0.0,0.0,62895000,,,0.285714,frankycpp_v1.8.exe,chess::operator^=,bitboards.h,0x14029e7d2
chess::operator|,0.007000,0.007000,0.0,0.0,128785000,,,0.465116,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14025c5cd
chess::operator~,0.007000,0.007000,0.0,0.0,77870000,32.8,32.8,0.346154,frankycpp_v1.8.exe,chess::operator~,color.h,0x140263fd4
engine::Search::thread,0.007000,0.007000,0.0,0.0,0,0.0,0.0,,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x14022aaae
engine::TT::Entry::Entry,0.007000,0.007000,0.0,0.0,110815000,39.0,39.0,0.486486,frankycpp_v1.8.exe,engine::TT::Entry::Entry(void),TT.h,0x14026dd70
"std::array<int,64>::operator[]",0.007000,0.007000,0.0,0.0,53910000,,,0.333333,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x140220419
RtlFreeHeap,0.006000,0.006000,0.0,0.0,77870000,50.0,50.0,0.384615,ntdll.dll,RtlFreeHeap,[Unknown],0x180078ba0
chess::Bitboard::operator bool,0.006000,0.006000,0.0,0.0,149750000,,,0.220000,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x14026a6c2
chess::Bitboard::operator|=,0.006000,0.006000,0.0,0.0,77870000,,,0.346154,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x140269a55
chess::Bitboard::popLSB,0.006000,0.006000,0.0,0.0,95840000,39.5,39.5,0.718750,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x140263c05
chess::Color::sign,0.006000,0.006000,0.0,0.0,47920000,23.7,23.7,0.437500,frankycpp_v1.8.exe,chess::Color::sign,color.h,0x14026adf4
chess::Direction::pawnPush,0.006000,0.006000,0.0,0.0,14975000,26.7,26.7,1.200000,frankycpp_v1.8.exe,chess::Direction::pawnPush,direction.h,0x140263144
chess::Move::encode,0.006000,0.006000,0.0,0.0,41930000,,,0.714286,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x1402639db
chess::Move::operator==,0.006000,0.006000,0.0,0.0,104825000,,,0.457143,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x140260eff
chess::MoveGenerator::generateCastling,0.006000,0.006000,0.0,0.0,20965000,2.9,2.9,1.142857,frankycpp_v1.8.exe,"chess::MoveGenerator::generateCastling(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode)",MoveGenerator.cpp,0x140264080
chess::Position::getKingSquare,0.006000,0.006000,0.0,0.0,104825000,,,0.342857,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x14026a448
chess::operator&,0.006000,0.006000,0.0,0.0,38935000,37.1,37.1,0.769231,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x140263974
chess::operator+,0.006000,0.006000,0.0,0.0,191680000,,,0.515625,frankycpp_v1.8.exe,chess::operator+,value.h,0x140220311
chess::operator-,0.006000,0.006000,0.0,0.0,110815000,34.1,34.1,0.459459,frankycpp_v1.8.exe,chess::operator-,value.h,0x14029e795
chess::operator|,0.006000,0.006000,0.0,0.0,53910000,33.4,33.4,0.500000,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026a3b9
chess::operator~,0.006000,0.006000,0.0,0.0,23960000,9.2,9.2,1.625000,frankycpp_v1.8.exe,chess::operator~,color.h,0x14025c4df
chess::operator~,0.006000,0.006000,0.0,0.0,44925000,6.4,6.4,0.733333,frankycpp_v1.8.exe,chess::operator~,color.h,0x14026b20a
engine::Search::thread,0.006000,0.006000,0.0,0.0,101830000,22.2,22.2,0.705882,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x14021fef1
engine::Search::thread,0.006000,0.006000,0.0,0.0,5990000,31.8,31.8,1.500000,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x140221133
func@0x140340ba8,0.006000,0.006000,0.0,0.0,11980000,0.0,0.0,0.500000,ntoskrnl.exe,func@0x140340ba8,[Unknown],0x140340ba8
func@0x1406b1730,0.006000,0.006000,0.0,0.0,5990000,18.2,18.2,4.500000,ntoskrnl.exe,func@0x1406b1730,[Unknown],0x1406b1730
func@0x1800cfb60,0.006000,0.006000,0.0,0.0,23960000,18.2,18.2,0.500000,ntdll.dll,func@0x1800cfb60,[Unknown],0x1800cfb60
"std::array<engine::PlyInfo,128>::operator[]",0.006000,0.006000,0.0,0.0,71880000,,,0.833333,frankycpp_v1.8.exe,"std::array<engine::PlyInfo,128>::operator[]",array,0x14021ff0c
"std::array<int,64>::operator[]",0.006000,0.006000,0.0,0.0,53910000,,,0.666667,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x14022091a
"std::array<int,64>::operator[]",0.006000,0.006000,0.0,0.0,83860000,54.1,54.1,0.535714,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x1402204c5
"std::array<std::array<chess::Bitboard,64>,8>::operator[]",0.006000,0.006000,0.0,0.0,89850000,25.0,25.0,0.400000,frankycpp_v1.8.exe,"std::array<std::array<chess::Bitboard,64>,8>::operator[]",array,0x14026ab2e
std::min,0.006000,0.006000,0.0,0.0,38935000,62.5,62.5,0.307692,frankycpp_v1.8.exe,std::min,utility,0x14022041e
KeReleaseSpinLock,0.005000,0.005000,0.0,0.0,14975000,57.1,57.1,0.600000,ntoskrnl.exe,KeReleaseSpinLock,[Unknown],0x14024ee60
RtlCopyMemory,0.005000,0.005000,0.0,0.0,11980000,20.8,20.8,2.500000,ntoskrnl.exe,RtlCopyMemory,[Unknown],0x1406bf140
chess::Bitboard::popLSB,0.005000,0.005000,0.0,0.0,59900000,29.6,29.6,0.400000,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x140269fc0
chess::Direction::{ctor},0.005000,0.005000,0.0,0.0,95840000,52.3,52.3,0.312500,frankycpp_v1.8.exe,chess::Direction::{ctor},direction.h,0x1402636cd
chess::Move::encode,0.005000,0.005000,0.0,0.0,8985000,30.0,30.0,0.666667,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x140263732
chess::Move::from,0.005000,0.005000,0.0,0.0,11980000,20.0,20.0,1.000000,frankycpp_v1.8.exe,chess::Move::from,move.h,0x14025b9bf
chess::Position::getKingSquare,0.005000,0.005000,0.0,0.0,59900000,15.2,15.2,0.450000,frankycpp_v1.8.exe,chess::Position::getKingSquare,Position.h,0x14026adb9
chess::Position::getPieceBb,0.005000,0.005000,0.0,0.0,50915000,38.3,38.3,0.470588,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b107
chess::Square::rank,0.005000,0.005000,0.0,0.0,56905000,36.4,36.4,0.368421,frankycpp_v1.8.exe,chess::Square::rank,square.h,0x14026a1ea
chess::StaticMoveList<256>::push_back,0.005000,0.005000,0.0,0.0,116805000,34.8,34.8,0.333333,frankycpp_v1.8.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x14026390d
chess::operator&,0.005000,0.005000,0.0,0.0,50915000,35.5,35.5,1.058824,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x1402215e5
chess::operator&,0.005000,0.005000,0.0,0.0,8985000,23.5,23.5,1.333333,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x1402637d5
chess::operator&,0.005000,0.005000,0.0,0.0,92845000,37.7,37.7,0.580645,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026a088
chess::operator&,0.005000,0.005000,0.0,0.0,59900000,71.9,71.9,0.350000,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029ea59
chess::operator+,0.005000,0.005000,0.0,0.0,47920000,30.2,30.2,0.562500,frankycpp_v1.8.exe,chess::operator+,direction.h,0x14026a07c
chess::operator+=,0.005000,0.005000,0.0,0.0,2995000,37.5,37.5,3.000000,frankycpp_v1.8.exe,chess::operator+=,value.h,0x14026a59d
chess::operator-,0.005000,0.005000,0.0,0.0,41930000,,,0.714286,frankycpp_v1.8.exe,chess::operator-,value.h,0x14021f385
chess::operator|,0.005000,0.005000,0.0,0.0,83860000,,,0.750000,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026aec7
