Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
chess::Position::doMove,1.053930,1.053930,0.0,0.0,11306125000,32.2,32.2,0.503046,frankycpp_v1.8.exe,chess::Position::doMove(class chess::Move),Position.cpp,0x14025bcc0
engine::Search::thread,1.008933,1.008933,0.0,0.0,7810960000,26.1,26.1,0.707055,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x1402207e3
engine::Evaluator::threatEval,1.005933,1.005933,0.0,0.0,14693470000,46.8,46.8,0.367102,frankycpp_v1.8.exe,"engine::Evaluator::threatEval(class chess::Position const &,struct chess::Score &,class chess::Color)",Evaluator.cpp,0x14026b610
chess::Position::removePiece,0.874942,0.874942,0.0,0.0,10027260000,35.4,35.4,0.449223,frankycpp_v1.8.exe,chess::Position::removePiece(class chess::Square),Position.cpp,0x14025da60
chess::Position::putPiece,0.751950,0.751950,0.0,0.0,8772355000,39.3,39.3,0.465005,frankycpp_v1.8.exe,"chess::Position::putPiece(enum chess::Piece,class chess::Square)",Position.cpp,0x14025d950
chess::Position::isAttacked,0.718952,0.718952,0.0,0.0,10338740000,46.5,46.5,0.409328,frankycpp_v1.8.exe,"chess::Position::isAttacked(class chess::Square,class chess::Color)",Position.cpp,0x14025c520
"std::_Atomic_storage<unsigned __int64,8>::load",0.713953,0.713953,0.0,0.0,2416965000,13.2,13.2,1.607187,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140267927
engine::Evaluator::knightEval,0.664956,0.664956,0.0,0.0,10287825000,51.1,51.1,0.353421,frankycpp_v1.8.exe,"engine::Evaluator::knightEval(class chess::Position const &,struct chess::Score &,class chess::Color,class chess::Color,class chess::Square)",Evaluator.cpp,0x14026ab00
engine::Evaluator::bishopEval,0.661956,0.661956,0.0,0.0,9146730000,45.9,45.9,0.381139,frankycpp_v1.8.exe,engine::Evaluator::bishopEval,Evaluator.cpp,0x14026a9e8
engine::See::see,0.644957,0.644957,0.0,0.0,8287165000,45.4,45.4,0.406216,frankycpp_v1.8.exe,"engine::See::see(class chess::Position const &,class chess::Move)",See.cpp,0x14029eaf0
engine::PawnTT::probe,0.609960,0.609960,0.0,0.0,6657885000,36.3,36.3,0.505623,frankycpp_v1.8.exe,"engine::PawnTT::probe(unsigned __int64,int)",PawnTT.cpp,0x1402678f0
chess::MoveGenerator::generatePawnMoves,0.569962,0.569962,0.0,0.0,7454555000,40.2,40.2,0.414624,frankycpp_v1.8.exe,"chess::MoveGenerator::generatePawnMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool,class chess::Bitboard)",MoveGenerator.cpp,0x1402633e0
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.463969,0.463969,0.0,0.0,3962385000,27.9,27.9,0.643991,frankycpp_v1.8.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x140269150
"std::_Atomic_storage<unsigned __int64,8>::store",0.460969,0.460969,0.0,0.0,3749740000,20.9,20.9,0.615815,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14026d8ed
engine::Evaluator::queenEval,0.436971,0.436971,0.0,0.0,7143075000,51.8,51.8,0.331237,frankycpp_v1.8.exe,engine::Evaluator::queenEval,Evaluator.cpp,0x14026a7e9
chess::Position::undoMove,0.428972,0.428972,0.0,0.0,4154065000,35.0,35.0,0.534247,frankycpp_v1.8.exe,chess::Position::undoMove(void),Position.cpp,0x14025c1a0
chess::moveValueGreaterComparator::operator(),0.417972,0.417972,0.0,0.0,4255895000,31.0,31.0,0.500352,frankycpp_v1.8.exe,chess::moveValueGreaterComparator::operator(),move.h,0x1402370f0
std::_Unchecked_popcount<unsigned __int64>,0.415972,0.415972,0.0,0.0,4366710000,39.1,39.1,0.478052,frankycpp_v1.8.exe,std::_Unchecked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241850
func@0x1800126c0,0.404973,0.404973,0.0,0.0,8985000,1.2,1.2,249.666667,vcruntime140.dll,func@0x1800126c0,[Unknown],0x1800126c0
chess::Position::wasLegalMove,0.345977,0.345977,0.0,0.0,5774360000,53.5,53.5,0.321577,frankycpp_v1.8.exe,chess::Position::wasLegalMove(void),Position.cpp,0x14025ca10
chess::Position::hasCheck,0.340977,0.340977,0.0,0.0,1758065000,15.5,15.5,1.064736,frankycpp_v1.8.exe,chess::Position::hasCheck(void),Position.cpp,0x14025c800
engine::Evaluator::pawnEval,0.328978,0.328978,0.0,0.0,4669205000,49.6,49.6,0.354715,frankycpp_v1.8.exe,"engine::Evaluator::pawnEval(class chess::Position const &,struct chess::Score &)",Evaluator.cpp,0x14026a290
engine::TT::probe,0.316979,0.316979,0.0,0.0,1105155000,11.7,11.7,1.528455,frankycpp_v1.8.exe,"engine::TT::probe(unsigned __int64 const &,int)",TT.cpp,0x14026da40
"std::array<int,64>::operator[]",0.295980,0.295980,0.0,0.0,3992335000,40.6,40.6,0.378845,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x140263277
chess::Move::encode,0.293981,0.293981,0.0,0.0,3438260000,33.1,33.1,0.518293,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x140263f65
engine::See::attacksTo,0.290981,0.290981,0.0,0.0,4300820000,52.6,52.6,0.327994,frankycpp_v1.8.exe,"engine::See::attacksTo(class chess::Position const &,class chess::Square,class chess::Color)",See.cpp,0x14029ee60
chess::operator&,0.286981,0.286981,0.0,0.0,3635930000,36.0,36.0,0.432455,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b6c6
chess::MoveGenerator::generateKingMoves,0.277982,0.277982,0.0,0.0,2920125000,37.2,37.2,0.470769,frankycpp_v1.8.exe,"chess::MoveGenerator::generateKingMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool)",MoveGenerator.cpp,0x1402640d0
chess::Bitboard::shifted,0.274982,0.274982,0.0,0.0,4411635000,46.7,46.7,0.330618,frankycpp_v1.8.exe,chess::Bitboard::shifted,bitboard.h,0x1402634dd
chess::Bitboard::operator^=,0.271982,0.271982,0.0,0.0,3105815000,34.3,34.3,0.467695,frankycpp_v1.8.exe,chess::Bitboard::operator^=,bitboard.h,0x14025dab5
"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",0.262983,0.262983,0.0,0.0,3366380000,33.8,33.8,0.452847,frankycpp_v1.8.exe,"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, __int64, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x140264620
engine::See::revealedAttacks,0.244984,0.244984,0.0,0.0,3156730000,46.4,46.4,0.437381,frankycpp_v1.8.exe,"engine::See::revealedAttacks(class chess::Position const &,class chess::Square,class chess::Bitboard,class chess::Color)",See.cpp,0x14029efb0
chess::Bitboard::operator bool,0.243984,0.243984,0.0,0.0,3641920000,41.4,41.4,0.389803,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x140263f04
"std::array<unsigned __int64,64>::operator[]",0.241984,0.241984,0.0,0.0,2782355000,36.1,36.1,0.424112,frankycpp_v1.8.exe,"std::array<unsigned __int64,64>::operator[]",array,0x14025daa2
engine::Search::storeTt,0.235984,0.235984,0.0,0.0,2650575000,35.6,35.6,0.487006,frankycpp_v1.8.exe,"engine::Search::storeTt(class chess::Position const &,enum chess::Depth,enum chess::Depth,class chess::Move,class chess::Value,enum chess::ValueType,class chess::Value)",Search.cpp,0x1402218e0
"std::array<chess::Bitboard,64>::operator[]",0.215986,0.215986,0.0,0.0,2366050000,45.1,45.1,0.405063,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14016ca40
chess::makePiece,0.211986,0.211986,0.0,0.0,2048580000,34.4,34.4,0.557018,frankycpp_v1.8.exe,chess::makePiece,piece.h,0x14026b27c
std::_Countr_zero_tzcnt<unsigned __int64>,0.193987,0.193987,0.0,0.0,2488845000,40.3,40.3,0.432010,frankycpp_v1.8.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x1402658b0
chess::Square::{ctor},0.192987,0.192987,0.0,0.0,3075865000,39.2,39.2,0.351509,frankycpp_v1.8.exe,chess::Square::{ctor},square.h,0x14025c885
engine::TT::Entry::{ctor},0.181988,0.181988,0.0,0.0,404325000,7.1,7.1,2.481481,frankycpp_v1.8.exe,engine::TT::Entry::{ctor},TT.h,0x14026da8e
chess::Position::movePiece,0.180988,0.180988,0.0,0.0,2066550000,34.2,34.2,0.440580,frankycpp_v1.8.exe,"chess::Position::movePiece(class chess::Square,class chess::Square)",Position.cpp,0x14025d920
chess::operator<,0.162989,0.162989,0.0,0.0,1991675000,30.2,30.2,0.424060,frankycpp_v1.8.exe,chess::operator<,rank.h,0x14026b264
engine::Search::sendSearchUpdateToUci,0.161989,0.161989,0.0,0.0,386355000,9.2,9.2,2.147287,frankycpp_v1.8.exe,engine::Search::sendSearchUpdateToUci(void),Search.cpp,0x14022acb0
chess::MoveGenerator::isPseudoLegal,0.160989,0.160989,0.0,0.0,1162060000,27.4,27.4,0.708763,frankycpp_v1.8.exe,"chess::MoveGenerator::isPseudoLegal(class chess::Position const &,class chess::Move)",MoveGenerator.cpp,0x1402613c0
chess::operator*,0.158989,0.158989,0.0,0.0,2093505000,41.1,41.1,0.427754,frankycpp_v1.8.exe,chess::operator*,value.h,0x14026a1b5
chess::Bitboard::shifted,0.155990,0.155990,0.0,0.0,1689180000,31.7,31.7,0.475177,frankycpp_v1.8.exe,chess::Bitboard::shifted(class chess::Direction),bitboard.h,0x1402656a0
std::countr_zero,0.155990,0.155990,0.0,0.0,2036600000,43.2,43.2,0.486765,frankycpp_v1.8.exe,std::countr_zero,bit,0x140263eb2
chess::Move::operator==,0.151990,0.151990,0.0,0.0,2524785000,42.3,42.3,0.358244,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x1402632e6
engine::PawnTT::Entry::Entry,0.144990,0.144990,0.0,0.0,2180360000,55.4,55.4,0.348901,frankycpp_v1.8.exe,engine::PawnTT::Entry::Entry(struct engine::PawnTT::Entry const &),PawnTT.cpp,0x140266910
chess::Bitboard::operator|=,0.139991,0.139991,0.0,0.0,1617300000,35.9,35.9,0.509259,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14025d9a2
chess::Position::getPiece,0.136991,0.136991,0.0,0.0,1832940000,35.8,35.8,0.428105,frankycpp_v1.8.exe,chess::Position::getPiece,Position.h,0x14026b275
engine::TT::getClusterIndex,0.129991,0.129991,0.0,0.0,757735000,18.6,18.6,0.980237,frankycpp_v1.8.exe,engine::TT::getClusterIndex,TT.h,0x14026da6a
std::popcount,0.129991,0.129991,0.0,0.0,1802990000,40.5,40.5,0.380399,frankycpp_v1.8.exe,std::popcount,bit,0x14026b6df
chess::typeOf,0.122992,0.122992,0.0,0.0,1425620000,29.6,29.6,0.531513,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14025da84
engine::See::getLeastValuablePiece,0.119992,0.119992,0.0,0.0,2267215000,58.9,58.9,0.262880,frankycpp_v1.8.exe,"engine::See::getLeastValuablePiece(class chess::Position const &,class chess::Bitboard,class chess::Color)",See.cpp,0x14029ede0
engine::TT::prefetch,0.117992,0.117992,0.0,0.0,1704155000,49.4,49.4,0.367311,frankycpp_v1.8.exe,engine::TT::prefetch,TT.h,0x1402207cd
chess::Move::encode,0.116992,0.116992,0.0,0.0,1314805000,37.2,37.2,0.510251,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x14026403d
"std::array<chess::Value,25>::operator[]",0.112993,0.112993,0.0,0.0,1683190000,38.3,38.3,0.361210,frankycpp_v1.8.exe,"std::array<chess::Value,25>::operator[]",array,0x140263f59
chess::Move::operator==,0.111993,0.111993,0.0,0.0,1835935000,51.7,51.7,0.331158,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x1402201b8
chess::MoveGenerator::resetOnDemand,0.109993,0.109993,0.0,0.0,619965000,27.8,27.8,0.893720,frankycpp_v1.8.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x140221291
std::countr_zero,0.109993,0.109993,0.0,0.0,985355000,37.2,37.2,0.586626,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a7e1
chess::StaticMoveList<256>::push_back,0.106993,0.106993,0.0,0.0,1272875000,36.0,36.0,0.538824,frankycpp_v1.8.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140264046
chess::Position::attacksTo,0.102993,0.102993,0.0,0.0,1455570000,47.3,47.3,0.393004,frankycpp_v1.8.exe,"chess::Position::attacksTo(class chess::Square,class chess::Color)",Position.cpp,0x14025c6b0
chess::operator++,0.101993,0.101993,0.0,0.0,1045255000,33.4,33.4,0.512894,frankycpp_v1.8.exe,chess::operator++,piecetype.h,0x140264099
chess::Position::getLastMove,0.100993,0.100993,0.0,0.0,1377700000,39.6,39.6,0.406522,frankycpp_v1.8.exe,chess::Position::getLastMove,Position.h,0x1402632b0
chess::Bitboard::popLSB,0.097994,0.097994,0.0,0.0,730780000,24.8,24.8,0.762295,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x14026b820
engine::PawnTT::put,0.096994,0.096994,0.0,0.0,290515000,5.5,5.5,1.721649,frankycpp_v1.8.exe,"engine::PawnTT::put(struct engine::PawnTT::Entry *,unsigned __int64,struct chess::Score,class chess::Bitboard,class chess::Bitboard,int)",PawnTT.cpp,0x140267700
chess::operator<,0.095994,0.095994,0.0,0.0,1644255000,50.1,50.1,0.346084,frankycpp_v1.8.exe,chess::operator<,value.h,0x14029ec88
"std::array<chess::Move,64>::operator[]",0.095994,0.095994,0.0,0.0,1644255000,43.9,43.9,0.256831,frankycpp_v1.8.exe,"std::array<chess::Move,64>::operator[]",array,0x1402632e4
chess::Bitboard::operator|=,0.094994,0.094994,0.0,0.0,1425620000,49.4,49.4,0.401261,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026ab3b
engine::Search::goodCapture,0.094994,0.094994,0.0,0.0,1138100000,33.2,33.2,0.452632,frankycpp_v1.8.exe,"engine::Search::goodCapture(class chess::Position const &,class chess::Move,bool)",Search.cpp,0x1402217a0
std::countr_zero,0.092994,0.092994,0.0,0.0,2863220000,91.7,91.7,0.169456,frankycpp_v1.8.exe,std::countr_zero,bit,0x140269ea0
_security_check_cookie,0.091994,0.091994,0.0,0.0,572045000,18.0,18.0,0.806283,frankycpp_v1.8.exe,_security_check_cookie,amdsecgs.asm,0x14061a1c0
chess::Position::checkRepetitions,0.090994,0.090994,0.0,0.0,329450000,11.5,11.5,1.554545,frankycpp_v1.8.exe,chess::Position::checkRepetitions(int),Position.cpp,0x14025cc10
"std::array<int,64>::operator[]",0.089994,0.089994,0.0,0.0,1782025000,,,0.238655,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x14026a88d
chess::Value::{ctor},0.086994,0.086994,0.0,0.0,877535000,30.0,30.0,0.450512,frankycpp_v1.8.exe,chess::Value::{ctor},value.h,0x14029f050
chess::Position::getPieceBb,0.085994,0.085994,0.0,0.0,814640000,30.5,30.5,0.507353,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b6bb
chess::operator+,0.085994,0.085994,0.0,0.0,1105155000,33.8,33.8,0.441734,frankycpp_v1.8.exe,chess::operator+,value.h,0x14026a1e1
std::countr_zero,0.085994,0.085994,0.0,0.0,2848245000,82.6,82.6,0.156677,frankycpp_v1.8.exe,std::countr_zero,bit,0x140269e60
chess::operator&,0.084994,0.084994,0.0,0.0,979365000,,,0.486239,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b8e8
engine::Search::checkDrawRepAnd50,0.082994,0.082994,0.0,0.0,122795000,7.3,7.3,3.195122,frankycpp_v1.8.exe,"engine::Search::checkDrawRepAnd50(class chess::Position const &,int)",Search.cpp,0x140225d10
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.081995,0.081995,0.0,0.0,1904820000,61.8,61.8,0.251572,frankycpp_v1.8.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x1402214ab
chess::Move::to,0.079995,0.079995,0.0,0.0,1045255000,39.8,39.8,0.404011,frankycpp_v1.8.exe,chess::Move::to,move.h,0x140220459
chess::Move::stripped,0.078995,0.078995,0.0,0.0,1027285000,35.1,35.1,0.425656,frankycpp_v1.8.exe,chess::Move::stripped,move.h,0x140263200
chess::Color::sign,0.077995,0.077995,0.0,0.0,1084190000,47.9,47.9,0.298343,frankycpp_v1.8.exe,chess::Color::sign,color.h,0x140263598
std::ranges::_Partition_by_median_guess_common,0.076995,0.076995,0.0,0.0,401330000,15.8,15.8,1.074627,frankycpp_v1.8.exe,std::ranges::_Partition_by_median_guess_common,algorithm,0x14026467f
chess::MoveGenerator::resetOnDemand,0.075995,0.075995,0.0,0.0,916470000,29.2,29.2,0.421569,frankycpp_v1.8.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x1402200e3
chess::StaticMoveList<256>::push_back,0.073995,0.073995,0.0,0.0,706820000,31.5,31.5,0.461864,frankycpp_v1.8.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140263f8a
chess::operator&,0.073995,0.073995,0.0,0.0,955405000,36.4,36.4,0.429467,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b38f
chess::operator&,0.073995,0.073995,0.0,0.0,1506485000,67.0,67.0,0.256461,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029ef67
chess::operator&,0.071995,0.071995,0.0,0.0,1012310000,50.6,50.6,0.319527,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14025c96a
chess::typeOf,0.071995,0.071995,0.0,0.0,1159065000,36.0,36.0,0.387597,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x140263f6e
"std::array<chess::Bitboard,64>::operator[]",0.071995,0.071995,0.0,0.0,685855000,30.6,30.6,0.550218,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14025c53f
"std::_Atomic_storage<unsigned __int64,8>::store",0.070995,0.070995,0.0,0.0,637935000,22.8,22.8,0.624413,frankycpp_v1.8.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14026d95f
"std::array<std::array<chess::Move,64>,64>::operator[]",0.070995,0.070995,0.0,0.0,847585000,41.9,41.9,0.310954,frankycpp_v1.8.exe,"std::array<std::array<chess::Move,64>,64>::operator[]",array,0x1402632e0
chess::operator&,0.068995,0.068995,0.0,0.0,1554405000,54.9,54.9,0.292871,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026aeb5
"std::array<chess::Bitboard,64>::operator[]",0.068995,0.068995,0.0,0.0,1153075000,,,0.353247,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14026ab1e
"std::array<std::array<unsigned __int64,64>,16>::operator[]",0.068995,0.068995,0.0,0.0,464225000,22.4,22.4,0.838710,frankycpp_v1.8.exe,"std::array<std::array<unsigned __int64,64>,16>::operator[]",array,0x14025da9b
chess::Bitboard::operator|=,0.067995,0.067995,0.0,0.0,1036270000,39.2,39.2,0.401734,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14025d996
chess::operator&,0.067995,0.067995,0.0,0.0,694840000,37.9,37.9,0.482759,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b546
std::atomic<bool>::operator bool,0.067995,0.067995,0.0,0.0,610980000,27.6,27.6,0.544118,frankycpp_v1.8.exe,std::atomic<bool>::operator bool,atomic,0x140225c94
chess::Bitboard::operator|=,0.066996,0.066996,0.0,0.0,1012310000,49.5,49.5,0.343195,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x140269ea8
std::countr_zero,0.065996,0.065996,0.0,0.0,1090180000,35.4,35.4,0.291209,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026b310
chess::Value::operator int,0.064996,0.064996,0.0,0.0,706820000,39.2,39.2,0.478814,frankycpp_v1.8.exe,chess::Value::operator int,value.h,0x14025db39
chess::Bitboard::operator bool,0.061996,0.061996,0.0,0.0,1371710000,53.4,53.4,0.259825,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x140263e95
chess::operator&,0.061996,0.061996,0.0,0.0,925455000,51.8,51.8,0.368932,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14025c56c
chess::operator|,0.061996,0.061996,0.0,0.0,724790000,43.2,43.2,0.475207,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14026b645
std::optional<engine::TT::Entry>::{ctor},0.061996,0.061996,0.0,0.0,125790000,7.3,7.3,2.642857,frankycpp_v1.8.exe,std::optional<engine::TT::Entry>::{ctor},optional,0x14026dab7
std::countr_zero,0.060996,0.060996,0.0,0.0,554075000,31.6,31.6,0.491892,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026b825
chess::operator&,0.059996,0.059996,0.0,0.0,892510000,42.3,42.3,0.325503,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14025c5bc
std::min,0.059996,0.059996,0.0,0.0,787685000,33.0,33.0,0.448669,frankycpp_v1.8.exe,std::min,utility,0x14026b4f1
chess::operator&,0.058996,0.058996,0.0,0.0,697835000,24.2,24.2,0.493562,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b57d
std::popcount,0.057996,0.057996,0.0,0.0,536105000,,,0.463687,frankycpp_v1.8.exe,std::popcount,bit,0x14026b677
