Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
chess::Bitboard::shifted,0.150990,0.150990,0.0,0.0,1584355000,35.7,35.7,0.468809,frankycpp_v1.8.exe,chess::Bitboard::shifted(class chess::Direction),bitboard.h,0x140265360
engine::Search::sendSearchUpdateToUci,0.149990,0.149990,0.0,0.0,305490000,6.4,6.4,2.656863,frankycpp_v1.8.exe,engine::Search::sendSearchUpdateToUci(void),Search.cpp,0x14022aa80
chess::operator*,0.146990,0.146990,0.0,0.0,1638265000,39.4,39.4,0.396709,frankycpp_v1.8.exe,chess::operator*,value.h,0x140269d85
std::_Countr_zero_tzcnt<unsigned __int64>,0.143990,0.143990,0.0,0.0,1713140000,36.4,36.4,0.534965,frankycpp_v1.8.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140265570
chess::Move::operator==,0.142991,0.142991,0.0,0.0,2147415000,41.2,41.2,0.397490,frankycpp_v1.8.exe,chess::Move::operator==,PVTable.h,0x140262fa6
std::countr_zero,0.142991,0.142991,0.0,0.0,1761060000,41.2,41.2,0.409864,frankycpp_v1.8.exe,std::countr_zero,bit,0x140263b72
chess::operator<,0.141991,0.141991,0.0,0.0,1362725000,35.8,35.8,0.443956,frankycpp_v1.8.exe,chess::operator<,rank.h,0x14026ae34
std::popcount,0.140991,0.140991,0.0,0.0,2189345000,44.0,44.0,0.352941,frankycpp_v1.8.exe,std::popcount,bit,0x14026b2af
chess::Square::{ctor},0.139991,0.139991,0.0,0.0,2491840000,47.8,47.8,0.352163,frankycpp_v1.8.exe,chess::Square::{ctor},square.h,0x14025c545
engine::Search::storeTt,0.126992,0.126992,0.0,0.0,2054570000,50.5,50.5,0.373178,frankycpp_v1.8.exe,"engine::Search::storeTt(class chess::Position const &,enum chess::Depth,enum chess::Depth,class chess::Move,class chess::Value,enum chess::ValueType,class chess::Value)",Search.cpp,0x1402216f0
chess::StaticMoveList<256>::push_back,0.124992,0.124992,0.0,0.0,1248915000,34.6,34.6,0.486811,frankycpp_v1.8.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140263d06
engine::TT::Entry::{ctor},0.123992,0.123992,0.0,0.0,119800000,4.3,4.3,4.425000,frankycpp_v1.8.exe,engine::TT::Entry::{ctor},TT.h,0x14026d60f
chess::Position::getPiece,0.122992,0.122992,0.0,0.0,1302825000,34.8,34.8,0.563218,frankycpp_v1.8.exe,chess::Position::getPiece,Position.h,0x14026ae45
chess::Move::encode,0.112993,0.112993,0.0,0.0,1215970000,38.1,38.1,0.435961,frankycpp_v1.8.exe,chess::Move::encode,move.h,0x140263cfd
engine::TT::prefetch,0.111993,0.111993,0.0,0.0,1680195000,48.4,48.4,0.326203,frankycpp_v1.8.exe,engine::TT::prefetch,TT.h,0x1402205ee
engine::See::getLeastValuablePiece,0.109993,0.109993,0.0,0.0,1847915000,54.7,54.7,0.303079,frankycpp_v1.8.exe,"engine::See::getLeastValuablePiece(class chess::Position const &,class chess::Bitboard,class chess::Color)",See.cpp,0x14029e910
chess::operator+=,0.096994,0.096994,0.0,0.0,272545000,14.4,14.4,1.450549,frankycpp_v1.8.exe,chess::operator+=,value.h,0x140269ecb
engine::Search::goodCapture,0.096994,0.096994,0.0,0.0,1296835000,41.6,41.6,0.424942,frankycpp_v1.8.exe,"engine::Search::goodCapture(class chess::Position const &,class chess::Move,bool)",Search.cpp,0x1402215b0
chess::Position::getPieceBb,0.094994,0.094994,0.0,0.0,1051245000,32.3,32.3,0.461538,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x14026b28b
chess::Bitboard::operator|=,0.092994,0.092994,0.0,0.0,1045255000,45.0,45.0,0.418338,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14025d662
chess::Position::attacksTo,0.091994,0.091994,0.0,0.0,1320795000,52.9,52.9,0.399093,frankycpp_v1.8.exe,"chess::Position::attacksTo(class chess::Square,class chess::Color)",Position.cpp,0x14025c370
"std::array<chess::Value,25>::operator[]",0.091994,0.091994,0.0,0.0,1239930000,41.8,41.8,0.420290,frankycpp_v1.8.exe,"std::array<chess::Value,25>::operator[]",array,0x140263c19
chess::Position::checkRepetitions,0.089994,0.089994,0.0,0.0,179700000,7.7,7.7,2.616667,frankycpp_v1.8.exe,chess::Position::checkRepetitions(int),Position.cpp,0x14025c8d0
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.089994,0.089994,0.0,0.0,1398665000,52.5,52.5,0.346895,frankycpp_v1.8.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x1402212bb
chess::operator<,0.088994,0.088994,0.0,0.0,1302825000,57.5,57.5,0.312644,frankycpp_v1.8.exe,chess::operator<,value.h,0x14029e7b8
func@0x1400e34a0,0.088994,0.088994,0.0,0.0,0,0.4,0.4,,nvlddmkm.sys,func@0x1400e34a0,[Unknown],0x1400e34a0
chess::typeOf,0.085994,0.085994,0.0,0.0,1198000000,39.2,39.2,0.485000,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14025d744
chess::Value::{ctor},0.081995,0.081995,0.0,0.0,1012310000,36.8,36.8,0.378698,frankycpp_v1.8.exe,chess::Value::{ctor},value.h,0x14029eb80
chess::Position::getLastMove,0.079995,0.079995,0.0,0.0,1230945000,42.2,42.2,0.401460,frankycpp_v1.8.exe,chess::Position::getLastMove,Position.h,0x140262f70
chess::operator++,0.079995,0.079995,0.0,0.0,943425000,39.5,39.5,0.374603,frankycpp_v1.8.exe,chess::operator++,piecetype.h,0x140263d59
chess::MoveGenerator::resetOnDemand,0.078995,0.078995,0.0,0.0,482195000,24.9,24.9,0.888199,frankycpp_v1.8.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14022109e
chess::operator+,0.074995,0.074995,0.0,0.0,850580000,38.9,38.9,0.503521,frankycpp_v1.8.exe,chess::operator+,value.h,0x140269db1
_security_check_cookie,0.073995,0.073995,0.0,0.0,437270000,21.4,21.4,0.910959,frankycpp_v1.8.exe,_security_check_cookie,amdsecgs.asm,0x140619cf0
std::countr_zero,0.073995,0.073995,0.0,0.0,2297165000,100.0,100.0,0.187744,frankycpp_v1.8.exe,std::countr_zero,bit,0x140269a70
chess::StaticMoveList<256>::push_back,0.070995,0.070995,0.0,0.0,646920000,36.4,36.4,0.486111,frankycpp_v1.8.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140263c4a
std::countr_zero,0.070995,0.070995,0.0,0.0,682860000,37.7,37.7,0.460526,frankycpp_v1.8.exe,std::countr_zero,bit,0x14026a3b1
std::ranges::_Partition_by_median_guess_common,0.069995,0.069995,0.0,0.0,380365000,14.9,14.9,0.968504,frankycpp_v1.8.exe,std::ranges::_Partition_by_median_guess_common,algorithm,0x14026433f
chess::Position::isCapturingMove,0.068995,0.068995,0.0,0.0,1024290000,45.1,45.1,0.309942,frankycpp_v1.8.exe,chess::Position::isCapturingMove,Position.h,0x140220264
chess::operator~,0.068995,0.068995,0.0,0.0,685855000,39.7,39.7,0.397380,frankycpp_v1.8.exe,chess::operator~,color.h,0x140220264
"std::array<chess::Move,64>::operator[]",0.068995,0.068995,0.0,0.0,1060230000,38.2,38.2,0.420904,frankycpp_v1.8.exe,"std::array<chess::Move,64>::operator[]",array,0x140262fa4
std::countr_zero,0.067995,0.067995,0.0,0.0,2378030000,92.9,92.9,0.130982,frankycpp_v1.8.exe,std::countr_zero,bit,0x140269a30
chess::Attacks::detail::Magic::index,0.066996,0.066996,0.0,0.0,572045000,42.3,42.3,0.345550,frankycpp_v1.8.exe,chess::Attacks::detail::Magic::index,attacks.h,0x14016c985
chess::operator&,0.066996,0.066996,0.0,0.0,1473540000,63.4,63.4,0.276423,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026aa85
chess::operator&,0.065996,0.065996,0.0,0.0,1470545000,71.5,71.5,0.250509,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14029ea97
chess::operator&,0.064996,0.064996,0.0,0.0,569050000,28.0,28.0,0.573684,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b27d
chess::operator|,0.064996,0.064996,0.0,0.0,1102160000,74.1,74.1,0.274457,frankycpp_v1.8.exe,chess::operator|,bitboard.h,0x14029ea8c
engine::Search::checkDrawRepAnd50,0.064996,0.064996,0.0,0.0,41930000,5.4,5.4,6.428571,frankycpp_v1.8.exe,"engine::Search::checkDrawRepAnd50(class chess::Position const &,int)",Search.cpp,0x140225ae0
chess::operator&,0.063996,0.063996,0.0,0.0,943425000,39.4,39.4,0.336508,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x140220268
chess::Move::stripped,0.062996,0.062996,0.0,0.0,850580000,38.8,38.8,0.411972,frankycpp_v1.8.exe,chess::Move::stripped,move.h,0x140262ec0
chess::Bitboard::operator|=,0.061996,0.061996,0.0,0.0,730780000,40.9,40.9,0.385246,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14026a70b
chess::Bitboard::popLSB,0.061996,0.061996,0.0,0.0,548085000,23.2,23.2,0.737705,frankycpp_v1.8.exe,chess::Bitboard::popLSB,bitboard.h,0x14026b3f0
chess::typeOf,0.061996,0.061996,0.0,0.0,856570000,36.5,36.5,0.465035,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x140263c2e
chess::operator&,0.059996,0.059996,0.0,0.0,853575000,62.1,62.1,0.329825,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14025c62a
func@0x140414020,0.058996,0.058996,0.0,0.0,0,0.8,0.8,,ntoskrnl.exe,func@0x140414020,[Unknown],0x140414020
engine::PawnTT::put,0.057996,0.057996,0.0,0.0,80865000,3.6,3.6,3.851852,frankycpp_v1.8.exe,"engine::PawnTT::put(struct engine::PawnTT::Entry *,unsigned __int64,struct chess::Score,class chess::Bitboard,class chess::Bitboard)",PawnTT.cpp,0x140267360
"std::array<int,64>::operator[]",0.057996,0.057996,0.0,0.0,1218965000,,,0.248157,frankycpp_v1.8.exe,"std::array<int,64>::operator[]",array,0x14026a45d
chess::Move::from,0.054996,0.054996,0.0,0.0,967385000,57.0,57.0,0.278638,frankycpp_v1.8.exe,chess::Move::from,move.h,0x14021ffed
chess::MoveGenerator::isPseudoLegal,0.054996,0.054996,0.0,0.0,248585000,14.8,14.8,1.108434,frankycpp_v1.8.exe,"chess::MoveGenerator::isPseudoLegal(class chess::Position const &,class chess::Move)",MoveGenerator.cpp,0x140261080
"std::array<std::array<chess::Move,64>,64>::operator[]",0.054996,0.054996,0.0,0.0,697835000,48.1,48.1,0.420601,frankycpp_v1.8.exe,"std::array<std::array<chess::Move,64>,64>::operator[]",array,0x140262fa0
chess::Position::getPieceBb,0.053996,0.053996,0.0,0.0,613975000,37.8,37.8,0.360976,frankycpp_v1.8.exe,chess::Position::getPieceBb,Position.h,0x140263b40
chess::operator&,0.052996,0.052996,0.0,0.0,910480000,36.8,36.8,0.342105,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026af5f
"std::array<chess::Bitboard,64>::operator[]",0.052996,0.052996,0.0,0.0,542095000,27.2,27.2,0.569061,frankycpp_v1.8.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14025c1ff
chess::operator<<,0.051997,0.051997,0.0,0.0,898500000,42.3,42.3,0.270000,frankycpp_v1.8.exe,chess::operator<<,bitboard.h,0x14026af5a
"std::_Atomic_reinterpret_as<__int64,unsigned __int64>",0.051997,0.051997,0.0,0.0,260565000,8.1,8.1,1.103448,frankycpp_v1.8.exe,"std::_Atomic_reinterpret_as<__int64,unsigned __int64>(unsigned __int64 const & __ptr64)",atomic,0x140268c00
chess::Value::isCheckMate,0.049997,0.049997,0.0,0.0,631945000,47.6,47.6,0.412322,frankycpp_v1.8.exe,chess::Value::isCheckMate,value.h,0x140221754
chess::operator&,0.049997,0.049997,0.0,0.0,599000000,30.8,30.8,0.410000,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14026b116
chess::Bitboard::operator bool,0.048997,0.048997,0.0,0.0,1021295000,53.5,53.5,0.310850,frankycpp_v1.8.exe,chess::Bitboard::operator bool,bitboard.h,0x140263b55
chess::Bitboard::operator|=,0.048997,0.048997,0.0,0.0,631945000,41.1,41.1,0.459716,frankycpp_v1.8.exe,chess::Bitboard::operator|=,bitboard.h,0x14025d656
chess::Value::operator int,0.048997,0.048997,0.0,0.0,515140000,33.7,33.7,0.459302,frankycpp_v1.8.exe,chess::Value::operator int,value.h,0x14025d7f9
chess::operator&,0.048997,0.048997,0.0,0.0,667885000,61.7,61.7,0.475336,frankycpp_v1.8.exe,chess::operator&,bitboard.h,0x14025c22c
chess::typeOf,0.048997,0.048997,0.0,0.0,646920000,,,0.263889,frankycpp_v1.8.exe,chess::typeOf,piece.h,0x14022121b
engine::Search::thread,0.048997,0.048997,0.0,0.0,50915000,4.1,4.1,4.529412,frankycpp_v1.8.exe,engine::Search::thread,Search.h,0x140220e4f
engine::TT::prefetch,0.048997,0.048997,0.0,0.0,467220000,32.7,32.7,0.557692,frankycpp_v1.8.exe,engine::TT::prefetch,TT.h,0x1402212b3
