Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
engine::Evaluator::pieceEval,1.214919,1.214919,0.0,0.0,12360365000,35.4,35.4,0.511510,frankycpp_v1.5.exe,"engine::Evaluator::pieceEval(class chess::Position const &,struct chess::Score &,class chess::Color,enum chess::PieceType)",Evaluator.cpp,0x140248df0
chess::MoveGenerator::updateSortValues,1.188921,1.188921,0.0,0.0,13974670000,38.1,38.1,0.451136,frankycpp_v1.5.exe,"chess::MoveGenerator::updateSortValues(class chess::Position const &,class chess::StaticMoveList<256> *)",MoveGenerator.cpp,0x1402426a0
"std::ranges::_Insertion_sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",1.164922,1.164922,0.0,0.0,10877840000,28.4,28.4,0.549009,frankycpp_v1.5.exe,"std::ranges::_Insertion_sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x14021b030
engine::Search::thread,1.118925,1.118925,0.0,0.0,8499810000,28.2,28.2,0.689218,frankycpp_v1.5.exe,engine::Search::thread,Search.h,0x14020c6dd
chess::MoveGenerator::getNextPseudoLegalMove,1.109926,1.109926,0.0,0.0,15624915000,47.7,47.7,0.360169,frankycpp_v1.5.exe,"chess::MoveGenerator::getNextPseudoLegalMove(class chess::Position const &,enum chess::GenMode,bool)",MoveGenerator.cpp,0x140240620
chess::Position::givesCheck,1.095927,1.095927,0.0,0.0,15759690000,51.4,51.4,0.346066,frankycpp_v1.5.exe,chess::Position::givesCheck(class chess::Move),Position.cpp,0x14023bc40
chess::MoveGenerator::fillOnDemandMoveList,1.084928,1.084928,0.0,0.0,13103125000,43.3,43.3,0.394743,frankycpp_v1.5.exe,"chess::MoveGenerator::fillOnDemandMoveList(class chess::Position const &,enum chess::GenMode,bool)",MoveGenerator.cpp,0x140242350
engine::Search::thread,0.998933,0.998933,0.0,0.0,8670525000,32.4,32.4,0.600345,frankycpp_v1.5.exe,engine::Search::thread,Search.h,0x14020bad7
chess::MoveGenerator::generateMoves,0.901940,0.901940,0.0,0.0,11959035000,41.4,41.4,0.437015,frankycpp_v1.5.exe,"chess::MoveGenerator::generateMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool,class chess::Bitboard)",MoveGenerator.cpp,0x140243300
engine::Evaluator::kingEval,0.880941,0.880941,0.0,0.0,14328080000,50.1,50.1,0.316472,frankycpp_v1.5.exe,"engine::Evaluator::kingEval(class chess::Position const &,struct chess::Score &,class chess::Color)",Evaluator.cpp,0x140249640
engine::Evaluator::evaluate,0.821945,0.821945,0.0,0.0,10856875000,42.2,42.2,0.409931,frankycpp_v1.5.exe,engine::Evaluator::evaluate(class chess::Position const &),Evaluator.cpp,0x1402486d0
chess::Position::doMove,0.774948,0.774948,0.0,0.0,9691820000,46.7,46.7,0.408529,frankycpp_v1.5.exe,chess::Position::doMove(class chess::Move),Position.cpp,0x14023b0b0
"std::_Atomic_storage<unsigned __int64,8>::store",0.705953,0.705953,0.0,0.0,1048250000,4.3,4.3,3.482857,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14024a9a8
engine::Evaluator::rookEval,0.692954,0.692954,0.0,0.0,9533085000,41.0,41.0,0.394910,frankycpp_v1.5.exe,engine::Evaluator::rookEval,Evaluator.cpp,0x140248f98
chess::Position::removePiece,0.673955,0.673955,0.0,0.0,8466865000,44.7,44.7,0.394057,frankycpp_v1.5.exe,chess::Position::removePiece(class chess::Square),Position.cpp,0x14023ce50
chess::Position::putPiece,0.635958,0.635958,0.0,0.0,6948400000,45.7,45.7,0.452155,frankycpp_v1.5.exe,"chess::Position::putPiece(enum chess::Piece,class chess::Square)",Position.cpp,0x14023cd40
chess::Position::isAttacked,0.595960,0.595960,0.0,0.0,8490825000,48.3,48.3,0.396120,frankycpp_v1.5.exe,"chess::Position::isAttacked(class chess::Square,class chess::Color)",Position.cpp,0x14023b910
chess::MoveGenerator::generatePawnMoves,0.583961,0.583961,0.0,0.0,6678850000,39.1,39.1,0.438565,frankycpp_v1.5.exe,"chess::MoveGenerator::generatePawnMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool,class chess::Bitboard)",MoveGenerator.cpp,0x1402428d0
func@0x1800126c0,0.569962,0.569962,0.0,0.0,8985000,1.1,1.1,337.666667,vcruntime140.dll,func@0x1800126c0,[Unknown],0x1800126c0
engine::See::see,0.512966,0.512966,0.0,0.0,7864870000,53.7,53.7,0.359863,frankycpp_v1.5.exe,"engine::See::see(class chess::Position const &,class chess::Move)",See.cpp,0x14027b920
std::_Checked_x86_x64_countr_zero<unsigned __int64>,0.500967,0.500967,0.0,0.0,7933755000,47.1,47.1,0.337863,frankycpp_v1.5.exe,std::_Checked_x86_x64_countr_zero<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140244db0
"std::_Atomic_storage<unsigned __int64,8>::load",0.448970,0.448970,0.0,0.0,757735000,7.8,7.8,3.071146,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140246dd2
engine::Evaluator::queenEval,0.318979,0.318979,0.0,0.0,5489835000,53.8,53.8,0.284233,frankycpp_v1.5.exe,engine::Evaluator::queenEval,Evaluator.cpp,0x140248e78
chess::Position::undoMove,0.300980,0.300980,0.0,0.0,3794665000,44.5,44.5,0.383583,frankycpp_v1.5.exe,chess::Position::undoMove(void),Position.cpp,0x14023b590
engine::Evaluator::pawnEval,0.296980,0.296980,0.0,0.0,2614635000,32.7,32.7,0.579611,frankycpp_v1.5.exe,"engine::Evaluator::pawnEval(class chess::Position const &,struct chess::Score &)",Evaluator.cpp,0x140248a10
chess::moveValueGreaterComparator::operator(),0.292980,0.292980,0.0,0.0,2863220000,34.5,34.5,0.510460,frankycpp_v1.5.exe,chess::moveValueGreaterComparator::operator(),move.h,0x14021b050
chess::Position::wasLegalMove,0.280981,0.280981,0.0,0.0,4687175000,54.2,54.2,0.329712,frankycpp_v1.5.exe,chess::Position::wasLegalMove(void),Position.cpp,0x14023be00
engine::Evaluator::bishopEval,0.278981,0.278981,0.0,0.0,4962715000,58.4,58.4,0.307785,frankycpp_v1.5.exe,engine::Evaluator::bishopEval,Evaluator.cpp,0x1402490e8
chess::Move::encode,0.268982,0.268982,0.0,0.0,2707480000,34.9,34.9,0.529867,frankycpp_v1.5.exe,chess::Move::encode,move.h,0x140243455
"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",0.264982,0.264982,0.0,0.0,2620625000,32.4,32.4,0.500571,frankycpp_v1.5.exe,"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, __int64, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x140243b10
engine::See::attacksTo,0.257983,0.257983,0.0,0.0,3998325000,56.2,56.2,0.305618,frankycpp_v1.5.exe,"engine::See::attacksTo(class chess::Position const &,class chess::Square,class chess::Color)",See.cpp,0x14027bc90
std::_Checked_popcount<unsigned __int64>,0.248983,0.248983,0.0,0.0,4231935000,51.1,51.1,0.292286,frankycpp_v1.5.exe,std::_Checked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x1402209c0
"std::array<int,64>::operator[]",0.233984,0.233984,0.0,0.0,3021955000,39.3,39.3,0.416254,frankycpp_v1.5.exe,"std::array<int,64>::operator[]",array,0x140242767
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.232984,0.232984,0.0,0.0,706820000,10.6,10.6,1.665254,frankycpp_v1.5.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x140248610
"std::_Atomic_storage<unsigned __int64,8>::load",0.231985,0.231985,0.0,0.0,221630000,4.2,4.2,5.297297,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140246df6
chess::Bitboard::shifted,0.223985,0.223985,0.0,0.0,3710805000,53.6,53.6,0.298628,frankycpp_v1.5.exe,chess::Bitboard::shifted,bitboard.h,0x1402429cd
chess::Bitboard::operator bool,0.213986,0.213986,0.0,0.0,2716465000,41.8,41.8,0.353914,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x1402433f4
chess::Position::getPieceBb,0.195987,0.195987,0.0,0.0,2509810000,45.2,45.2,0.349642,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x140248e02
chess::MoveGenerator::generateKingMoves,0.185988,0.185988,0.0,0.0,2515800000,44.5,44.5,0.433333,frankycpp_v1.5.exe,"chess::MoveGenerator::generateKingMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool)",MoveGenerator.cpp,0x1402435c0
"std::array<unsigned __int64,64>::operator[]",0.183988,0.183988,0.0,0.0,2165385000,44.1,44.1,0.417704,frankycpp_v1.5.exe,"std::array<unsigned __int64,64>::operator[]",array,0x14023ce92
engine::Search::storeTt,0.179988,0.179988,0.0,0.0,2563720000,55.8,55.8,0.371495,frankycpp_v1.5.exe,"engine::Search::storeTt(class chess::Position const &,enum chess::Depth,enum chess::Depth,class chess::Move,class chess::Value,enum chess::ValueType,class chess::Value)",Search.cpp,0x14020cae0
engine::See::revealedAttacks,0.171989,0.171989,0.0,0.0,2539760000,49.7,49.7,0.359670,frankycpp_v1.5.exe,"engine::See::revealedAttacks(class chess::Position const &,class chess::Square,class chess::Bitboard,class chess::Color)",See.cpp,0x14027bde0
chess::Bitboard::operator^=,0.165989,0.165989,0.0,0.0,1710145000,42.1,42.1,0.499124,frankycpp_v1.5.exe,chess::Bitboard::operator^=,bitboard.h,0x14023cea5
"std::array<chess::Bitboard,64>::operator[]",0.165989,0.165989,0.0,0.0,2836265000,51.2,51.2,0.302006,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x1401695d0
engine::Evaluator::knightEval,0.162989,0.162989,0.0,0.0,2458895000,37.7,37.7,0.422655,frankycpp_v1.5.exe,engine::Evaluator::knightEval,Evaluator.cpp,0x1402491a0
chess::Position::movePiece,0.158989,0.158989,0.0,0.0,2156400000,48.3,48.3,0.383333,frankycpp_v1.5.exe,"chess::Position::movePiece(class chess::Square,class chess::Square)",Position.cpp,0x14023cd10
engine::Search::sendSearchUpdateToUci,0.154990,0.154990,0.0,0.0,206655000,6.4,6.4,3.811594,frankycpp_v1.5.exe,engine::Search::sendSearchUpdateToUci(void),Search.cpp,0x140212c30
chess::Square::{ctor},0.147990,0.147990,0.0,0.0,2318130000,52.7,52.7,0.326873,frankycpp_v1.5.exe,chess::Square::{ctor},square.h,0x14023bc75
std::popcount,0.145990,0.145990,0.0,0.0,1740095000,31.0,31.0,0.475043,frankycpp_v1.5.exe,std::popcount,bit,0x140248fe1
chess::Bitboard::shifted,0.133991,0.133991,0.0,0.0,1260895000,41.7,41.7,0.491686,frankycpp_v1.5.exe,chess::Bitboard::shifted(class chess::Direction),bitboard.h,0x140244b90
chess::Move::operator==,0.132991,0.132991,0.0,0.0,1680195000,40.6,40.6,0.386809,frankycpp_v1.5.exe,chess::Move::operator==,PVTable.h,0x1402427d6
chess::makePiece,0.130991,0.130991,0.0,0.0,1985685000,49.4,49.4,0.315234,frankycpp_v1.5.exe,chess::makePiece,piece.h,0x1402496c9
std::_Unchecked_popcount<unsigned __int64>,0.130991,0.130991,0.0,0.0,2003655000,47.9,47.9,0.393124,frankycpp_v1.5.exe,std::_Unchecked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x1402209b0
func@0x1400e0a60,0.124992,0.124992,0.0,0.0,8985000,0.7,0.7,80.000000,nvlddmkm.sys,func@0x1400e0a60,[Unknown],0x1400e0a60
std::_Countr_zero_tzcnt<unsigned __int64>,0.117992,0.117992,0.0,0.0,1242925000,39.0,39.0,0.390361,frankycpp_v1.5.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140244da0
engine::Search::goodCapture,0.109993,0.109993,0.0,0.0,1386685000,44.5,44.5,0.410367,frankycpp_v1.5.exe,"engine::Search::goodCapture(class chess::Position const &,class chess::Move,bool)",Search.cpp,0x14020c9a0
engine::See::getLeastValuablePiece,0.108993,0.108993,0.0,0.0,1832940000,59.9,59.9,0.289216,frankycpp_v1.5.exe,"engine::See::getLeastValuablePiece(class chess::Position const &,class chess::Bitboard,class chess::Color)",See.cpp,0x14027bc10
chess::typeOf,0.104993,0.104993,0.0,0.0,1428615000,52.7,52.7,0.368973,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14023ce74
chess::Position::hasCheck,0.102993,0.102993,0.0,0.0,922460000,30.8,30.8,0.574675,frankycpp_v1.5.exe,chess::Position::hasCheck(void),Position.cpp,0x14023bbf0
chess::Move::encode,0.101993,0.101993,0.0,0.0,1251910000,39.4,39.4,0.418660,frankycpp_v1.5.exe,chess::Move::encode,move.h,0x14024352d
chess::Position::getLastMove,0.101993,0.101993,0.0,0.0,1287850000,42.7,42.7,0.381395,frankycpp_v1.5.exe,chess::Position::getLastMove,Position.h,0x1402427a0
chess::operator*,0.099993,0.099993,0.0,0.0,2497830000,54.8,54.8,0.226619,frankycpp_v1.5.exe,chess::operator*,value.h,0x140248935
chess::operator<,0.099993,0.099993,0.0,0.0,1617300000,51.1,51.1,0.298148,frankycpp_v1.5.exe,chess::operator<,value.h,0x14027bab8
std::countr_zero,0.098993,0.098993,0.0,0.0,1452575000,40.7,40.7,0.420619,frankycpp_v1.5.exe,std::countr_zero,bit,0x1402433a2
engine::TT::prefetch,0.097993,0.097993,0.0,0.0,1482525000,52.1,52.1,0.303030,frankycpp_v1.5.exe,engine::TT::prefetch,TT.h,0x14020bac1
"std::array<chess::Move,64>::operator[]",0.097993,0.097993,0.0,0.0,1410645000,40.3,40.3,0.363057,frankycpp_v1.5.exe,"std::array<chess::Move,64>::operator[]",array,0x1402427d4
chess::Bitboard::operator|=,0.089994,0.089994,0.0,0.0,1174040000,52.1,52.1,0.397959,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x14023cd92
chess::StaticMoveList<256>::push_back,0.089994,0.089994,0.0,0.0,1000330000,34.2,34.2,0.538922,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140243536
chess::operator&,0.089994,0.089994,0.0,0.0,1195005000,45.2,45.2,0.370927,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14020b75f
"std::array<chess::Value,25>::operator[]",0.087994,0.087994,0.0,0.0,1551410000,42.5,42.5,0.376448,frankycpp_v1.5.exe,"std::array<chess::Value,25>::operator[]",array,0x140243449
chess::MoveGenerator::resetOnDemand,0.086994,0.086994,0.0,0.0,509150000,25.1,25.1,0.764706,frankycpp_v1.5.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020c4bc
chess::Position::getPiece,0.086994,0.086994,0.0,0.0,1590345000,51.9,51.9,0.280603,frankycpp_v1.5.exe,chess::Position::getPiece,Position.h,0x1402496c2
chess::operator++,0.084994,0.084994,0.0,0.0,997335000,46.7,46.7,0.372372,frankycpp_v1.5.exe,chess::operator++,piecetype.h,0x140243589
chess::operator<,0.084994,0.084994,0.0,0.0,1626285000,54.7,54.7,0.283610,frankycpp_v1.5.exe,chess::operator<,rank.h,0x1402496b1
engine::TT::Entry::{ctor},0.082994,0.082994,0.0,0.0,107820000,4.1,4.1,4.055556,frankycpp_v1.5.exe,engine::TT::Entry::{ctor},TT.h,0x14024ab3f
chess::Position::checkRepetitions,0.081995,0.081995,0.0,0.0,113810000,6.4,6.4,3.315789,frankycpp_v1.5.exe,chess::Position::checkRepetitions(int),Position.cpp,0x14023c000
chess::Move::operator==,0.077995,0.077995,0.0,0.0,1150080000,64.4,64.4,0.281250,frankycpp_v1.5.exe,chess::Move::operator==,PVTable.h,0x14020b49b
chess::operator+=,0.077995,0.077995,0.0,0.0,143760000,10.2,10.2,2.020833,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140248a6f
chess::StaticMoveList<256>::push_back,0.076995,0.076995,0.0,0.0,670880000,36.8,36.8,0.424107,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x14024347a
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.076995,0.076995,0.0,0.0,1776035000,62.2,62.2,0.209106,frankycpp_v1.5.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x14020c6d2
engine::Search::checkDrawRepAnd50,0.075995,0.075995,0.0,0.0,68885000,4.7,4.7,5.173913,frankycpp_v1.5.exe,"engine::Search::checkDrawRepAnd50(class chess::Position const &,int)",Search.cpp,0x14020eda0
chess::Position::attacksTo,0.072995,0.072995,0.0,0.0,1278865000,49.8,49.8,0.353630,frankycpp_v1.5.exe,"chess::Position::attacksTo(class chess::Square,class chess::Color)",Position.cpp,0x14023baa0
chess::Color::sign,0.070995,0.070995,0.0,0.0,1192010000,45.9,45.9,0.341709,frankycpp_v1.5.exe,chess::Color::sign,color.h,0x140242a88
chess::operator*,0.069995,0.069995,0.0,0.0,1239930000,53.7,53.7,0.268116,frankycpp_v1.5.exe,chess::operator*,value.h,0x14024892d
engine::TT::prefetch,0.068995,0.068995,0.0,0.0,551080000,39.9,39.9,0.565217,frankycpp_v1.5.exe,engine::TT::prefetch,TT.h,0x14020c6ca
"std::array<std::array<chess::Move,64>,64>::operator[]",0.067995,0.067995,0.0,0.0,982360000,,,0.362805,frankycpp_v1.5.exe,"std::array<std::array<chess::Move,64>,64>::operator[]",array,0x1402427d0
chess::operator+,0.066996,0.066996,0.0,0.0,1168050000,60.4,60.4,0.251282,frankycpp_v1.5.exe,chess::operator+,value.h,0x140248959
std::ranges::_Partition_by_median_guess_common,0.065996,0.065996,0.0,0.0,332445000,18.2,18.2,1.045045,frankycpp_v1.5.exe,std::ranges::_Partition_by_median_guess_common,algorithm,0x140243b6f
engine::PawnTT::put,0.064996,0.064996,0.0,0.0,35940000,3.8,3.8,9.333333,frankycpp_v1.5.exe,"engine::PawnTT::put(struct engine::PawnTT::Entry *,unsigned __int64,struct chess::Score)",PawnTT.cpp,0x140246bd0
chess::Move::stripped,0.063996,0.063996,0.0,0.0,706820000,35.4,35.4,0.427966,frankycpp_v1.5.exe,chess::Move::stripped,move.h,0x1402426f0
_security_check_cookie,0.061996,0.061996,0.0,0.0,377370000,21.1,21.1,0.920635,frankycpp_v1.5.exe,_security_check_cookie,amdsecgs.asm,0x1405f2280
chess::operator&,0.060996,0.060996,0.0,0.0,730780000,46.8,46.8,0.413934,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023b95c
engine::Search::stopConditions,0.059996,0.059996,0.0,0.0,395340000,26.7,26.7,0.583333,frankycpp_v1.5.exe,engine::Search::stopConditions(void),Search.cpp,0x14020ed20
chess::Value::{ctor},0.058996,0.058996,0.0,0.0,931445000,48.3,48.3,0.424437,frankycpp_v1.5.exe,chess::Value::{ctor},value.h,0x14027be80
std::popcount,0.058996,0.058996,0.0,0.0,1147085000,44.5,44.5,0.315927,frankycpp_v1.5.exe,std::popcount,bit,0x14024912b
chess::Move::from,0.057996,0.057996,0.0,0.0,985355000,59.1,59.1,0.343465,frankycpp_v1.5.exe,chess::Move::from,move.h,0x14020b4af
chess::Bitboard::operator bool,0.054996,0.054996,0.0,0.0,1018300000,56.3,56.3,0.285294,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x140243385
chess::Bitboard::operator|=,0.053996,0.053996,0.0,0.0,596005000,46.8,46.8,0.502513,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x14023cd86
"std::array<chess::Bitboard,64>::operator[]",0.053996,0.053996,0.0,0.0,518135000,32.7,32.7,0.531792,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14023b92f
chess::operator&,0.051997,0.051997,0.0,0.0,1078200000,57.3,57.3,0.291667,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023bd5a
chess::operator&,0.051997,0.051997,0.0,0.0,910480000,63.3,63.3,0.259868,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023bdb8
chess::operator<,0.050997,0.050997,0.0,0.0,904490000,44.7,44.7,0.354305,frankycpp_v1.5.exe,chess::operator<,file.h,0x1402496a0
chess::typeOf,0.050997,0.050997,0.0,0.0,859565000,33.2,33.2,0.397213,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14024345e
chess::Position::getPieceBb,0.049997,0.049997,0.0,0.0,658900000,47.0,47.0,0.400000,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x140243370
chess::Value::isCheckMate,0.049997,0.049997,0.0,0.0,652910000,62.1,62.1,0.357798,frankycpp_v1.5.exe,chess::Value::isCheckMate,value.h,0x14020cb44
chess::operator&,0.049997,0.049997,0.0,0.0,721795000,54.3,54.3,0.336100,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023b9e7
chess::operator+=,0.049997,0.049997,0.0,0.0,781695000,47.3,47.3,0.344828,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140249082
"std::_Atomic_reinterpret_as<__int64,unsigned __int64>",0.049997,0.049997,0.0,0.0,200665000,7.7,7.7,1.238806,frankycpp_v1.5.exe,"std::_Atomic_reinterpret_as<__int64,unsigned __int64>(unsigned __int64 const & __ptr64)",atomic,0x140248530
chess::operator&,0.048997,0.048997,0.0,0.0,991345000,63.3,63.3,0.280967,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14027bd97
chess::operator|,0.047997,0.047997,0.0,0.0,491180000,46.7,46.7,0.384146,frankycpp_v1.5.exe,chess::operator|,bitboard.h,0x14027be03
chess::StaticMoveList<256>::push_back,0.046997,0.046997,0.0,0.0,446255000,34.5,34.5,0.395973,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140242c76
chess::Attacks::detail::Magic::index,0.045997,0.045997,0.0,0.0,652910000,48.2,48.2,0.307339,frankycpp_v1.5.exe,chess::Attacks::detail::Magic::index,attacks.h,0x140169515
chess::Bitboard::popLSB,0.045997,0.045997,0.0,0.0,811645000,52.9,52.9,0.321033,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x1402433a2
chess::Value::operator int,0.045997,0.045997,0.0,0.0,542095000,43.6,43.6,0.364641,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023ce16
std::popcount,0.045997,0.045997,0.0,0.0,718800000,43.3,43.3,0.370833,frankycpp_v1.5.exe,std::popcount,bit,0x140248ebe
chess::operator~,0.044997,0.044997,0.0,0.0,616970000,47.0,47.0,0.334951,frankycpp_v1.5.exe,chess::operator~,color.h,0x14023b4fb
chess::operator&,0.043997,0.043997,0.0,0.0,736770000,45.9,45.9,0.402439,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023b9ac
chess::operator-,0.043997,0.043997,0.0,0.0,572045000,49.4,49.4,0.293194,frankycpp_v1.5.exe,chess::operator-,depth.h,0x14020b4cc
std::atomic<bool>::operator bool,0.043997,0.043997,0.0,0.0,146755000,13.7,13.7,0.775510,frankycpp_v1.5.exe,std::atomic<bool>::operator bool,atomic,0x14020ed8b
chess::Value::operator int,0.041997,0.041997,0.0,0.0,566055000,51.8,51.8,0.343915,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023cf29
engine::PawnTT::getHash,0.041997,0.041997,0.0,0.0,200665000,21.7,21.7,1.238806,frankycpp_v1.5.exe,engine::PawnTT::getHash,PawnTT.h,0x140246dc3
chess::Position::getKingSquare,0.040997,0.040997,0.0,0.0,509150000,,,0.417647,frankycpp_v1.5.exe,chess::Position::getKingSquare,Position.h,0x140249689
chess::operator&,0.040997,0.040997,0.0,0.0,640930000,49.9,49.9,0.299065,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023bd71
chess::typeOf,0.040997,0.040997,0.0,0.0,554075000,54.2,54.2,0.318919,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14020c628
std::atomic<unsigned __int64>::{ctor},0.040997,0.040997,0.0,0.0,14975000,3.0,3.0,11.800000,frankycpp_v1.5.exe,std::atomic<unsigned __int64>::{ctor},atomic,0x14024ab3f
chess::operator&,0.039997,0.039997,0.0,0.0,748750000,49.6,49.6,0.296000,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023b9cb
"std::array<chess::Value,32>::operator[]",0.039997,0.039997,0.0,0.0,566055000,52.1,52.1,0.296296,frankycpp_v1.5.exe,"std::array<chess::Value,32>::operator[]",array,0x14027ba88
chess::Bitboard::operator bool,0.038997,0.038997,0.0,0.0,554075000,38.6,38.6,0.443243,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x1402434e9
