Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
chess::MoveGenerator::fillOnDemandMoveList,1.476902,1.476902,0.0,0.0,15609940000,31.2,31.2,0.509018,frankycpp_v1.5.exe,"chess::MoveGenerator::fillOnDemandMoveList(class chess::Position const &,enum chess::GenMode,bool)",MoveGenerator.cpp,0x140242350
chess::MoveGenerator::updateSortValues,1.423905,1.423905,0.0,0.0,16457525000,34.9,34.9,0.467334,frankycpp_v1.5.exe,"chess::MoveGenerator::updateSortValues(class chess::Position const &,class chess::StaticMoveList<256> *)",MoveGenerator.cpp,0x1402426a0
chess::Position::givesCheck,1.409906,1.409906,0.0,0.0,17964010000,42.5,42.5,0.382461,frankycpp_v1.5.exe,chess::Position::givesCheck(class chess::Move),Position.cpp,0x14023bc40
"std::ranges::_Insertion_sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",1.337911,1.337911,0.0,0.0,12369350000,27.1,27.1,0.578208,frankycpp_v1.5.exe,"std::ranges::_Insertion_sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x14021b030
engine::Search::thread,1.307913,1.307913,0.0,0.0,383360000,1.0,1.0,17.664062,frankycpp_v1.5.exe,engine::Search::thread,Search.h,0x14020bad7
chess::Position::doMove,1.222919,1.222919,0.0,0.0,12120765000,31.9,31.9,0.520385,frankycpp_v1.5.exe,chess::Position::doMove(class chess::Move),Position.cpp,0x14023b0b0
chess::MoveGenerator::generateMoves,1.219919,1.219919,0.0,0.0,14307115000,37.7,37.7,0.448189,frankycpp_v1.5.exe,"chess::MoveGenerator::generateMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool,class chess::Bitboard)",MoveGenerator.cpp,0x140243300
engine::Evaluator::kingEval,1.087928,1.087928,0.0,0.0,17631565000,45.2,45.2,0.327501,frankycpp_v1.5.exe,"engine::Evaluator::kingEval(class chess::Position const &,struct chess::Score &,class chess::Color)",Evaluator.cpp,0x140249640
chess::Position::removePiece,1.082928,1.082928,0.0,0.0,9886495000,28.5,28.5,0.571645,frankycpp_v1.5.exe,chess::Position::removePiece(class chess::Square),Position.cpp,0x14023ce50
engine::Evaluator::rookEval,0.927938,0.927938,0.0,0.0,11425925000,38.4,38.4,0.408126,frankycpp_v1.5.exe,engine::Evaluator::rookEval,Evaluator.cpp,0x140248f98
chess::Position::isAttacked,0.765949,0.765949,0.0,0.0,10314780000,45.9,45.9,0.396922,frankycpp_v1.5.exe,"chess::Position::isAttacked(class chess::Square,class chess::Color)",Position.cpp,0x14023b910
chess::Position::putPiece,0.752950,0.752950,0.0,0.0,7807965000,37.4,37.4,0.550441,frankycpp_v1.5.exe,"chess::Position::putPiece(enum chess::Piece,class chess::Square)",Position.cpp,0x14023cd40
std::_Checked_x86_x64_countr_zero<unsigned __int64>,0.712953,0.712953,0.0,0.0,8993985000,41.3,41.3,0.394938,frankycpp_v1.5.exe,std::_Checked_x86_x64_countr_zero<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140244db0
engine::See::see,0.652957,0.652957,0.0,0.0,9539075000,52.6,52.6,0.337834,frankycpp_v1.5.exe,"engine::See::see(class chess::Position const &,class chess::Move)",See.cpp,0x14027b920
func@0x1800126c0,0.558963,0.558963,0.0,0.0,8985000,1.1,1.1,344.000000,vcruntime140.dll,func@0x1800126c0,[Unknown],0x1800126c0
engine::Evaluator::knightEval,0.521965,0.521965,0.0,0.0,4019290000,21.9,21.9,0.722802,frankycpp_v1.5.exe,engine::Evaluator::knightEval,Evaluator.cpp,0x1402491a0
engine::Evaluator::bishopEval,0.505966,0.505966,0.0,0.0,5298155000,30.3,30.3,0.522894,frankycpp_v1.5.exe,engine::Evaluator::bishopEval,Evaluator.cpp,0x1402490e8
"std::_Atomic_storage<unsigned __int64,8>::load",0.460969,0.460969,0.0,0.0,979365000,6.5,6.5,2.440367,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140246dd2
std::_Checked_popcount<unsigned __int64>,0.401973,0.401973,0.0,0.0,4504480000,33.5,33.5,0.480053,frankycpp_v1.5.exe,std::_Checked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x1402209c0
engine::Evaluator::pawnEval,0.394974,0.394974,0.0,0.0,3159725000,36.5,36.5,0.661611,frankycpp_v1.5.exe,"engine::Evaluator::pawnEval(class chess::Position const &,struct chess::Score &)",Evaluator.cpp,0x140248a10
chess::Position::wasLegalMove,0.389974,0.389974,0.0,0.0,7556385000,57.2,57.2,0.290527,frankycpp_v1.5.exe,chess::Position::wasLegalMove(void),Position.cpp,0x14023be00
"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>",0.384974,0.384974,0.0,0.0,3387345000,25.2,25.2,0.566755,frankycpp_v1.5.exe,"std::ranges::_Sort_fn::_Sort_common<chess::Move *,chess::moveValueGreaterComparator,std::identity>(class chess::Move *, class chess::Move *, __int64, struct chess::moveValueGreaterComparator, struct std::identity)",algorithm,0x140243b10
engine::Evaluator::queenEval,0.369975,0.369975,0.0,0.0,6268535000,50.9,50.9,0.312470,frankycpp_v1.5.exe,engine::Evaluator::queenEval,Evaluator.cpp,0x140248e78
chess::Position::undoMove,0.339977,0.339977,0.0,0.0,2965050000,30.2,30.2,0.600000,frankycpp_v1.5.exe,chess::Position::undoMove(void),Position.cpp,0x14023b590
chess::Move::encode,0.334978,0.334978,0.0,0.0,3048910000,39.7,39.7,0.522593,frankycpp_v1.5.exe,chess::Move::encode,move.h,0x140243455
chess::Bitboard::shifted,0.326978,0.326978,0.0,0.0,3683850000,38.5,38.5,0.386179,frankycpp_v1.5.exe,chess::Bitboard::shifted,bitboard.h,0x1402429cd
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.306980,0.306980,0.0,0.0,1290845000,13.8,13.8,1.271462,frankycpp_v1.5.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x140248610
engine::See::attacksTo,0.297980,0.297980,0.0,0.0,4726110000,51.0,51.0,0.306084,frankycpp_v1.5.exe,"engine::See::attacksTo(class chess::Position const &,class chess::Square,class chess::Color)",See.cpp,0x14027bc90
chess::moveValueGreaterComparator::operator(),0.294980,0.294980,0.0,0.0,3240590000,30.5,30.5,0.502773,frankycpp_v1.5.exe,chess::moveValueGreaterComparator::operator(),move.h,0x14021b050
chess::Position::getPieceBb,0.278981,0.278981,0.0,0.0,1218965000,15.2,15.2,1.135135,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x140242901
chess::MoveGenerator::generateKingMoves,0.263982,0.263982,0.0,0.0,3150740000,37.6,37.6,0.406844,frankycpp_v1.5.exe,"chess::MoveGenerator::generateKingMoves(class chess::Position const &,class chess::StaticMoveList<256> *,enum chess::GenMode,bool)",MoveGenerator.cpp,0x1402435c0
chess::Position::getPieceBb,0.263982,0.263982,0.0,0.0,2530775000,34.3,34.3,0.524260,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x140248e02
"std::array<int,64>::operator[]",0.251983,0.251983,0.0,0.0,3480190000,42.7,42.7,0.449225,frankycpp_v1.5.exe,"std::array<int,64>::operator[]",array,0x140242767
engine::Search::sendSearchUpdateToUci,0.242984,0.242984,0.0,0.0,29950000,0.3,0.3,43.100000,frankycpp_v1.5.exe,engine::Search::sendSearchUpdateToUci(void),Search.cpp,0x140212c30
engine::Search::storeTt,0.233984,0.233984,0.0,0.0,2378030000,41.2,41.2,0.465995,frankycpp_v1.5.exe,"engine::Search::storeTt(class chess::Position const &,enum chess::Depth,enum chess::Depth,class chess::Move,class chess::Value,enum chess::ValueType,class chess::Value)",Search.cpp,0x14020cae0
func@0x1400e0a60,0.230985,0.230985,0.0,0.0,23960000,0.4,0.4,45.750000,nvlddmkm.sys,func@0x1400e0a60,[Unknown],0x1400e0a60
chess::Bitboard::operator bool,0.225985,0.225985,0.0,0.0,2947080000,44.1,44.1,0.394309,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x1402433f4
std::popcount,0.213986,0.213986,0.0,0.0,1949745000,28.6,28.6,0.517665,frankycpp_v1.5.exe,std::popcount,bit,0x140248fe1
std::_Unchecked_popcount<unsigned __int64>,0.207986,0.207986,0.0,0.0,2177365000,34.3,34.3,0.449794,frankycpp_v1.5.exe,std::_Unchecked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x1402209b0
"std::array<chess::Bitboard,64>::operator[]",0.202986,0.202986,0.0,0.0,2986015000,42.9,42.9,0.355065,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x1401695d0
chess::MoveGenerator::isPseudoLegal,0.199987,0.199987,0.0,0.0,970380000,23.5,23.5,0.978395,frankycpp_v1.5.exe,"chess::MoveGenerator::isPseudoLegal(class chess::Position const &,class chess::Move)",MoveGenerator.cpp,0x1402408b0
engine::See::revealedAttacks,0.197987,0.197987,0.0,0.0,3243585000,67.5,67.5,0.348107,frankycpp_v1.5.exe,"engine::See::revealedAttacks(class chess::Position const &,class chess::Square,class chess::Bitboard,class chess::Color)",See.cpp,0x14027bde0
chess::Position::hasCheck,0.195987,0.195987,0.0,0.0,1272875000,22.4,22.4,0.720000,frankycpp_v1.5.exe,chess::Position::hasCheck(void),Position.cpp,0x14023bbf0
chess::Bitboard::operator^=,0.188987,0.188987,0.0,0.0,2213305000,36.6,36.6,0.499323,frankycpp_v1.5.exe,chess::Bitboard::operator^=,bitboard.h,0x14023cea5
"std::array<unsigned __int64,64>::operator[]",0.188987,0.188987,0.0,0.0,2342090000,39.4,39.4,0.452685,frankycpp_v1.5.exe,"std::array<unsigned __int64,64>::operator[]",array,0x14023ce92
chess::Position::movePiece,0.179988,0.179988,0.0,0.0,1976700000,34.3,34.3,0.474242,frankycpp_v1.5.exe,"chess::Position::movePiece(class chess::Square,class chess::Square)",Position.cpp,0x14023cd10
"std::_Atomic_storage<unsigned __int64,8>::store",0.172988,0.172988,0.0,0.0,284525000,5.4,5.4,3.610526,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14024aa26
chess::Move::operator==,0.165989,0.165989,0.0,0.0,2198330000,37.9,37.9,0.324251,frankycpp_v1.5.exe,chess::Move::operator==,PVTable.h,0x1402427d6
chess::Square::{ctor},0.164989,0.164989,0.0,0.0,2662555000,54.3,54.3,0.352081,frankycpp_v1.5.exe,chess::Square::{ctor},square.h,0x14023bc75
engine::TT::Entry::{ctor},0.160989,0.160989,0.0,0.0,161730000,3.6,3.6,6.370370,frankycpp_v1.5.exe,engine::TT::Entry::{ctor},TT.h,0x14024ab3f
chess::Bitboard::shifted,0.159989,0.159989,0.0,0.0,1416635000,32.2,32.2,0.619450,frankycpp_v1.5.exe,chess::Bitboard::shifted(class chess::Direction),bitboard.h,0x140244b90
"std::_Atomic_storage<unsigned __int64,8>::load",0.156990,0.156990,0.0,0.0,326455000,8.6,8.6,2.596330,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140246df6
std::popcount,0.146990,0.146990,0.0,0.0,1195005000,25.5,25.5,0.601504,frankycpp_v1.5.exe,std::popcount,bit,0x14024912b
chess::Position::checkRepetitions,0.144990,0.144990,0.0,0.0,71880000,1.9,1.9,9.041667,frankycpp_v1.5.exe,chess::Position::checkRepetitions(int),Position.cpp,0x14023c000
chess::makePiece,0.143990,0.143990,0.0,0.0,2554735000,56.0,56.0,0.308324,frankycpp_v1.5.exe,chess::makePiece,piece.h,0x1402496c9
std::countr_zero,0.143990,0.143990,0.0,0.0,1380695000,38.3,38.3,0.475054,frankycpp_v1.5.exe,std::countr_zero,bit,0x1402433a2
chess::Bitboard::operator bool,0.139991,0.139991,0.0,0.0,709815000,13.8,13.8,1.016878,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x14024917e
chess::Color::sign,0.137991,0.137991,0.0,0.0,1266885000,26.4,26.4,0.569740,frankycpp_v1.5.exe,chess::Color::sign,color.h,0x140242a88
chess::StaticMoveList<256>::push_back,0.137991,0.137991,0.0,0.0,1308815000,31.1,31.1,0.510297,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140243536
std::_Countr_zero_tzcnt<unsigned __int64>,0.127991,0.127991,0.0,0.0,1350745000,35.4,35.4,0.476718,frankycpp_v1.5.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140244da0
"std::array<chess::Value,25>::operator[]",0.126992,0.126992,0.0,0.0,1731110000,54.2,54.2,0.373702,frankycpp_v1.5.exe,"std::array<chess::Value,25>::operator[]",array,0x140243449
chess::operator<,0.122992,0.122992,0.0,0.0,1895835000,45.5,45.5,0.328594,frankycpp_v1.5.exe,chess::operator<,rank.h,0x1402496b1
chess::typeOf,0.120992,0.120992,0.0,0.0,1365720000,39.4,39.4,0.432018,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14023ce74
chess::Position::getLastMove,0.118992,0.118992,0.0,0.0,1623290000,36.0,36.0,0.402214,frankycpp_v1.5.exe,chess::Position::getLastMove,Position.h,0x1402427a0
chess::Position::attacksTo,0.116992,0.116992,0.0,0.0,1578365000,48.3,48.3,0.343454,frankycpp_v1.5.exe,"chess::Position::attacksTo(class chess::Square,class chess::Color)",Position.cpp,0x14023baa0
engine::Search::goodCapture,0.116992,0.116992,0.0,0.0,1716135000,44.1,44.1,0.373473,frankycpp_v1.5.exe,"engine::Search::goodCapture(class chess::Position const &,class chess::Move,bool)",Search.cpp,0x14020c9a0
chess::operator*,0.113992,0.113992,0.0,0.0,3036930000,62.0,62.0,0.245562,frankycpp_v1.5.exe,chess::operator*,value.h,0x140248935
chess::operator<,0.113992,0.113992,0.0,0.0,1901825000,55.3,55.3,0.335433,frankycpp_v1.5.exe,chess::operator<,value.h,0x14027bab8
chess::Bitboard::operator|=,0.110993,0.110993,0.0,0.0,1392675000,38.2,38.2,0.443011,frankycpp_v1.5.exe,chess::Bitboard::operator|=,bitboard.h,0x14023cd92
chess::Move::encode,0.101993,0.101993,0.0,0.0,1350745000,40.5,40.5,0.383592,frankycpp_v1.5.exe,chess::Move::encode,move.h,0x14024352d
chess::MoveGenerator::resetOnDemand,0.101993,0.101993,0.0,0.0,587020000,16.4,16.4,0.974490,frankycpp_v1.5.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020c4bc
engine::See::getLeastValuablePiece,0.101993,0.101993,0.0,0.0,2201325000,63.7,63.7,0.306122,frankycpp_v1.5.exe,"engine::See::getLeastValuablePiece(class chess::Position const &,class chess::Bitboard,class chess::Color)",See.cpp,0x14027bc10
_security_check_cookie,0.100993,0.100993,0.0,0.0,455240000,18.9,18.9,0.960526,frankycpp_v1.5.exe,_security_check_cookie,amdsecgs.asm,0x1405f2280
chess::Position::getPiece,0.100993,0.100993,0.0,0.0,1704155000,49.9,49.9,0.302285,frankycpp_v1.5.exe,chess::Position::getPiece,Position.h,0x1402496c2
"std::array<chess::Move,64>::operator[]",0.097993,0.097993,0.0,0.0,1566385000,44.3,44.3,0.384321,frankycpp_v1.5.exe,"std::array<chess::Move,64>::operator[]",array,0x1402427d4
std::countr_zero,0.096994,0.096994,0.0,0.0,467220000,17.2,17.2,1.153846,frankycpp_v1.5.exe,std::countr_zero,bit,0x1402490e0
engine::Search::checkDrawRepAnd50,0.093994,0.093994,0.0,0.0,8985000,0.9,0.9,50.666667,frankycpp_v1.5.exe,"engine::Search::checkDrawRepAnd50(class chess::Position const &,int)",Search.cpp,0x14020eda0
std::atomic<bool>::operator bool,0.091994,0.091994,0.0,0.0,991345000,30.5,30.5,0.419940,frankycpp_v1.5.exe,std::atomic<bool>::operator bool,atomic,0x14020ed24
chess::Value::operator int,0.090994,0.090994,0.0,0.0,533110000,21.6,21.6,0.887640,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023cf16
chess::Value::{ctor},0.089994,0.089994,0.0,0.0,1012310000,33.2,33.2,0.526627,frankycpp_v1.5.exe,chess::Value::{ctor},value.h,0x14027be80
chess::operator++,0.089994,0.089994,0.0,0.0,1278865000,42.0,42.0,0.365340,frankycpp_v1.5.exe,chess::operator++,piecetype.h,0x140243589
chess::typeOf,0.089994,0.089994,0.0,0.0,1093175000,41.0,41.0,0.405479,frankycpp_v1.5.exe,chess::typeOf,piece.h,0x14024345e
chess::Value::operator int,0.086994,0.086994,0.0,0.0,712810000,26.3,26.3,0.600840,frankycpp_v1.5.exe,chess::Value::operator int,value.h,0x14023cf29
engine::Search::evaluate,0.085994,0.085994,0.0,0.0,664890000,39.1,39.1,0.459459,frankycpp_v1.5.exe,engine::Search::evaluate,Search.cpp,0x14020c3eb
"std::_Atomic_storage<unsigned __int64,8>::store",0.082994,0.082994,0.0,0.0,158735000,8.2,8.2,3.000000,frankycpp_v1.5.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x14024ab7f
chess::Position::getPieceBb,0.081995,0.081995,0.0,0.0,871545000,35.8,35.8,0.446735,frankycpp_v1.5.exe,chess::Position::getPieceBb,Position.h,0x140243370
chess::StaticMoveList<256>::push_back,0.081995,0.081995,0.0,0.0,781695000,43.5,43.5,0.471264,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x14024347a
chess::operator*,0.081995,0.081995,0.0,0.0,1416635000,56.5,56.5,0.295983,frankycpp_v1.5.exe,chess::operator*,value.h,0x14024892d
chess::operator+=,0.081995,0.081995,0.0,0.0,152745000,8.8,8.8,2.254902,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140248a6f
chess::Bitboard::popLSB,0.080995,0.080995,0.0,0.0,874540000,,,0.363014,frankycpp_v1.5.exe,chess::Bitboard::popLSB,bitboard.h,0x1402433a2
chess::operator&,0.079995,0.079995,0.0,0.0,1203990000,48.7,48.7,0.393035,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14020b75f
chess::Bitboard::operator bool,0.076995,0.076995,0.0,0.0,1039265000,41.2,41.2,0.365994,frankycpp_v1.5.exe,chess::Bitboard::operator bool,bitboard.h,0x140243385
chess::operator&,0.075995,0.075995,0.0,0.0,467220000,23.6,23.6,0.878205,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x140242a95
chess::operator&,0.073995,0.073995,0.0,0.0,868550000,43.0,43.0,0.427586,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023b95c
chess::operator&,0.071995,0.071995,0.0,0.0,709815000,43.6,43.6,0.464135,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023b9ac
std::ranges::_Partition_by_median_guess_common,0.071995,0.071995,0.0,0.0,371380000,11.5,11.5,1.048387,frankycpp_v1.5.exe,std::ranges::_Partition_by_median_guess_common,algorithm,0x140243b6f
chess::operator<,0.070995,0.070995,0.0,0.0,1069215000,47.3,47.3,0.366947,frankycpp_v1.5.exe,chess::operator<,file.h,0x1402496a0
chess::Position::checkInsufficientMaterial,0.069995,0.069995,0.0,0.0,733775000,45.0,45.0,0.489796,frankycpp_v1.5.exe,chess::Position::checkInsufficientMaterial(void),Position.cpp,0x14023c0d0
chess::operator&,0.069995,0.069995,0.0,0.0,1186020000,63.6,63.6,0.305556,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14023bd5a
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.068995,0.068995,0.0,0.0,41930000,3.1,3.1,9.571429,frankycpp_v1.5.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x14020c6d2
chess::operator+=,0.067995,0.067995,0.0,0.0,898500000,,,0.333333,frankycpp_v1.5.exe,chess::operator+=,value.h,0x140249082
"std::array<chess::Bitboard,64>::operator[]",0.067995,0.067995,0.0,0.0,539100000,42.7,42.7,0.633333,frankycpp_v1.5.exe,"std::array<chess::Bitboard,64>::operator[]",array,0x14023b92f
std::popcount,0.067995,0.067995,0.0,0.0,359400000,18.3,18.3,0.966667,frankycpp_v1.5.exe,std::popcount,bit,0x1402491d9
chess::Move::from,0.066996,0.066996,0.0,0.0,1111145000,61.1,61.1,0.331536,frankycpp_v1.5.exe,chess::Move::from,move.h,0x14020b4af
"std::_Atomic_reinterpret_as<__int64,unsigned __int64>",0.065996,0.065996,0.0,0.0,242595000,14.0,14.0,1.358025,frankycpp_v1.5.exe,"std::_Atomic_reinterpret_as<__int64,unsigned __int64>(unsigned __int64 const & __ptr64)",atomic,0x140248530
chess::Value::isCheckMate,0.064996,0.064996,0.0,0.0,739765000,48.7,48.7,0.331984,frankycpp_v1.5.exe,chess::Value::isCheckMate,value.h,0x14020cb44
chess::operator+,0.064996,0.064996,0.0,0.0,1548415000,,,0.255319,frankycpp_v1.5.exe,chess::operator+,value.h,0x140248959
std::atomic<bool>::operator bool,0.061996,0.061996,0.0,0.0,248585000,13.9,13.9,1.481928,frankycpp_v1.5.exe,std::atomic<bool>::operator bool,atomic,0x14020ed8b
std::popcount,0.061996,0.061996,0.0,0.0,745755000,48.8,48.8,0.357430,frankycpp_v1.5.exe,std::popcount,bit,0x140248ebe
chess::Move::stripped,0.060996,0.060996,0.0,0.0,793675000,43.3,43.3,0.505660,frankycpp_v1.5.exe,chess::Move::stripped,move.h,0x1402426f0
chess::StaticMoveList<256>::push_back,0.060996,0.060996,0.0,0.0,371380000,32.6,32.6,0.677419,frankycpp_v1.5.exe,chess::StaticMoveList<256>::push_back,staticmovelist.h,0x140242c76
chess::Position::getNextPlayer,0.059996,0.059996,0.0,0.0,179700000,13.3,13.3,1.733333,frankycpp_v1.5.exe,chess::Position::getNextPlayer,Position.h,0x1402428f3
chess::operator&,0.058996,0.058996,0.0,0.0,1198000000,63.5,63.5,0.302500,frankycpp_v1.5.exe,chess::operator&,bitboard.h,0x14027bd97
chess::operator*,0.058996,0.058996,0.0,0.0,676870000,52.6,52.6,0.327434,frankycpp_v1.5.exe,chess::operator*,value.h,0x14024897a
"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",0.058996,0.058996,0.0,0.0,8985000,1.4,1.4,36.666667,frankycpp_v1.5.exe,"std::unique_ptr<engine::TT::TTCluster [0],std::default_delete<engine::TT::TTCluster [0]> >::operator[]",memory,0x14020bacc
chess::MoveGenerator::resetOnDemand,0.057996,0.057996,0.0,0.0,685855000,27.7,27.7,0.371179,frankycpp_v1.5.exe,chess::MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020b3ce
"std::array<std::array<chess::Move,64>,64>::operator[]",0.057996,0.057996,0.0,0.0,1135105000,41.8,41.8,0.311346,frankycpp_v1.5.exe,"std::array<std::array<chess::Move,64>,64>::operator[]",array,0x1402427d0
