Function,CPU Time,Performance-core (P-core):Memory Bound(%),Performance-core (P-core):Memory Bound:L1 Bound(%),Performance-core (P-core):Memory Bound:L2 Bound(%),Performance-core (P-core):Memory Bound:L3 Bound(%),Performance-core (P-core):Memory Bound:DRAM Bound(%),Performance-core (P-core):Memory Bound:Store Bound(%),Efficient-core (E-core):Memory Bound(%),Efficient-core (E-core):Memory Bound:L1 Bound(%),Efficient-core (E-core):Memory Bound:L2 Bound(%),Efficient-core (E-core):Memory Bound:L3 Bound(%),Efficient-core (E-core):Memory Bound:DRAM Bound(%),Loads,Stores,LLC Miss Count,Module,Function (Full),Source File,Start Address
func@0x140252210,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0,0,0,ntoskrnl.exe,func@0x140252210,[Unknown],0x140252210
func@0x1402786e0,0.003000,,0.0,0.0,0.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,1100033,1100033,0,ntoskrnl.exe,func@0x1402786e0,[Unknown],0x1402786e0
func@0x1402801b0,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2200066,0,ntoskrnl.exe,func@0x1402801b0,[Unknown],0x1402801b0
func@0x140295b06,0.003000,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x140295b06,[Unknown],0x140295b06
func@0x1402abdb0,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200396,6600198,0,ntoskrnl.exe,func@0x1402abdb0,[Unknown],0x1402abdb0
func@0x1402b7070,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,ntoskrnl.exe,func@0x1402b7070,[Unknown],0x1402b7070
func@0x1402b8e00,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1100033,400012,0,ntoskrnl.exe,func@0x1402b8e00,[Unknown],0x1402b8e00
func@0x1402e3a5d,0.003000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600078,0,0,ntoskrnl.exe,func@0x1402e3a5d,[Unknown],0x1402e3a5d
func@0x14030f980,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,400012,0,ntoskrnl.exe,func@0x14030f980,[Unknown],0x14030f980
func@0x140def930,0.003000,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140def930,[Unknown],0x140def930
func@0x180078db1,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36301089,8800264,0,ntdll.dll,func@0x180078db1,[Unknown],0x180078db1
memmove,0.003000,0.0,0.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,1100033,0,vcruntime140.dll,memmove,[Unknown],0x180012030
operator&,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7000210,2300069,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x1402456e9
operator&,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600408,7700231,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x1402779de
operator&,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4400132,5500165,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140277ae9
operator&,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,2200066,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140240c64
operator+,0.003000,0.0,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5900177,8100243,0,frankycpp_v1.4.exe,operator+,direction.h,0x140245782
operator+=,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1100033,1100033,0,frankycpp_v1.4.exe,operator+=,value.h,0x1402462f9
operator+=,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600078,0,0,frankycpp_v1.4.exe,operator+=,value.h,0x14024596c
operator-,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3300099,0,frankycpp_v1.4.exe,operator-,value.h,0x1402412a5
operator>,0.003000,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,800024,0,0,frankycpp_v1.4.exe,operator>,value.h,0x140209397
operator|,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200606,9200276,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140277aca
operator|,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600288,7700231,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140277b1c
operator|,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17400522,9600288,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140239a1d
std::_Static_partition_team<__int64>::_Get_next_key,0.003000,0.0,0.0,100.0,0.0,0.0,0.0,,0.0,,,,1500045,0,0,frankycpp_v1.4.exe,std::_Static_partition_team<__int64>::_Get_next_key,execution,0x140248320
"std::array<Bitboard,64>::operator[]",0.003000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000210,2600078,0,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x14023aa90
"std::array<Bitboard,64>::operator[]",0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5200156,1100033,0,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x1402456f9
"std::array<Move,128>::operator[]",0.003000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000090,800024,0,frankycpp_v1.4.exe,"std::array<Move,128>::operator[]",array,0x140208d07
std::max,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200396,6600198,0,frankycpp_v1.4.exe,std::max,utility,0x140277945
std::popcount,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9600288,7700231,0,frankycpp_v1.4.exe,std::popcount,bit,0x140245d79
"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",0.003000,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10400312,1100033,0,frankycpp_v1.4.exe,"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",memory,0x1402471b5
"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38201146,13600408,0,frankycpp_v1.4.exe,"std::unique_ptr<TT::Entry [0],std::default_delete<TT::Entry [0]> >::operator[]",memory,0x140247037
typeOf,0.003000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500165,6600198,0,frankycpp_v1.4.exe,typeOf,piece.h,0x1402406fe
typeOf,0.003000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,2200066,0,frankycpp_v1.4.exe,typeOf,piece.h,0x1402406ef
Bitboard::operator bool,0.002000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11000330,5500165,0,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x14024569b
Bitboard::operator bool,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,7700231,0,0,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140241344
Bitboard::operator&=,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500045,6300189,0,frankycpp_v1.4.exe,Bitboard::operator&=,bitboard.h,0x1402406aa
Bitboard::operator^=,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500165,2200066,0,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x14027787c
Bitboard::operator|=,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15100453,10700321,0,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14024575e
Bitboard::popLSB,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,4400132,0,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140240fd4
Bitboard::popLSB,0.002000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,2600078,0,0,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x1402456e0
Bitboard::popLSB,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,3300099,0,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140241260
Bitboard::shifted,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5500165,1100033,0,frankycpp_v1.4.exe,Bitboard::shifted,bitboard.h,0x140240827
Direction::pawnPush,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,18000540,14300429,0,frankycpp_v1.4.exe,Direction::pawnPush,direction.h,0x140240990
ExAcquireFastMutex,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,2200066,0,ntoskrnl.exe,ExAcquireFastMutex,[Unknown],0x1402e70c0
ExpInterlockedPopEntrySList,0.002000,50.0,0.0,45.9,0.0,91.8,0.0,,0.0,,,,5500165,5500165,0,ntoskrnl.exe,ExpInterlockedPopEntrySList,[Unknown],0x1406b3210
KeLowerIrql,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,KeLowerIrql,[Unknown],0x1403f7790
KeReleaseInStackQueuedSpinLock,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,KeReleaseInStackQueuedSpinLock,[Unknown],0x1402990e0
Move::encode,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400012,1100033,0,frankycpp_v1.4.exe,Move::encode,move.h,0x140240ccb
Move::encode,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600288,12500375,0,frankycpp_v1.4.exe,Move::encode,move.h,0x14024072d
Move::operator==,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,18400552,6600198,0,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x1402401ba
Move::setValue,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,frankycpp_v1.4.exe,Move::setValue,move.h,0x1402401e1
Move::setValue,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,2200066,0,frankycpp_v1.4.exe,Move::setValue,move.h,0x140240200
Move::stripped,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,1100033,0,frankycpp_v1.4.exe,Move::stripped,move.h,0x14023e42c
Move::stripped,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200606,11000330,0,frankycpp_v1.4.exe,Move::stripped,move.h,0x14023e452
PawnTT::put,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000090,1100033,0,frankycpp_v1.4.exe,"PawnTT::put(struct PawnTT::Entry *,unsigned __int64,struct Score)",PawnTT.cpp,0x140243730
Position::doNullMove,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400132,4400132,0,frankycpp_v1.4.exe,Position::doNullMove(void),Position.cpp,0x1402394f0
Position::getPiece,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,3700111,1100033,0,frankycpp_v1.4.exe,Position::getPiece,Position.h,0x14027774a
Search::rootSearch,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,frankycpp_v1.4.exe,"Search::rootSearch(class Position &,enum Depth,class Value,class Value)",Search.cpp,0x1402088f0
Search::thread,0.002000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16600498,1100033,0,frankycpp_v1.4.exe,Search::thread,Search.h,0x140209e8a
Search::thread,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1100033,0,0,frankycpp_v1.4.exe,Search::thread,Search.h,0x1402098ac
Search::valueFromTt,0.002000,0.0,0.0,0.0,0.0,73.5,0.0,0.0,0.0,,,,5500165,4800144,0,frankycpp_v1.4.exe,"Search::valueFromTt(class Value,enum Depth)",Search.cpp,0x14020b090
Square::rank,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,400012,1100033,0,frankycpp_v1.4.exe,Square::rank,square.h,0x14024622c
StaticMoveList<256>::push_back,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1100033,1100033,0,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240cac
[Outside any known module],0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,[Unknown],[Outside any known module],[Unknown],0x0
__builtin_array_init_helper<class Value>,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,0,0,frankycpp_v1.4.exe,"__builtin_array_init_helper<class Value>(class Value *,unsigned __int64)",[Unknown],0x140277c10
boost::archive::detail::basic_iarchive::load_object,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15400462,15400462,0,frankycpp_v1.4.exe,"boost::archive::detail::basic_iarchive::load_object(void *,class boost::archive::detail::basic_iserializer const &)",basic_iarchive.cpp,0x140282f10
func@0x1400f7bd0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,0,0,nvlddmkm.sys,func@0x1400f7bd0,[Unknown],0x1400f7bd0
func@0x14015e5e8,0.002000,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntfs.sys,func@0x14015e5e8,[Unknown],0x14015e5e8
func@0x140211da0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,2200066,0,ntoskrnl.exe,func@0x140211da0,[Unknown],0x140211da0
func@0x140216fa0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1500045,4400132,0,ntoskrnl.exe,func@0x140216fa0,[Unknown],0x140216fa0
func@0x140223cf0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,2200066,0,ntoskrnl.exe,func@0x140223cf0,[Unknown],0x140223cf0
func@0x140246000,0.002000,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x140246000,[Unknown],0x140246000
func@0x140246bc0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,53.4,0.0,0.0,0.0,0.0,800024,3000090,0,ntoskrnl.exe,func@0x140246bc0,[Unknown],0x140246bc0
func@0x1402479a0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x1402479a0,[Unknown],0x1402479a0
func@0x140250635,0.002000,0.0,0.0,0.0,0.0,100.0,0.0,13.4,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x140250635,[Unknown],0x140250635
func@0x1402599f0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x1402599f0,[Unknown],0x1402599f0
func@0x140273260,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x140273260,[Unknown],0x140273260
func@0x140274f10,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x140274f10,[Unknown],0x140274f10
func@0x1402b4da2,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x1402b4da2,[Unknown],0x1402b4da2
func@0x1402b661d,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x1402b661d,[Unknown],0x1402b661d
func@0x1402ba66c,0.002000,0.0,0.0,61.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x1402ba66c,[Unknown],0x1402ba66c
func@0x140300860,0.002000,0.0,0.0,0.0,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,ntoskrnl.exe,func@0x140300860,[Unknown],0x140300860
func@0x140309c30,0.002000,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,,,,2200066,1100033,0,ntoskrnl.exe,func@0x140309c30,[Unknown],0x140309c30
func@0x1403224d0,0.002000,0.0,0.0,91.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,ntoskrnl.exe,func@0x1403224d0,[Unknown],0x1403224d0
func@0x14032ac60,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,ntoskrnl.exe,func@0x14032ac60,[Unknown],0x14032ac60
func@0x14033a4a0,0.002000,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x14033a4a0,[Unknown],0x14033a4a0
func@0x140359bc0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntoskrnl.exe,func@0x140359bc0,[Unknown],0x140359bc0
func@0x140362fc0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,550231,ntoskrnl.exe,func@0x140362fc0,[Unknown],0x140362fc0
func@0x140396000,0.002000,,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140396000,[Unknown],0x140396000
func@0x1403d50e0,0.002000,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x1403d50e0,[Unknown],0x1403d50e0
func@0x140402e60,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400012,0,0,ntoskrnl.exe,func@0x140402e60,[Unknown],0x140402e60
func@0x14047cb77,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0,0,0,ntoskrnl.exe,func@0x14047cb77,[Unknown],0x14047cb77
func@0x1405e06b0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1100033,1100033,0,ntoskrnl.exe,func@0x1405e06b0,[Unknown],0x1405e06b0
func@0x1406b23e0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0,0,0,ntoskrnl.exe,func@0x1406b23e0,[Unknown],0x1406b23e0
func@0x1406bd983,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700111,2200066,0,ntoskrnl.exe,func@0x1406bd983,[Unknown],0x1406bd983
func@0x1406c0240,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600078,1900057,0,ntoskrnl.exe,func@0x1406c0240,[Unknown],0x1406c0240
func@0x14084a410,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0,0,0,ntoskrnl.exe,func@0x14084a410,[Unknown],0x14084a410
func@0x14084bf80,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,ntoskrnl.exe,func@0x14084bf80,[Unknown],0x14084bf80
func@0x140863dca,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400132,1100033,0,ntoskrnl.exe,func@0x140863dca,[Unknown],0x140863dca
func@0x140da8c2f,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140da8c2f,[Unknown],0x140da8c2f
func@0x140e1c190,0.002000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,nvlddmkm.sys,func@0x140e1c190,[Unknown],0x140e1c190
func@0x140e1c7d0,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,nvlddmkm.sys,func@0x140e1c7d0,[Unknown],0x140e1c7d0
func@0x18002d8b0,0.002000,,0.0,0.0,,,0.0,0.0,0.0,,,,0,0,0,cng.sys,func@0x18002d8b0,[Unknown],0x18002d8b0
func@0x18003d480,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,ntdll.dll,func@0x18003d480,[Unknown],0x18003d480
func@0x180074643,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,40.1,0.0,0.0,0.0,0.0,400012,1100033,0,ntdll.dll,func@0x180074643,[Unknown],0x180074643
func@0x180074d70,0.002000,0.0,0.0,100.0,0.0,0.0,0.0,,0.0,,,,0,0,0,ntdll.dll,func@0x180074d70,[Unknown],0x180074d70
memset,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,vcruntime140.dll,memset,[Unknown],0x1800126e0
moveValueGreaterComparator::operator(),0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,0,0,frankycpp_v1.4.exe,moveValueGreaterComparator::operator(),move.h,0x14021cfc0
operator&,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16500495,7700231,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x1402779c6
operator&,0.002000,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,5500165,0,frankycpp_v1.4.exe,operator&,bitboard.h,0x140245723
operator+,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100033,3300099,0,frankycpp_v1.4.exe,operator+,direction.h,0x140239766
operator+=,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4400132,4400132,0,frankycpp_v1.4.exe,operator+=,value.h,0x14024549c
operator+=,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13600408,7700231,0,frankycpp_v1.4.exe,operator+=,value.h,0x140245dc7
operator-,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,frankycpp_v1.4.exe,operator-,value.h,0x14020b07d
operator-,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200066,2200066,0,frankycpp_v1.4.exe,operator-,value.h,0x1402777f7
operator-,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28600858,4400132,0,frankycpp_v1.4.exe,operator-,value.h,0x140277813
operator-,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600288,8100243,0,frankycpp_v1.4.exe,operator-,value.h,0x140277825
operator-,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6600198,8800264,0,frankycpp_v1.4.exe,operator-,value.h,0x140277940
operator|,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6600198,3300099,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x14023984d
operator|,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1900057,400012,0,frankycpp_v1.4.exe,operator|,bitboard.h,0x140166e36
operator~,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5600168,4400132,0,frankycpp_v1.4.exe,operator~,color.h,0x14023997f
std::_Static_partition_team<__int64>::_Get_next_key,0.002000,0.0,,0.0,0.0,0.0,0.0,,,,,,400012,0,0,frankycpp_v1.4.exe,std::_Static_partition_team<__int64>::_Get_next_key,execution,0x1402483e0
"std::array<Bitboard,64>::operator[]",0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,3000090,0,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x140239a8e
"std::array<Bitboard,64>::operator[]",0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500045,1100033,0,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x140239a24
"std::array<Bitboard,8>::operator[]",0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4800144,0,frankycpp_v1.4.exe,"std::array<Bitboard,8>::operator[]",array,0x140240b0e
"std::array<Bitboard,8>::operator[]",0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7000210,0,frankycpp_v1.4.exe,"std::array<Bitboard,8>::operator[]",array,0x1402409aa
"std::array<Value,25>::operator[]",0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,0,0,0,frankycpp_v1.4.exe,"std::array<Value,25>::operator[]",array,0x1402411a4
"std::array<int,64>::operator[]",0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000210,2200066,0,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x140209e96
"std::array<int,64>::operator[]",0.002000,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300099,0,0,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x1402391b3
"std::array<int,64>::operator[]",0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,5500165,2200066,0,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x140209df3
"std::array<std::array<int,64>,64>::operator[]",0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9200276,3300099,0,frankycpp_v1.4.exe,"std::array<std::array<int,64>,64>::operator[]",array,0x140240235
"std::basic_filebuf<char,struct std::char_traits<char> >::xsgetn",0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9900297,4400132,0,frankycpp_v1.4.exe,"std::basic_filebuf<char,struct std::char_traits<char> >::xsgetn(char * __ptr64,__int64)",__msvc_filebuf.hpp,0x14011aaf0
std::countr_zero,0.002000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500135,2200066,0,frankycpp_v1.4.exe,std::countr_zero,bit,0x1402410d4
