Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
MoveGenerator::getNextPseudoLegalMove,0.297980,0.297980,0.0,0.0,4070205000,40.0,40.0,0.388521,frankycpp_v1.4.exe,"MoveGenerator::getNextPseudoLegalMove(class Position const &,enum GenMode,bool)",MoveGenerator.cpp,0x14023e320
MoveGenerator::updateSortValues,0.283981,0.283981,0.0,0.0,3426280000,41.4,41.4,0.450175,frankycpp_v1.4.exe,"MoveGenerator::updateSortValues(class Position const &,class StaticMoveList<256> *)",MoveGenerator.cpp,0x140240160
Position::givesCheck,0.245983,0.245983,0.0,0.0,3749740000,46.4,46.4,0.344249,frankycpp_v1.4.exe,Position::givesCheck(class Move),Position.cpp,0x140239960
Evaluator::pieceEval,0.241984,0.241984,0.0,0.0,4136095000,57.4,57.4,0.299783,frankycpp_v1.4.exe,"Evaluator::pieceEval(class Position const &,struct Score &,class Color,enum PieceType)",Evaluator.cpp,0x140245990
MoveGenerator::fillOnDemandMoveList,0.238984,0.238984,0.0,0.0,3405315000,41.8,41.8,0.405453,frankycpp_v1.4.exe,"MoveGenerator::fillOnDemandMoveList(class Position const &,enum GenMode,bool)",MoveGenerator.cpp,0x14023fd00
"std::ranges::_Insertion_sort_common<Move *,moveValueGreaterComparator,std::identity>",0.237984,0.237984,0.0,0.0,2252240000,27.3,27.3,0.509309,frankycpp_v1.4.exe,"std::ranges::_Insertion_sort_common<Move *,moveValueGreaterComparator,std::identity>(class Move *, class Move *, struct moveValueGreaterComparator, struct std::identity)",algorithm,0x140219000
Evaluator::kingEval,0.236984,0.236984,0.0,0.0,4510470000,50.4,50.4,0.320717,frankycpp_v1.4.exe,"Evaluator::kingEval(class Position const &,struct Score &,class Color)",Evaluator.cpp,0x1402461e0
MoveGenerator::generateMoves,0.217985,0.217985,0.0,0.0,3171705000,42.2,42.2,0.385269,frankycpp_v1.4.exe,"MoveGenerator::generateMoves(class Position const &,class StaticMoveList<256> *,enum GenMode,bool,class Bitboard)",MoveGenerator.cpp,0x140240dc0
Evaluator::rookEval,0.192987,0.192987,0.0,0.0,3033935000,47.4,47.4,0.387957,frankycpp_v1.4.exe,Evaluator::rookEval,Evaluator.cpp,0x140245b38
"std::_Atomic_storage<unsigned __int64,8>::load",0.191987,0.191987,0.0,0.0,787685000,13.2,13.2,1.224335,frankycpp_v1.4.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x1402455ef
"std::_Atomic_storage<unsigned __int64,8>::store",0.188987,0.188987,0.0,0.0,554075000,13.4,13.4,1.556757,frankycpp_v1.4.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x1402444a7
Position::doMove,0.185987,0.185987,0.0,0.0,2105485000,36.8,36.8,0.455192,frankycpp_v1.4.exe,Position::doMove(class Move),Position.cpp,0x140238dd0
Evaluator::evaluate,0.176988,0.176988,0.0,0.0,3704815000,65.5,65.5,0.260307,frankycpp_v1.4.exe,Evaluator::evaluate(class Position const &),Evaluator.cpp,0x140245250
Position::isAttacked,0.164989,0.164989,0.0,0.0,1761060000,44.2,44.2,0.438776,frankycpp_v1.4.exe,"Position::isAttacked(class Square,class Color)",Position.cpp,0x140239630
Position::removePiece,0.155989,0.155989,0.0,0.0,2231275000,41.6,41.6,0.441611,frankycpp_v1.4.exe,Position::removePiece(class Square),Position.cpp,0x14023ab70
Position::putPiece,0.148990,0.148990,0.0,0.0,1976700000,45.7,45.7,0.422727,frankycpp_v1.4.exe,"Position::putPiece(enum Piece,class Square)",Position.cpp,0x14023aa60
TT::put,0.140990,0.140990,0.0,0.0,1722125000,37.2,37.2,0.436522,frankycpp_v1.4.exe,"TT::put(unsigned __int64,enum Depth,class Move,class Value,enum ValueType,class Value)",TT.cpp,0x140247020
std::_Checked_x86_x64_countr_zero<unsigned __int64>,0.135991,0.135991,0.0,0.0,2159395000,53.3,53.3,0.373093,frankycpp_v1.4.exe,std::_Checked_x86_x64_countr_zero<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241ac0
Evaluator::queenEval,0.127991,0.127991,0.0,0.0,2282190000,54.1,54.1,0.272966,frankycpp_v1.4.exe,Evaluator::queenEval,Evaluator.cpp,0x140245a18
MoveGenerator::generatePawnMoves,0.123992,0.123992,0.0,0.0,1566385000,45.1,45.1,0.397706,frankycpp_v1.4.exe,"MoveGenerator::generatePawnMoves(class Position const &,class StaticMoveList<256> *,enum GenMode,bool,class Bitboard)",MoveGenerator.cpp,0x140240390
See::see,0.115992,0.115992,0.0,0.0,1964720000,59.1,59.1,0.280488,frankycpp_v1.4.exe,"See::see(class Position const &,class Move)",See.cpp,0x1402776b0
Position::undoMove,0.088994,0.088994,0.0,0.0,964390000,46.6,46.6,0.397516,frankycpp_v1.4.exe,Position::undoMove(void),Position.cpp,0x1402392b0
"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",0.087994,0.087994,0.0,0.0,1081195000,40.8,40.8,0.484765,frankycpp_v1.4.exe,"std::_Atomic_address_as<__int64,std::_Atomic_padded<unsigned __int64> >",xatomic.h,0x1402451a0
Evaluator::bishopEval,0.086994,0.086994,0.0,0.0,1850910000,74.4,74.4,0.233010,frankycpp_v1.4.exe,Evaluator::bishopEval,Evaluator.cpp,0x140245c88
Position::wasLegalMove,0.080995,0.080995,0.0,0.0,1434605000,59.0,59.0,0.344468,frankycpp_v1.4.exe,Position::wasLegalMove(void),Position.cpp,0x140239b20
Move::encode,0.078995,0.078995,0.0,0.0,745755000,36.0,36.0,0.574297,frankycpp_v1.4.exe,Move::encode,move.h,0x140240f15
std::_Checked_popcount<unsigned __int64>,0.078995,0.078995,0.0,0.0,1557400000,70.2,70.2,0.253846,frankycpp_v1.4.exe,std::_Checked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x14021e6d0
"std::_Atomic_storage<unsigned __int64,8>::store",0.077995,0.077995,0.0,0.0,973375000,59.3,59.3,0.440000,frankycpp_v1.4.exe,"std::_Atomic_storage<unsigned __int64,8>::store",atomic,0x140247e2c
Bitboard::shifted,0.066995,0.066995,0.0,0.0,1141095000,55.1,55.1,0.341207,frankycpp_v1.4.exe,Bitboard::shifted,bitboard.h,0x14024048d
"std::_For_each_ivdep<TT::Entry *,`TT::ageEntries'::`2'::<lambda_1> >",0.066995,0.066995,0.0,0.0,254575000,37.3,37.3,0.729412,frankycpp_v1.4.exe,"std::_For_each_ivdep<TT::Entry *,`TT::ageEntries'::`2'::<lambda_1> >(struct TT::Entry *, struct TT::Entry *, class TT::ageEntries::__l2::<lambda_1>)",execution,0x140247f20
Bitboard::operator^=,0.063996,0.063996,0.0,0.0,1015305000,40.7,40.7,0.395280,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x14023abc5
std::popcount,0.060996,0.060996,0.0,0.0,607985000,51.4,51.4,0.413793,frankycpp_v1.4.exe,std::popcount,bit,0x140245b81
"std::_For_each_ivdep<PawnTT::Entry *,`PawnTT::clear'::`2'::<lambda_1> >",0.058996,0.058996,0.0,0.0,56905000,8.3,8.3,4.894737,frankycpp_v1.4.exe,"std::_For_each_ivdep<PawnTT::Entry *,`PawnTT::clear'::`2'::<lambda_1> >(struct PawnTT::Entry *, struct PawnTT::Entry *, class PawnTT::clear::__l2::<lambda_1>)",execution,0x140244490
See::attacksTo,0.057996,0.057996,0.0,0.0,988350000,57.4,57.4,0.260606,frankycpp_v1.4.exe,"See::attacksTo(class Position const &,class Square,class Color)",See.cpp,0x140277a20
TT::probe,0.057996,0.057996,0.0,0.0,281530000,11.9,11.9,1.063830,frankycpp_v1.4.exe,TT::probe(unsigned __int64 const &),TT.cpp,0x1402471a0
Position::getPieceBb,0.054996,0.054996,0.0,0.0,958400000,75.6,75.6,0.256250,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x1402459a2
"std::array<int,64>::operator[]",0.053996,0.053996,0.0,0.0,739765000,41.3,41.3,0.352227,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x140240227
Bitboard::operator bool,0.050997,0.050997,0.0,0.0,790680000,44.8,44.8,0.310606,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240eb4
"std::_For_each_ivdep<TT::Entry *,`TT::clear'::`2'::<lambda_1> >",0.049997,0.049997,0.0,0.0,377370000,33.4,33.4,0.587302,frankycpp_v1.4.exe,"std::_For_each_ivdep<TT::Entry *,`TT::clear'::`2'::<lambda_1> >(struct TT::Entry *, struct TT::Entry *, class TT::clear::__l2::<lambda_1>)",execution,0x140247e10
Evaluator::knightEval,0.048997,0.048997,0.0,0.0,898500000,80.5,80.5,0.196667,frankycpp_v1.4.exe,Evaluator::knightEval,Evaluator.cpp,0x140245d40
Search::storeTt,0.044997,0.044997,0.0,0.0,431280000,37.3,37.3,0.555556,frankycpp_v1.4.exe,"Search::storeTt(class Position const &,enum Depth,enum Depth,class Move,class Value,enum ValueType,class Value)",Search.cpp,0x14020aff0
"std::array<unsigned __int64,64>::operator[]",0.044997,0.044997,0.0,0.0,554075000,40.2,40.2,0.437838,frankycpp_v1.4.exe,"std::array<unsigned __int64,64>::operator[]",array,0x14023abb2
makePiece,0.042997,0.042997,0.0,0.0,709815000,58.8,58.8,0.295359,frankycpp_v1.4.exe,makePiece,piece.h,0x140246269
moveValueGreaterComparator::operator(),0.042997,0.042997,0.0,0.0,694840000,27.3,27.3,0.508621,frankycpp_v1.4.exe,moveValueGreaterComparator::operator(),move.h,0x140219020
operator<,0.041997,0.041997,0.0,0.0,739765000,62.8,62.8,0.279352,frankycpp_v1.4.exe,operator<,rank.h,0x140246251
std::_Unchecked_popcount<unsigned __int64>,0.041997,0.041997,0.0,0.0,709815000,54.1,54.1,0.345992,frankycpp_v1.4.exe,std::_Unchecked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x14021e6c0
"std::array<Bitboard,64>::operator[]",0.041997,0.041997,0.0,0.0,515140000,50.1,50.1,0.436047,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x140166e70
MoveGenerator::generateKingMoves,0.040997,0.040997,0.0,0.0,727785000,39.1,39.1,0.395062,frankycpp_v1.4.exe,"MoveGenerator::generateKingMoves(class Position const &,class StaticMoveList<256> *,enum GenMode,bool)",MoveGenerator.cpp,0x140241080
See::revealedAttacks,0.040997,0.040997,0.0,0.0,631945000,47.2,47.2,0.345972,frankycpp_v1.4.exe,"See::revealedAttacks(class Position const &,class Square,class Bitboard,class Color)",See.cpp,0x140277b70
Evaluator::pawnEval,0.039997,0.039997,0.0,0.0,763725000,54.6,54.6,0.325490,frankycpp_v1.4.exe,"Evaluator::pawnEval(class Position const &,struct Score &)",Evaluator.cpp,0x140245590
Bitboard::shifted,0.036998,0.036998,0.0,0.0,311480000,24.7,24.7,0.394231,frankycpp_v1.4.exe,Bitboard::shifted(class Direction),bitboard.h,0x1402418a0
_chkstk,0.034998,0.034998,0.0,0.0,371380000,35.2,35.2,0.395161,frankycpp_v1.4.exe,_chkstk,chkstk.asm,0x1405eed50
std::_Countr_zero_tzcnt<unsigned __int64>,0.034998,0.034998,0.0,0.0,260565000,33.3,33.3,0.494253,frankycpp_v1.4.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241ab0
Search::sendSearchUpdateToUci,0.032998,0.032998,0.0,0.0,68885000,7.3,7.3,2.652174,frankycpp_v1.4.exe,Search::sendSearchUpdateToUci(void),Search.cpp,0x1402110b0
Bitboard::operator|=,0.031998,0.031998,0.0,0.0,440265000,39.3,39.3,0.435374,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14023aab2
Position::movePiece,0.031998,0.031998,0.0,0.0,557070000,39.8,39.8,0.397849,frankycpp_v1.4.exe,"Position::movePiece(class Square,class Square)",Position.cpp,0x14023aa30
StaticMoveList<256>::push_back,0.031998,0.031998,0.0,0.0,266555000,33.0,33.0,0.629213,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240ff6
TT::prefetch,0.031998,0.031998,0.0,0.0,551080000,59.2,59.2,0.266304,frankycpp_v1.4.exe,TT::prefetch,TT.h,0x14020abb1
Move::operator==,0.030998,0.030998,0.0,0.0,422295000,42.4,42.4,0.340426,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x140240296
_security_check_cookie,0.030998,0.030998,0.0,0.0,386355000,28.7,28.7,0.488372,frankycpp_v1.4.exe,_security_check_cookie,amdsecgs.asm,0x1405ee000
operator*,0.030998,0.030998,0.0,0.0,356405000,55.9,55.9,0.319328,frankycpp_v1.4.exe,operator*,value.h,0x1402454ad
operator*,0.030998,0.030998,0.0,0.0,730780000,46.1,46.1,0.221311,frankycpp_v1.4.exe,operator*,value.h,0x1402454b5
Position::attacksTo,0.029998,0.029998,0.0,0.0,311480000,64.2,64.2,0.288462,frankycpp_v1.4.exe,"Position::attacksTo(class Square,class Color)",Position.cpp,0x1402397c0
Position::hasCheck,0.029998,0.029998,0.0,0.0,107820000,15.1,15.1,1.166667,frankycpp_v1.4.exe,Position::hasCheck(void),Position.cpp,0x140239910
"std::array<Value,25>::operator[]",0.029998,0.029998,0.0,0.0,308485000,43.5,43.5,0.407767,frankycpp_v1.4.exe,"std::array<Value,25>::operator[]",array,0x140240f09
std::countr_zero,0.029998,0.029998,0.0,0.0,362395000,55.2,55.2,0.380165,frankycpp_v1.4.exe,std::countr_zero,bit,0x140240e62
std::ranges::_Insertion_sort_common,0.028998,0.028998,0.0,0.0,278535000,24.6,24.6,0.752688,frankycpp_v1.4.exe,std::ranges::_Insertion_sort_common,algorithm,0x14021af3a
Search::stopConditions,0.027998,0.027998,0.0,0.0,266555000,33.5,33.5,0.438202,frankycpp_v1.4.exe,Search::stopConditions(void),Search.cpp,0x14020d1b0
func@0x1800126c0,0.027998,0.027998,0.0,0.0,0,3.2,3.2,,vcruntime140.dll,func@0x1800126c0,[Unknown],0x1800126c0
"std::_Hash<std::_Umap_traits<unsigned __int64,BookEntry,std::_Uhash_compare<unsigned __int64,std::hash<unsigned __int64>,std::equal_to<unsigned __int64> >,std::allocator<std::pair<unsigned __int64 const ,BookEntry> >,0> >::_Find_last",0.027998,0.027998,0.0,0.0,11980000,4.9,4.9,9.250000,frankycpp_v1.4.exe,"std::_Hash<std::_Umap_traits<unsigned __int64,BookEntry,std::_Uhash_compare<unsigned __int64,std::hash<unsigned __int64>,std::equal_to<unsigned __int64> >,std::allocator<std::pair<unsigned __int64 const ,BookEntry> >,0> >::_Find_last",xhash,0x140261b50
Position::getPiece,0.026998,0.026998,0.0,0.0,512145000,64.4,64.4,0.181287,frankycpp_v1.4.exe,Position::getPiece,Position.h,0x140246262
Move::encode,0.025998,0.025998,0.0,0.0,272545000,32.2,32.2,0.428571,frankycpp_v1.4.exe,Move::encode,move.h,0x140240fed
See::getLeastValuablePiece,0.025998,0.025998,0.0,0.0,446255000,57.1,57.1,0.308725,frankycpp_v1.4.exe,"See::getLeastValuablePiece(class Position const &,class Bitboard,class Color)",See.cpp,0x1402779a0
"std::_Atomic_storage<unsigned __int64,8>::load",0.024998,0.024998,0.0,0.0,329450000,53.1,53.1,0.400000,frankycpp_v1.4.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140247f30
MoveGenerator::resetOnDemand,0.023998,0.023998,0.0,0.0,152745000,29.6,29.6,0.784314,frankycpp_v1.4.exe,MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020a991
operator&,0.023998,0.023998,0.0,0.0,347420000,36.8,36.8,0.301724,frankycpp_v1.4.exe,operator&,bitboard.h,0x140209c5a
operator<,0.022998,0.022998,0.0,0.0,275540000,46.6,46.6,0.434783,frankycpp_v1.4.exe,operator<,file.h,0x140246240
operator<,0.022998,0.022998,0.0,0.0,374375000,42.7,42.7,0.312000,frankycpp_v1.4.exe,operator<,value.h,0x140277848
Square::{ctor},0.021999,0.021999,0.0,0.0,557070000,,,0.311828,frankycpp_v1.4.exe,Square::{ctor},square.h,0x140239995
std::popcount,0.021999,0.021999,0.0,0.0,515140000,64.8,64.8,0.261628,frankycpp_v1.4.exe,std::popcount,bit,0x140245ccb
operator-,0.020999,0.020999,0.0,0.0,161730000,40.2,40.2,0.277778,frankycpp_v1.4.exe,operator-,depth.h,0x1402099b9
"std::array<Move,64>::operator[]",0.020999,0.020999,0.0,0.0,371380000,35.5,35.5,0.427419,frankycpp_v1.4.exe,"std::array<Move,64>::operator[]",array,0x140240294
typeOf,0.020999,0.020999,0.0,0.0,305490000,38.1,38.1,0.431373,frankycpp_v1.4.exe,typeOf,piece.h,0x14023ab94
Position::checkRepetitions,0.019999,0.019999,0.0,0.0,26955000,6.6,6.6,2.444444,frankycpp_v1.4.exe,Position::checkRepetitions(int),Position.cpp,0x140239d20
Search::goodCapture,0.018999,0.018999,0.0,0.0,275540000,42.1,42.1,0.336957,frankycpp_v1.4.exe,"Search::goodCapture(class Position const &,class Move,bool)",Search.cpp,0x14020aeb0
Bitboard::operator bool,0.017999,0.017999,0.0,0.0,254575000,55.5,55.5,0.411765,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240e45
Color::sign,0.017999,0.017999,0.0,0.0,251580000,49.5,49.5,0.357143,frankycpp_v1.4.exe,Color::sign,color.h,0x140240548
Position::getPieceBb,0.017999,0.017999,0.0,0.0,170715000,43.5,43.5,0.473684,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140240e30
StaticMoveList<256>::push_back,0.017999,0.017999,0.0,0.0,134775000,33.3,33.3,0.488889,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240f3a
TT::prefetch,0.017999,0.017999,0.0,0.0,317470000,,,0.226415,frankycpp_v1.4.exe,TT::prefetch,TT.h,0x140209fa9
func@0x140241690,0.017999,0.017999,0.0,0.0,2995000,2.0,2.0,15.000000,ntoskrnl.exe,func@0x140241690,[Unknown],0x140241690
operator++,0.017999,0.017999,0.0,0.0,278535000,36.9,36.9,0.301075,frankycpp_v1.4.exe,operator++,piecetype.h,0x140241049
"std::array<std::array<unsigned __int64,64>,16>::operator[]",0.017999,0.017999,0.0,0.0,359400000,30.7,30.7,0.333333,frankycpp_v1.4.exe,"std::array<std::array<unsigned __int64,64>,16>::operator[]",array,0x14023abab
Bitboard::operator|=,0.016999,0.016999,0.0,0.0,302495000,41.4,41.4,0.227723,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14023aaa6
MoveGenerator::resetOnDemand,0.016999,0.016999,0.0,0.0,278535000,30.5,30.5,0.430108,frankycpp_v1.4.exe,MoveGenerator::resetOnDemand,MoveGenerator.h,0x1402098b1
Position::getLastMove,0.016999,0.016999,0.0,0.0,368385000,43.1,43.1,0.260163,frankycpp_v1.4.exe,Position::getLastMove,Position.h,0x140240260
Search::checkDrawRepAnd50,0.016999,0.016999,0.0,0.0,38935000,1.5,1.5,1.846154,frankycpp_v1.4.exe,"Search::checkDrawRepAnd50(class Position const &,int)",Search.cpp,0x14020d230
func@0x1400e0a60,0.016999,0.016999,0.0,0.0,0,0.0,0.0,,nvlddmkm.sys,func@0x1400e0a60,[Unknown],0x1400e0a60
operator+,0.016999,0.016999,0.0,0.0,101830000,,,0.382353,frankycpp_v1.4.exe,operator+,direction.h,0x140240489
typeOf,0.016999,0.016999,0.0,0.0,260565000,43.1,43.1,0.321839,frankycpp_v1.4.exe,typeOf,piece.h,0x140240f1e
StaticMoveList<256>::push_back,0.014999,0.014999,0.0,0.0,86855000,51.2,51.2,0.620690,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240736
Value::{ctor},0.014999,0.014999,0.0,0.0,218635000,32.3,32.3,0.438356,frankycpp_v1.4.exe,Value::{ctor},value.h,0x140277c10
operator&,0.014999,0.014999,0.0,0.0,185690000,36.8,36.8,0.225806,frankycpp_v1.4.exe,operator&,bitboard.h,0x140245bd7
operator+,0.014999,0.014999,0.0,0.0,398335000,64.2,64.2,0.210526,frankycpp_v1.4.exe,operator+,value.h,0x1402454d9
Position::checkInsufficientMaterial,0.013999,0.013999,0.0,0.0,209650000,32.2,32.2,0.185714,frankycpp_v1.4.exe,Position::checkInsufficientMaterial(void),Position.cpp,0x140239df0
Value::operator int,0.013999,0.013999,0.0,0.0,176705000,41.6,41.6,0.474576,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023ac49
colorOf,0.013999,0.013999,0.0,0.0,170715000,,,0.350877,frankycpp_v1.4.exe,colorOf,piece.h,0x14023ab99
std::atomic<bool>::operator bool,0.013999,0.013999,0.0,0.0,224625000,54.1,54.1,0.426667,frankycpp_v1.4.exe,std::atomic<bool>::operator bool,atomic,0x14020d1b4
Move::operator==,0.012999,0.012999,0.0,0.0,233610000,48.3,48.3,0.397436,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x14020998c
Move::stripped,0.012999,0.012999,0.0,0.0,158735000,42.3,42.3,0.660377,frankycpp_v1.4.exe,Move::stripped,move.h,0x1402401b0
TT::resize,0.012999,0.012999,0.0,0.0,86855000,28.6,28.6,0.655172,frankycpp_v1.4.exe,TT::resize(unsigned __int64),TT.cpp,0x140246790
func@0x1406b27ef,0.012999,0.012999,0.0,0.0,0,4.3,4.3,,ntoskrnl.exe,func@0x1406b27ef,[Unknown],0x1406b27ef
operator&,0.012999,0.012999,0.0,0.0,188685000,,,0.253968,frankycpp_v1.4.exe,operator&,bitboard.h,0x140239a7a
operator+,0.012999,0.012999,0.0,0.0,200665000,40.1,40.1,0.283582,frankycpp_v1.4.exe,operator+,value.h,0x14020ab03
Bitboard::operator^=,0.011999,0.011999,0.0,0.0,146755000,27.8,27.8,0.387755,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x14023abb9
func@0x1406b16d3,0.011999,0.011999,0.0,0.0,0,4.2,4.2,,ntoskrnl.exe,func@0x1406b16d3,[Unknown],0x1406b16d3
operator+=,0.011999,0.011999,0.0,0.0,227620000,46.2,46.2,0.381579,frankycpp_v1.4.exe,operator+=,value.h,0x140245cfe
"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >",0.011999,0.011999,0.0,0.0,167720000,34.2,34.2,0.589286,frankycpp_v1.4.exe,"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >(struct std::_Atomic_padded<bool> const &)",xatomic.h,0x14015c7e0
std::ranges::_Stable_sort_fn::operator(),0.011999,0.011999,0.0,0.0,137770000,44.7,44.7,0.500000,frankycpp_v1.4.exe,std::ranges::_Stable_sort_fn::operator(),algorithm,0x140240027
RtlFreeHeap,0.010999,0.010999,0.0,0.0,74875000,40.3,40.3,0.360000,ntdll.dll,RtlFreeHeap,[Unknown],0x180078bb0
operator&,0.010999,0.010999,0.0,0.0,113810000,,,0.605263,frankycpp_v1.4.exe,operator&,bitboard.h,0x1402396cc
operator&,0.010999,0.010999,0.0,0.0,299500000,88.7,88.7,0.190000,frankycpp_v1.4.exe,operator&,bitboard.h,0x140277b27
operator&,0.010999,0.010999,0.0,0.0,185690000,,,0.274194,frankycpp_v1.4.exe,operator&,bitboard.h,0x140245b7a
operator+=,0.010999,0.010999,0.0,0.0,239600000,42.3,42.3,0.225000,frankycpp_v1.4.exe,operator+=,value.h,0x140245c22
operator|,0.010999,0.010999,0.0,0.0,98835000,54.2,54.2,0.666667,frankycpp_v1.4.exe,operator|,bitboard.h,0x140277b93
std::atomic<bool>::operator bool,0.010999,0.010999,0.0,0.0,122795000,28.8,28.8,0.731707,frankycpp_v1.4.exe,std::atomic<bool>::operator bool,atomic,0x14020d21b
Direction::pawnPush,0.009999,0.009999,0.0,0.0,167720000,56.6,56.6,0.375000,frankycpp_v1.4.exe,Direction::pawnPush,direction.h,0x1402406ba
Value::operator int,0.009999,0.009999,0.0,0.0,101830000,52.1,52.1,0.470588,frankycpp_v1.4.exe,Value::operator int,value.h,0x14023ab46
boost::archive::detail::basic_iarchive_impl::register_type,0.009999,0.009999,0.0,0.0,167720000,55.6,55.6,0.339286,frankycpp_v1.4.exe,boost::archive::detail::basic_iarchive_impl::register_type(class boost::archive::detail::basic_iserializer const &),basic_iarchive.cpp,0x140283750
operator&,0.009999,0.009999,0.0,0.0,149750000,39.5,39.5,0.440000,frankycpp_v1.4.exe,operator&,bitboard.h,0x140239a91
operator-,0.009999,0.009999,0.0,0.0,110815000,,,0.351351,frankycpp_v1.4.exe,operator-,value.h,0x14020ac6d
operator~,0.009999,0.009999,0.0,0.0,137770000,33.4,33.4,0.326087,frankycpp_v1.4.exe,operator~,color.h,0x1402392dc
"std::array<Value,25>::operator[]",0.009999,0.009999,0.0,0.0,68885000,47.1,47.1,0.304348,frankycpp_v1.4.exe,"std::array<Value,25>::operator[]",array,0x1402406fa
