Function,CPU Time,CPU Time:Effective Time,CPU Time:Spin Time,CPU Time:Overhead Time,Instructions Retired,Microarchitecture Usage(%),Microarchitecture Usage:Microarchitecture Usage(%),Microarchitecture Usage:CPI Rate,Module,Function (Full),Source File,Start Address
"std::_For_each_ivdep<PawnTT::Entry *,`PawnTT::clear'::`2'::<lambda_1> >",0.060996,0.060996,0.0,0.0,83860000,6.4,6.4,2.892857,frankycpp_v1.4.exe,"std::_For_each_ivdep<PawnTT::Entry *,`PawnTT::clear'::`2'::<lambda_1> >(struct PawnTT::Entry *, struct PawnTT::Entry *, class PawnTT::clear::__l2::<lambda_1>)",execution,0x140244490
moveValueGreaterComparator::operator(),0.057996,0.057996,0.0,0.0,637935000,,,0.394366,frankycpp_v1.4.exe,moveValueGreaterComparator::operator(),move.h,0x140219020
std::_Unchecked_popcount<unsigned __int64>,0.055996,0.055996,0.0,0.0,664890000,54.9,54.9,0.360360,frankycpp_v1.4.exe,std::_Unchecked_popcount<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x14021e6c0
Bitboard::shifted,0.054996,0.054996,0.0,0.0,1203990000,52.6,52.6,0.253731,frankycpp_v1.4.exe,Bitboard::shifted,bitboard.h,0x14024048d
MoveGenerator::generateKingMoves,0.052996,0.052996,0.0,0.0,757735000,36.9,36.9,0.332016,frankycpp_v1.4.exe,"MoveGenerator::generateKingMoves(class Position const &,class StaticMoveList<256> *,enum GenMode,bool)",MoveGenerator.cpp,0x140241080
"std::array<int,64>::operator[]",0.052996,0.052996,0.0,0.0,745755000,,,0.385542,frankycpp_v1.4.exe,"std::array<int,64>::operator[]",array,0x140240227
Position::getPieceBb,0.050997,0.050997,0.0,0.0,841595000,71.6,71.6,0.291815,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x1402459a2
TT::probe,0.049997,0.049997,0.0,0.0,200665000,13.2,13.2,1.641791,frankycpp_v1.4.exe,TT::probe(unsigned __int64 const &),TT.cpp,0x1402471a0
"std::_For_each_ivdep<TT::Entry *,`TT::clear'::`2'::<lambda_1> >",0.048997,0.048997,0.0,0.0,341430000,35.5,35.5,0.763158,frankycpp_v1.4.exe,"std::_For_each_ivdep<TT::Entry *,`TT::clear'::`2'::<lambda_1> >(struct TT::Entry *, struct TT::Entry *, class TT::clear::__l2::<lambda_1>)",execution,0x140247e10
See::revealedAttacks,0.046997,0.046997,0.0,0.0,700830000,46.1,46.1,0.299145,frankycpp_v1.4.exe,"See::revealedAttacks(class Position const &,class Square,class Bitboard,class Color)",See.cpp,0x140277b70
Evaluator::pawnEval,0.045997,0.045997,0.0,0.0,637935000,,,0.384977,frankycpp_v1.4.exe,"Evaluator::pawnEval(class Position const &,struct Score &)",Evaluator.cpp,0x140245590
std::popcount,0.045997,0.045997,0.0,0.0,823625000,46.4,46.4,0.389091,frankycpp_v1.4.exe,std::popcount,bit,0x140245b81
"std::array<unsigned __int64,64>::operator[]",0.044997,0.044997,0.0,0.0,631945000,36.9,36.9,0.507109,frankycpp_v1.4.exe,"std::array<unsigned __int64,64>::operator[]",array,0x14023abb2
See::attacksTo,0.041997,0.041997,0.0,0.0,1066220000,56.4,56.4,0.272472,frankycpp_v1.4.exe,"See::attacksTo(class Position const &,class Square,class Color)",See.cpp,0x140277a20
std::countr_zero,0.041997,0.041997,0.0,0.0,365390000,38.3,38.3,0.483607,frankycpp_v1.4.exe,std::countr_zero,bit,0x140240e62
Evaluator::knightEval,0.039997,0.039997,0.0,0.0,1012310000,90.9,90.9,0.192308,frankycpp_v1.4.exe,Evaluator::knightEval,Evaluator.cpp,0x140245d40
Square::{ctor},0.039997,0.039997,0.0,0.0,599000000,47.5,47.5,0.355000,frankycpp_v1.4.exe,Square::{ctor},square.h,0x140239995
makePiece,0.039997,0.039997,0.0,0.0,599000000,,,0.410000,frankycpp_v1.4.exe,makePiece,piece.h,0x140246269
"std::_For_each_ivdep<TT::Entry *,`TT::ageEntries'::`2'::<lambda_1> >",0.039997,0.039997,0.0,0.0,341430000,22.2,22.2,0.578947,frankycpp_v1.4.exe,"std::_For_each_ivdep<TT::Entry *,`TT::ageEntries'::`2'::<lambda_1> >(struct TT::Entry *, struct TT::Entry *, class TT::ageEntries::__l2::<lambda_1>)",execution,0x140247f20
operator<,0.038997,0.038997,0.0,0.0,724790000,,,0.314050,frankycpp_v1.4.exe,operator<,rank.h,0x140246251
Position::movePiece,0.037997,0.037997,0.0,0.0,386355000,37.5,37.5,0.434109,frankycpp_v1.4.exe,"Position::movePiece(class Square,class Square)",Position.cpp,0x14023aa30
"std::array<Bitboard,64>::operator[]",0.037997,0.037997,0.0,0.0,578035000,,,0.409326,frankycpp_v1.4.exe,"std::array<Bitboard,64>::operator[]",array,0x140166e70
Search::storeTt,0.036998,0.036998,0.0,0.0,488185000,,,0.398773,frankycpp_v1.4.exe,"Search::storeTt(class Position const &,enum Depth,enum Depth,class Move,class Value,enum ValueType,class Value)",Search.cpp,0x14020aff0
Bitboard::operator|=,0.034998,0.034998,0.0,0.0,413310000,38.4,38.4,0.478261,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14023aab2
TT::prefetch,0.034998,0.034998,0.0,0.0,706820000,,,0.216102,frankycpp_v1.4.exe,TT::prefetch,TT.h,0x14020abb1
Search::sendSearchUpdateToUci,0.032998,0.032998,0.0,0.0,71880000,10.5,10.5,2.750000,frankycpp_v1.4.exe,Search::sendSearchUpdateToUci(void),Search.cpp,0x1402110b0
_security_check_cookie,0.032998,0.032998,0.0,0.0,350415000,,,0.444444,frankycpp_v1.4.exe,_security_check_cookie,amdsecgs.asm,0x1405ee000
operator&,0.031998,0.031998,0.0,0.0,386355000,42.0,42.0,0.364341,frankycpp_v1.4.exe,operator&,bitboard.h,0x140209c5a
"std::array<Value,25>::operator[]",0.031998,0.031998,0.0,0.0,413310000,48.1,48.1,0.347826,frankycpp_v1.4.exe,"std::array<Value,25>::operator[]",array,0x140240f09
"std::array<std::array<unsigned __int64,64>,16>::operator[]",0.031998,0.031998,0.0,0.0,365390000,40.7,40.7,0.450820,frankycpp_v1.4.exe,"std::array<std::array<unsigned __int64,64>,16>::operator[]",array,0x14023abab
std::ranges::_Insertion_sort_common,0.030998,0.030998,0.0,0.0,233610000,28.9,28.9,0.641026,frankycpp_v1.4.exe,std::ranges::_Insertion_sort_common,algorithm,0x14021af3a
"std::_Atomic_storage<unsigned __int64,8>::load",0.029998,0.029998,0.0,0.0,293510000,45.9,45.9,0.387755,frankycpp_v1.4.exe,"std::_Atomic_storage<unsigned __int64,8>::load",atomic,0x140247f30
std::popcount,0.029998,0.029998,0.0,0.0,548085000,65.4,65.4,0.278689,frankycpp_v1.4.exe,std::popcount,bit,0x140245ccb
Move::operator==,0.028998,0.028998,0.0,0.0,365390000,42.0,42.0,0.368852,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x140240296
_chkstk,0.028998,0.028998,0.0,0.0,308485000,,,0.728155,frankycpp_v1.4.exe,_chkstk,chkstk.asm,0x1405eed50
operator*,0.026998,0.026998,0.0,0.0,886520000,58.7,58.7,0.212838,frankycpp_v1.4.exe,operator*,value.h,0x1402454b5
StaticMoveList<256>::push_back,0.025998,0.025998,0.0,0.0,245590000,,,0.646341,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240ff6
Position::getLastMove,0.024998,0.024998,0.0,0.0,272545000,36.0,36.0,0.450549,frankycpp_v1.4.exe,Position::getLastMove,Position.h,0x140240260
operator*,0.024998,0.024998,0.0,0.0,383360000,,,0.320312,frankycpp_v1.4.exe,operator*,value.h,0x1402454ad
Search::stopConditions,0.023998,0.023998,0.0,0.0,176705000,,,0.576271,frankycpp_v1.4.exe,Search::stopConditions(void),Search.cpp,0x14020d1b0
Bitboard::operator|=,0.022998,0.022998,0.0,0.0,251580000,38.0,38.0,0.404762,frankycpp_v1.4.exe,Bitboard::operator|=,bitboard.h,0x14023aaa6
typeOf,0.022998,0.022998,0.0,0.0,230615000,47.6,47.6,0.519481,frankycpp_v1.4.exe,typeOf,piece.h,0x14023ab94
Bitboard::shifted,0.021999,0.021999,0.0,0.0,296505000,32.4,32.4,0.505051,frankycpp_v1.4.exe,Bitboard::shifted(class Direction),bitboard.h,0x1402418a0
TT::prefetch,0.021999,0.021999,0.0,0.0,494175000,,,0.212121,frankycpp_v1.4.exe,TT::prefetch,TT.h,0x140209fa9
func@0x1800126c0,0.021999,0.021999,0.0,0.0,0,1.9,1.9,,vcruntime140.dll,func@0x1800126c0,[Unknown],0x1800126c0
std::_Countr_zero_tzcnt<unsigned __int64>,0.021999,0.021999,0.0,0.0,269550000,35.6,35.6,0.344444,frankycpp_v1.4.exe,std::_Countr_zero_tzcnt<unsigned __int64>(unsigned __int64),__msvc_bit_utils.hpp,0x140241ab0
Move::encode,0.020999,0.020999,0.0,0.0,311480000,32.6,32.6,0.500000,frankycpp_v1.4.exe,Move::encode,move.h,0x140240fed
Position::hasCheck,0.020999,0.020999,0.0,0.0,116805000,8.0,8.0,1.025641,frankycpp_v1.4.exe,Position::hasCheck(void),Position.cpp,0x140239910
operator++,0.020999,0.020999,0.0,0.0,290515000,,,0.309278,frankycpp_v1.4.exe,operator++,piecetype.h,0x140241049
operator+,0.019999,0.019999,0.0,0.0,407320000,62.4,62.4,0.235294,frankycpp_v1.4.exe,operator+,value.h,0x1402454d9
operator<,0.019999,0.019999,0.0,0.0,302495000,41.0,41.0,0.257426,frankycpp_v1.4.exe,operator<,file.h,0x140246240
MoveGenerator::resetOnDemand,0.018999,0.018999,0.0,0.0,299500000,46.0,46.0,0.440000,frankycpp_v1.4.exe,MoveGenerator::resetOnDemand,MoveGenerator.h,0x1402098b1
operator&,0.018999,0.018999,0.0,0.0,206655000,,,0.347826,frankycpp_v1.4.exe,operator&,bitboard.h,0x14023967c
"std::array<Move,64>::operator[]",0.018999,0.018999,0.0,0.0,449250000,,,0.226667,frankycpp_v1.4.exe,"std::array<Move,64>::operator[]",array,0x140240294
typeOf,0.017999,0.017999,0.0,0.0,257570000,,,0.313953,frankycpp_v1.4.exe,typeOf,piece.h,0x140240f1e
Color::sign,0.016999,0.016999,0.0,0.0,284525000,,,0.221053,frankycpp_v1.4.exe,Color::sign,color.h,0x140240548
MoveGenerator::resetOnDemand,0.016999,0.016999,0.0,0.0,101830000,19.1,19.1,1.470588,frankycpp_v1.4.exe,MoveGenerator::resetOnDemand,MoveGenerator.h,0x14020a991
See::getLeastValuablePiece,0.016999,0.016999,0.0,0.0,416305000,,,0.323741,frankycpp_v1.4.exe,"See::getLeastValuablePiece(class Position const &,class Bitboard,class Color)",See.cpp,0x1402779a0
operator+=,0.016999,0.016999,0.0,0.0,248585000,40.2,40.2,0.325301,frankycpp_v1.4.exe,operator+=,value.h,0x140245c22
operator<,0.016999,0.016999,0.0,0.0,368385000,53.2,53.2,0.308943,frankycpp_v1.4.exe,operator<,value.h,0x140277848
Move::stripped,0.015999,0.015999,0.0,0.0,146755000,35.7,35.7,0.469388,frankycpp_v1.4.exe,Move::stripped,move.h,0x1402401b0
Position::getPiece,0.015999,0.015999,0.0,0.0,500165000,40.2,40.2,0.203593,frankycpp_v1.4.exe,Position::getPiece,Position.h,0x140246262
Search::goodCapture,0.015999,0.015999,0.0,0.0,239600000,47.1,47.1,0.375000,frankycpp_v1.4.exe,"Search::goodCapture(class Position const &,class Move,bool)",Search.cpp,0x14020aeb0
Value::{ctor},0.015999,0.015999,0.0,0.0,158735000,31.7,31.7,0.509434,frankycpp_v1.4.exe,Value::{ctor},value.h,0x140277c10
operator&,0.015999,0.015999,0.0,0.0,203660000,52.0,52.0,0.294118,frankycpp_v1.4.exe,operator&,bitboard.h,0x140277bc3
std::atomic<bool>::operator bool,0.015999,0.015999,0.0,0.0,104825000,30.4,30.4,0.571429,frankycpp_v1.4.exe,std::atomic<bool>::operator bool,atomic,0x14020d21b
colorOf,0.014999,0.014999,0.0,0.0,158735000,,,0.377358,frankycpp_v1.4.exe,colorOf,piece.h,0x14023ab99
func@0x1400e0a60,0.014999,0.014999,0.0,0.0,0,1.4,1.4,,nvlddmkm.sys,func@0x1400e0a60,[Unknown],0x1400e0a60
operator&,0.014999,0.014999,0.0,0.0,173710000,59.2,59.2,0.344828,frankycpp_v1.4.exe,operator&,bitboard.h,0x140245bd7
operator+=,0.014999,0.014999,0.0,0.0,278535000,,,0.344086,frankycpp_v1.4.exe,operator+=,value.h,0x140245cfe
"std::_Hash<std::_Umap_traits<unsigned __int64,BookEntry,std::_Uhash_compare<unsigned __int64,std::hash<unsigned __int64>,std::equal_to<unsigned __int64> >,std::allocator<std::pair<unsigned __int64 const ,BookEntry> >,0> >::_Find_last",0.014999,0.014999,0.0,0.0,5990000,2.3,2.3,21.000000,frankycpp_v1.4.exe,"std::_Hash<std::_Umap_traits<unsigned __int64,BookEntry,std::_Uhash_compare<unsigned __int64,std::hash<unsigned __int64>,std::equal_to<unsigned __int64> >,std::allocator<std::pair<unsigned __int64 const ,BookEntry> >,0> >::_Find_last",xhash,0x140261b50
"std::array<std::array<Move,64>,64>::operator[]",0.014999,0.014999,0.0,0.0,257570000,34.0,34.0,0.395349,frankycpp_v1.4.exe,"std::array<std::array<Move,64>,64>::operator[]",array,0x140240290
Bitboard::operator^=,0.013999,0.013999,0.0,0.0,146755000,47.9,47.9,0.489796,frankycpp_v1.4.exe,Bitboard::operator^=,bitboard.h,0x14023abb9
Direction::pawnPush,0.013999,0.013999,0.0,0.0,125790000,42.1,42.1,0.380952,frankycpp_v1.4.exe,Direction::pawnPush,direction.h,0x1402406ba
Move::operator==,0.013999,0.013999,0.0,0.0,236605000,54.5,54.5,0.379747,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x14020998c
Position::getKingSquare,0.013999,0.013999,0.0,0.0,161730000,44.6,44.6,0.370370,frankycpp_v1.4.exe,Position::getKingSquare,Position.h,0x140246229
operator&,0.013999,0.013999,0.0,0.0,209650000,,,0.342857,frankycpp_v1.4.exe,operator&,bitboard.h,0x140239a7a
operator+,0.013999,0.013999,0.0,0.0,206655000,45.3,45.3,0.434783,frankycpp_v1.4.exe,operator+,value.h,0x14020ab03
Bitboard::operator bool,0.012999,0.012999,0.0,0.0,98835000,64.6,64.6,0.484848,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x140240fa9
Position::attacksTo,0.012999,0.012999,0.0,0.0,311480000,,,0.403846,frankycpp_v1.4.exe,"Position::attacksTo(class Square,class Color)",Position.cpp,0x1402397c0
StaticMoveList<256>::push_back,0.012999,0.012999,0.0,0.0,146755000,43.8,43.8,0.448980,frankycpp_v1.4.exe,StaticMoveList<256>::push_back,staticmovelist.h,0x140240f3a
TT::resize,0.012999,0.012999,0.0,0.0,86855000,27.1,27.1,0.724138,frankycpp_v1.4.exe,TT::resize(unsigned __int64),TT.cpp,0x140246790
func@0x18001d400,0.012999,0.012999,0.0,0.0,221630000,63.0,63.0,0.189189,ntdll.dll,func@0x18001d400,[Unknown],0x18001d400
std::atomic<bool>::operator bool,0.012999,0.012999,0.0,0.0,134775000,38.2,38.2,0.533333,frankycpp_v1.4.exe,std::atomic<bool>::operator bool,atomic,0x14020d1b4
"std::ranges::_Inplace_merge_buffer_left<Move *,moveValueGreaterComparator,std::identity>",0.012999,0.012999,0.0,0.0,29950000,26.0,26.0,1.200000,frankycpp_v1.4.exe,"std::ranges::_Inplace_merge_buffer_left<Move *,moveValueGreaterComparator,std::identity>(class Move *, class Move *, class Move *, class Move *, const __int64, struct moveValueGreaterComparator, struct std::identity)",algorithm,0x14021cf60
Move::operator==,0.011999,0.011999,0.0,0.0,86855000,39.9,39.9,0.551724,frankycpp_v1.4.exe,Move::operator==,PVTable.h,0x1402401f8
StaticMoveList<128>::pop_back,0.011999,0.011999,0.0,0.0,155740000,38.9,38.9,0.192308,frankycpp_v1.4.exe,StaticMoveList<128>::pop_back,staticmovelist.h,0x14020a1c8
operator&,0.011999,0.011999,0.0,0.0,98835000,41.3,41.3,0.484848,frankycpp_v1.4.exe,operator&,bitboard.h,0x140239707
operator-,0.011999,0.011999,0.0,0.0,143760000,32.3,32.3,0.666667,frankycpp_v1.4.exe,operator-,depth.h,0x1402099b9
operator|,0.011999,0.011999,0.0,0.0,131780000,40.4,40.4,0.272727,frankycpp_v1.4.exe,operator|,bitboard.h,0x140277ba6
Bitboard::operator bool,0.010999,0.010999,0.0,0.0,101830000,28.8,28.8,0.176471,frankycpp_v1.4.exe,Bitboard::operator bool,bitboard.h,0x1402411b0
Bitboard::popLSB,0.010999,0.010999,0.0,0.0,200665000,50.0,50.0,0.358209,frankycpp_v1.4.exe,Bitboard::popLSB,bitboard.h,0x140240e62
Position::checkRepetitions,0.010999,0.010999,0.0,0.0,26955000,11.2,11.2,2.444444,frankycpp_v1.4.exe,Position::checkRepetitions(int),Position.cpp,0x140239d20
Position::getPieceBb,0.010999,0.010999,0.0,0.0,167720000,48.1,48.1,0.267857,frankycpp_v1.4.exe,Position::getPieceBb,Position.h,0x140240e30
boost::archive::detail::basic_iarchive_impl::register_type,0.010999,0.010999,0.0,0.0,173710000,36.0,36.0,0.224138,frankycpp_v1.4.exe,boost::archive::detail::basic_iarchive_impl::register_type(class boost::archive::detail::basic_iserializer const &),basic_iarchive.cpp,0x140283750
func@0x1406b27ef,0.010999,0.010999,0.0,0.0,5990000,4.3,4.3,10.500000,ntoskrnl.exe,func@0x1406b27ef,[Unknown],0x1406b27ef
operator&,0.010999,0.010999,0.0,0.0,278535000,48.3,48.3,0.290323,frankycpp_v1.4.exe,operator&,bitboard.h,0x140277b27
operator*,0.010999,0.010999,0.0,0.0,170715000,51.5,51.5,0.298246,frankycpp_v1.4.exe,operator*,value.h,0x1402454fa
operator+,0.010999,0.010999,0.0,0.0,155740000,19.8,19.8,0.346154,frankycpp_v1.4.exe,operator+,direction.h,0x140240489
operator-,0.010999,0.010999,0.0,0.0,107820000,41.9,41.9,0.527778,frankycpp_v1.4.exe,operator-,value.h,0x14020ac6d
operator|,0.010999,0.010999,0.0,0.0,137770000,39.3,39.3,0.282609,frankycpp_v1.4.exe,operator|,bitboard.h,0x140277b93
operator|,0.010999,0.010999,0.0,0.0,140765000,41.8,41.8,0.340426,frankycpp_v1.4.exe,operator|,bitboard.h,0x140277ab7
"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >",0.010999,0.010999,0.0,0.0,212645000,25.9,25.9,0.450704,frankycpp_v1.4.exe,"std::_Atomic_address_as<char,struct std::_Atomic_padded<bool> >(struct std::_Atomic_padded<bool> const &)",xatomic.h,0x14015c7e0
"std::_Atomic_reinterpret_as<__int64,unsigned __int64>",0.010999,0.010999,0.0,0.0,86855000,25.9,25.9,0.482759,frankycpp_v1.4.exe,"std::_Atomic_reinterpret_as<__int64,unsigned __int64>(unsigned __int64 const & __ptr64)",atomic,0x140245080
